X,R1_short,R1_open,R3_short,R2_open,R3_open,R4_open,R2_short,R4_short,M1_G-D short,M1_G-S short,M1_D-S short,M1-open,R1_redundant_short,R1_redundant_open,R3_redundant_short,R3_redundant_open,R4_redundant_open,R4_redundant_short,M1_redundant_G-D short,M1_redundant_G-S short,M1_redundant_D-S short,M1_redundant_Transistor-open,M1_switchG-D short,M1_switchD-S short,M1_switch-open
-0.20899999999999985,-0.006829487767235746,-0.006825843133467688,-0.006928204536611375,-0.006903873373272017,-0.007123884493186138,-0.007397131732565545,-0.006833154237137222,-0.007070100784925565,-0.007410558430196295,-0.006883837373161365,-0.006980801858096726,-0.006903873373272017,-0.006820423810154853,-0.006980648476752829,-0.006829487767235746,-0.006825843133467688,-0.006928204536611375,-0.006903873373272017,-0.008264330949743258,-0.007855600882483809,-0.011606063526754615,-0.007070100784925565,-0.007410558430196295,-0.009697836951262641,-0.010449529532762125
-0.20799999999999996,-0.006793794074622585,-0.006790271456683712,-0.006891988648399634,-0.0068678009687084575,-0.0070866603315814436,-0.00735847916918133,-0.006797734849673247,-0.007033102539113236,-0.007371832215201542,-0.00684788764323348,-0.006944289666623332,-0.0068678009687084575,-0.006784820735631967,-0.006944142505167653,-0.006793794074622585,-0.006790271456683712,-0.006891988648399634,-0.0068678009687084575,-0.00822115290843271,-0.007814591219551411,-0.011545350891638,-0.007033102539113236,-0.007371832215201542,-0.009647130886244405,-0.010394939617912588
-0.20700000000000007,-0.006757926461696522,-0.00675452661757488,-0.006855596242883276,-0.006831552838296468,-0.007049254792607813,-0.007319638265559322,-0.006762142958868418,-0.006995923960822515,-0.007332917289674517,-0.006811762800891821,-0.006907599567579142,-0.006831552838296468,-0.006749044598266739,-0.006907458662650452,-0.006757926461696522,-0.00675452661757488,-0.006855596242883276,-0.006831552838296468,-0.008177764476656529,-0.007773381745727121,-0.01148434244420746,-0.006995923960822515,-0.007332917289674517,-0.009596177750970145,-0.010340083710698514
-0.20599999999999996,-0.0067218835643461615,-0.006718607253696527,-0.0068190259363244046,-0.0067951276032014955,-0.007011666453517177,-0.007280607544367857,-0.006726377201770266,-0.0069585636374753426,-0.00729381217331988,-0.006775461471302646,-0.006870730166437751,-0.0067951276032014955,-0.00671309403519613,-0.006870595554728543,-0.0067218835643461615,-0.006718607253696527,-0.0068190259363244046,-0.0067951276032014955,-0.008134164003812684,-0.0077319708923894725,-0.011423035865829934,-0.0069585636374753426,-0.00729381217331988,-0.009544975608336805,-0.010284959723999391
-0.20500000000000007,-0.0066856640086667765,-0.006682511992783344,-0.006782276335057688,-0.006758523874684662,-0.006973893881345898,-0.007241385517668064,-0.0066904362055559205,-0.006921020146368509,-0.007254515375213546,-0.006738982269749703,-0.006833680058668359,-0.006758523874684662,-0.006676967673722608,-0.006833551776923183,-0.0066856640086667765,-0.006682511992783344,-0.006782276335057688,-0.006758523874684662,-0.008090349827445265,-0.007690357079642994,-0.011361428821238997,-0.006921020146368509,-0.007254515375213546,-0.009493522507340663,-0.010229565555703372
-0.20399999999999996,-0.006649266410904819,-0.006646239452693249,-0.00674534603543402,-0.006721740254046693,-0.006935935632856823,-0.007201970686853734,-0.006654318587475419,-0.006883292054616349,-0.007215025393742377,-0.006702323801578125,-0.006796447829679085,-0.006721740254046693,-0.006640664131257782,-0.006796325914692892,-0.006649266410904819,-0.006646239452693249,-0.00674534603543402,-0.006721740254046693,-0.008046320273177324,-0.00764853871625428,-0.011299518958440783,-0.006883292054616349,-0.007215025393742377,-0.009441816482998662,-0.010173899088622314
-0.20300000000000007,-0.006612689377402449,-0.006609788241351429,-0.006708233623764463,-0.006684775332571655,-0.00689779025448147,-0.0071623615425912765,-0.00661802295479507,-0.006845377919093537,-0.0071753407165439905,-0.0066654846621382905,-0.006759032054760432,-0.006684775332571655,-0.006604182015266295,-0.006758916543376817,-0.006612689377402449,-0.006609788241351429,-0.006708233623764463,-0.006684775332571655,-0.008002073654643584,-0.007606514199588001,-0.011237303908619711,-0.006845377919093537,-0.0071753407165439905,-0.00938985555626967,-0.01011795819040678
-0.20199999999999996,-0.006575931504541838,-0.006573156956694067,-0.006670937676263823,-0.006647627691470705,-0.006859456282261904,-0.007122556564759361,-0.0065815479047405,-0.006807276286377742,-0.007135459820446418,-0.006628463436729615,-0.006721431299028465,-0.006647627691470705,-0.006567519923209393,-0.006721322228137946,-0.006575931504541838,-0.006573156956694067,-0.006670937676263823,-0.006647627691470705,-0.007957608273423223,-0.007564281915542724,-0.01117478128604427,-0.006807276286377742,-0.007135459820446418,-0.009337637733975524,-0.010061740713460835
-0.20100000000000007,-0.006538991378689671,-0.0065363441866122625,-0.006633456758994481,-0.0066102959018258,-0.006820932241792832,-0.007082554222388779,-0.006544892024439962,-0.006768985692692314,-0.007095381171407688,-0.006591258700544275,-0.006683644117368101,-0.0066102959018258,-0.0065306764424885345,-0.006683541523906366,-0.006538991378689671,-0.0065363441866122625,-0.006633456758994481,-0.0066102959018258,-0.00791292241897245,-0.007521840238486833,-0.01111194868797263,-0.006768985692692314,-0.007095381171407688,-0.009285161008722325,-0.010005244494856888
-0.19999999999999996,-0.006501867576141341,-0.006499348508895686,-0.006595789427809884,-0.006572778524533237,-0.006782216648163383,-0.00704235297360206,-0.006508053890867297,-0.006730504663848821,-0.0070551032244554205,-0.0065538690186109135,-0.006645669054376244,-0.006572778524533237,-0.006493650150389015,-0.006645572975322367,-0.006501867576141341,-0.006499348508895686,-0.006595789427809884,-0.006572778524533237,-0.007868014368557039,-0.007479187531194242,-0.011048803694558119,-0.006730504663848821,-0.0070551032244554205,-0.009232423358821275,-0.009948467356250237
-0.19900000000000007,-0.006464558663065313,-0.006462168491176316,-0.0065579342282981855,-0.006535074110247382,-0.0067433080058990616,-0.007001951265553124,-0.006471032070785041,-0.006691831715189646,-0.007014624423626291,-0.0065162929457383,-0.006607504644305012,-0.006535074110247382,-0.00645643961402341,-0.006607415116679576,-0.006464558663065313,-0.006462168491176316,-0.0065579342282981855,-0.006535074110247382,-0.007822882387184926,-0.0074363221447802065,-0.010985343868754816,-0.006691831715189646,-0.007014624423626291,-0.009179422748209789,-0.009891407103793923
-0.19799999999999995,-0.006427063195447306,-0.006424802690872087,-0.006519889695725803,-0.006497181199324065,-0.006704204808903488,-0.006961347534366863,-0.006433825120687344,-0.006652965351530434,-0.006973943201905561,-0.00647852902645887,-0.0065691494110047405,-0.006497181199324065,-0.006419043390275023,-0.006569066471868014,-0.006427063195447306,-0.006424802690872087,-0.006519889695725803,-0.006497181199324065,-0.007777524727538581,-0.007393242418636894,-0.010921566756222805,-0.006652965351530434,-0.006973943201905561,-0.009126157126372245,-0.009834061528053066
-0.19700000000000006,-0.006389379719034578,-0.006387249655130512,-0.006481654354980892,-0.006459098321764209,-0.006664905540400267,-0.006920540205078728,-0.006396431586742979,-0.006613904067102671,-0.006933057981166473,-0.006440575794972384,-0.006530601867867152,-0.006459098321764209,-0.006381460025741371,-0.006530525554317209,-0.006389379719034578,-0.006387249655130512,-0.006481654354980892,-0.006459098321764209,-0.0077319396299075655,-0.007349946680369181,-0.010857469885233688,-0.006613904067102671,-0.006933057981166473,-0.009072624428261017,-0.009776428403919644
-0.19599999999999995,-0.006351506769279966,-0.006349507920772232,-0.006443226720516872,-0.006420823997157233,-0.006625408672874698,-0.006879527691574194,-0.006358850004738197,-0.006574646345496027,-0.006891967172109671,-0.006402431775089365,-0.0064918605177682834,-0.006420823997157233,-0.006343688056677458,-0.006491790866939073,-0.006351506769279966,-0.006349507920772232,-0.006443226720516872,-0.006420823997157233,-0.007686125322120794,-0.007306433245730137,-0.010793050766575767,-0.006574646345496027,-0.006891967172109671,-0.00901882257421718,-0.009718505490526715
-0.19500000000000006,-0.006313442871286223,-0.0063115760142345954,-0.0064046052962958965,-0.006382356734624634,-0.0065857126680155505,-0.006838308396528396,-0.006321078900019646,-0.006535190659600882,-0.0068506691742026525,-0.006364095480174767,-0.0064529238530116936,-0.006382356734624634,-0.006305726008939291,-0.006452860902071075,-0.006313442871286223,-0.0063115760142345954,-0.0064046052962958965,-0.006382356734624634,-0.007640080019479049,-0.0072627004185567435,-0.010728306893459457,-0.006535190659600882,-0.0068506691742026525,-0.008964749469891422,-0.00966029053116307
-0.19399999999999995,-0.0062751865397499985,-0.006273452451515227,-0.006365788575732287,-0.006343695032763299,-0.0065458159766567155,-0.006796880711345491,-0.006283116787437179,-0.006495535471550715,-0.006809162375618972,-0.006325565413091332,-0.006413790355271258,-0.006343695032763299,-0.006267572397927057,-0.006413734141419058,-0.0062751865397499985,-0.006273452451515227,-0.006365788575732287,-0.006343695032763299,-0.007593801924687206,-0.007218746490705356,-0.010663235741422451,-0.006495535471550715,-0.006809162375618972,-0.008910403006164698,-0.00960178125318755
-0.19300000000000006,-0.006236736278906113,-0.006235135738115508,-0.006326775041635986,-0.006304837379589067,-0.006505717038719064,-0.0067552430160982314,-0.006244962171286745,-0.006455679232664522,-0.006767445153177865,-0.006286840066143169,-0.00637445849553439,-0.006304837379589067,-0.006229225728528536,-0.00637440905600036,-0.006236736278906113,-0.006235135738115508,-0.006326775041635986,-0.006304837379589067,-0.007547289227786731,-0.007174569741987359,-0.010597834768234997,-0.006455679232664522,-0.006767445153177865,-0.008855781059069163,-0.009542975367943591
-0.19199999999999995,-0.006198090582471602,-0.006196624368984062,-0.006287563166156038,-0.006265782252480066,-0.006465414283151981,-0.006713393679467386,-0.0062066135452531705,-0.006415620383389227,-0.006725515872283334,-0.0062479179210192335,-0.006334926734044865,-0.006265782252480066,-0.006190684495062396,-0.006334884106086685,-0.006198090582471602,-0.006196624368984062,-0.006287563166156038,-0.006265782252480066,-0.007500540106087881,-0.0071301684401046585,-0.010532101413805124,-0.006415620383389227,-0.006725515872283334,-0.008800881489708782,-0.00948387057067347
-0.19100000000000006,-0.0061592479335899186,-0.006157916828460392,-0.006248151410724016,-0.006226528118120267,-0.006424906127875251,-0.006671331058681301,-0.0061680693923529765,-0.006375357353242184,-0.006683372886863735,-0.006208797448736824,-0.00629519352024596,-0.006226528118120267,-0.006151947181221478,-0.006295157741147153,-0.0061592479335899186,-0.006157916828460392,-0.006248151410724016,-0.006226528118120267,-0.007453552724102165,-0.007085540840585353,-0.010466033100083934,-0.006375357353242184,-0.006683372886863735,-0.008745702144180252,-0.009424464540432848
-0.18999999999999995,-0.006120206804775033,-0.006119011590218209,-0.0062085382259974824,-0.006187073432442824,-0.006384190979720696,-0.006629053499455327,-0.006129328184877242,-0.006334888560753479,-0.0066410145393110305,-0.006169477109585044,-0.006255257292723434,-0.006187073432442824,-0.006113012260016113,-0.006255228399791172,-0.006120206804775033,-0.006119011590218209,-0.0062085382259974824,-0.006187073432442824,-0.007406325233474611,-0.007040685186719177,-0.010399627230970872,-0.006334888560753479,-0.0066410145393110305,-0.008690240853493696,-0.009364754940005155
-0.18900000000000006,-0.00608096565785566,-0.006079907117209165,-0.006168722051803499,-0.006147416640573667,-0.006343267234373921,-0.00658655933593141,-0.0060903883843344084,-0.006294212413408524,-0.006598439160420235,-0.006129955353068407,-0.0062151164791485365,-0.006147416640573667,-0.0060738781937174635,-0.006215094509711661,-0.00608096565785566,-0.006079907117209165,-0.006168722051803499,-0.006147416640573667,-0.0073588557729162805,-0.006995599709493208,-0.010332881192219024,-0.006294212413408524,-0.006598439160420235,-0.008634495433493525,-0.009304739415816056
-0.18799999999999994,-0.006041522943919358,-0.006040601861606196,-0.0061287013170821004,-0.006107556176774866,-0.006302133276316126,-0.006543846890617523,-0.0060512484413930475,-0.006253327307590427,-0.0065556450693288375,-0.006090230617850299,-0.006174769496221115,-0.006107556176774866,-0.0060345434338008146,-0.006174754487627836,-0.006041522943919358,-0.006040601861606196,-0.0061287013170821004,-0.006107556176774866,-0.007311142468136514,-0.006950282627527395,-0.010265792351340383,-0.006253327307590427,-0.0065556450693288375,-0.008578463684779247,-0.009244415597847997
-0.18700000000000006,-0.006001877103256873,-0.006001094264747259,-0.006088474439829885,-0.006067490464388246,-0.006260787478765906,-0.006500914474327385,-0.00601190679582488,-0.006212231628522628,-0.006512630573456216,-0.006050301331696554,-0.006134214749612694,-0.006067490464388246,-0.005995006420888963,-0.006134206739228475,-0.006001877103256873,-0.006001094264747259,-0.006088474439829885,-0.006067490464388246,-0.007263183431775526,-0.006904732147010286,-0.010198358057511367,-0.006212231628522628,-0.006512630573456216,-0.008522143392626495,-0.009183781099554643
-0.18599999999999994,-0.005962026565306273,-0.005961382757078811,-0.006048039827043527,-0.006027217915778869,-0.006219228203621028,-0.006457760386119929,-0.005972361876447474,-0.006170923750211336,-0.0064693939684431654,-0.00601016591141911,-0.006093450633909585,-0.006027217915778869,-0.005955265584695561,-0.006093449659114842,-0.005962026565306273,-0.005961382757078811,-0.006048039827043527,-0.006027217915778869,-0.007214976763336814,-0.006858946461634709,-0.010130575641478231,-0.006170923750211336,-0.0064693939684431654,-0.008465532326907759,-0.009122833517775536
-0.18500000000000005,-0.005921969748597383,-0.005921465758099537,-0.006007395874663468,-0.0059867369322787415,-0.006177453801400404,-0.00641438291323911,-0.005932612101067368,-0.006129402035388212,-0.0064259335380914655,-0.005969822762819622,-0.006052475532556118,-0.0059867369322787415,-0.005915319343968609,-0.00605248163074402,-0.005921969748597383,-0.005921465758099537,-0.006007395874663468,-0.0059867369322787415,-0.007166520549119718,-0.006812923752533464,-0.010062442415462567,-0.006129402035388212,-0.0064259335380914655,-0.008408628242013601,-0.009061570432650802
-0.18399999999999994,-0.005881705060695957,-0.005881341676303923,-0.005966540967517525,-0.005946045904130322,-0.006135462611185971,-0.006370780331053458,-0.005892655876422832,-0.006087664835453003,-0.006382247554303391,-0.005929270280633128,-0.006011287817797847,-0.005946045904130322,-0.005875166106433807,-0.006011301026371953,-0.005881705060695957,-0.005881341676303923,-0.005966540967517525,-0.005946045904130322,-0.00711781286215203,-0.006766662188215176,-0.009993955673066927,-0.006087664835453003,-0.006382247554303391,-0.008351428876773585,-0.008999989407535745
-0.18300000000000005,-0.005841230898148276,-0.005841008909126108,-0.005925473479264679,-0.00590514321043038,-0.0060932529605647184,-0.00632695090299603,-0.005852491598127034,-0.006045710490416292,-0.0063383342770214806,-0.005888506848471871,-0.005969885850624846,-0.00590514321043038,-0.005834804268738199,-0.005969906206996799,-0.005841230898148276,-0.005841008909126108,-0.005925473479264679,-0.00590514321043038,-0.007068851762122656,-0.006720159924500129,-0.009925112689180633,-0.006045710490416292,-0.0063383342770214806,-0.008293931954377552,-0.008938087988915863
-0.18199999999999994,-0.005800545646425504,-0.005800465842883549,-0.00588419177233885,-0.005864027219073605,-0.0060508231655707016,-0.006282892880504074,-0.00581211765061102,-0.006003537328842203,-0.006294191954168149,-0.005847530838769028,-0.00592826798071501,-0.005864027219073605,-0.005794232216393613,-0.005928295522302186,-0.005800545646425504,-0.005800465842883549,-0.00588419177233885,-0.005864027219073605,-0.007019635295314366,-0.0066734151044562,-0.009855910719885487,-0.006003537328842203,-0.006294191954168149,-0.008236135182296794,-0.00887586370632156
-0.18100000000000005,-0.005759647679868286,-0.005759710852720966,-0.005842694197892784,-0.005822696286696651,-0.006008171530627284,-0.006238604502959156,-0.005771532407066917,-0.005961143667791396,-0.00624981882158559,-0.005806340612722712,-0.0058864325463776155,-0.005822696286696651,-0.005753448323720375,-0.005886467310600684,-0.005759647679868286,-0.005759710852720966,-0.005842694197892784,-0.005822696286696651,-0.006970161494536697,-0.006626425858334929,-0.009786347002361834,-0.005961143667791396,-0.00624981882158559,-0.008178036252205536,-0.008813314072243384
-0.17999999999999994,-0.005718535361631323,-0.005718742302554258,-0.005800979095742018,-0.005781148758621847,-0.005965296348489253,-0.006194083997626975,-0.0057307342293910525,-0.00591852781276391,-0.006205213102975634,-0.005764934520239795,-0.005844377874496692,-0.005781148758621847,-0.005712450953790988,-0.005844419898777216,-0.005718535361631323,-0.005718742302554258,-0.005800979095742018,-0.005781148758621847,-0.006920428379058754,-0.006579190303507568,-0.00971641875479455,-0.00591852781276391,-0.006205213102975634,-0.008119632839902201,-0.008750436582047
-0.17900000000000005,-0.005677207043628184,-0.0056775585450144755,-0.00575904479430891,-0.005739382968801365,-0.005922195900185192,-0.006149329579597642,-0.005689721468127278,-0.0058756880576422595,-0.006160373009839744,-0.005723310899880115,-0.005802102280474758,-0.005739382968801365,-0.005671238458373938,-0.005802151602232693,-0.005677207043628184,-0.0056775585450144755,-0.00575904479430891,-0.005739382968801365,-0.006870433954542383,-0.006531706544401324,-0.009646123176279435,-0.0058756880576422595,-0.006160373009839744,-0.008060922605231297,-0.008687228713888683
-0.17799999999999994,-0.005635661066475988,-0.005636157921391936,-0.005716889610566761,-0.005697397239761284,-0.0058788684549598985,-0.006104339451725761,-0.005648492462410346,-0.005832622684634548,-0.0061152967414190625,-0.005681468078800469,-0.005759604068176421,-0.005697397239761284,-0.005629809177877514,-0.005759660724827628,-0.005635661066475988,-0.005636157921391936,-0.005716889610566761,-0.005697397239761284,-0.0068201762129752735,-0.006483972672435647,-0.00957545744672942,-0.005832622684634548,-0.0061152967414190625,-0.00800190319200488,-0.008623687928630504
-0.17700000000000005,-0.005593895759440429,-0.005594538761580463,-0.0056745118499841865,-0.005655189882545786,-0.00583531227021691,-0.006059111804570824,-0.005607045539909363,-0.005789329964217826,-0.006069982484634724,-0.005639404372699023,-0.0057168815298722685,-0.005655189882545786,-0.005588161441293841,-0.005716945558825969,-0.005593895759440429,-0.005594538761580463,-0.0056745118499841865,-0.005655189882545786,-0.006769653132604231,-0.006435986765958704,-0.009504418726781354,-0.005789329964217826,-0.006069982484634724,-0.007942572227924601,-0.008559811669756147
-0.17599999999999993,-0.005551909440380727,-0.00555269938402159,-0.005631909806469293,-0.005612759196661462,-0.005791525591461084,-0.006013644816337647,-0.005565379016771333,-0.0057458081550812905,-0.006024428414028074,-0.0055971180857595,-0.005673932946182738,-0.005612759196661462,-0.005546293566142899,-0.005674004384838926,-0.005551909440380727,-0.00555269938402159,-0.005631909806469293,-0.005612759196661462,-0.006718862677868567,-0.006387746890183943,-0.009433004157702613,-0.0057458081550812905,-0.006024428414028074,-0.00788292732450373,-0.008495597363286542
-0.17500000000000004,-0.005509700415694829,-0.005510638095649084,-0.005589081762314355,-0.00557010347002182,-0.005747506652241437,-0.005967936652816941,-0.005523491197564873,-0.005702055504069917,-0.005978632691701182,-0.0055546075105958525,-0.005630756586022214,-0.00557010347002182,-0.005504203858416736,-0.005630835471769038,-0.005509700415694829,-0.005510638095649084,-0.005589081762314355,-0.00557010347002182,-0.006667802799333762,-0.006339251097126724,-0.009361210861298238,-0.005702055504069917,-0.005978632691701182,-0.007822966076989304,-0.008431042417695829
-0.17399999999999993,-0.00546726698026462,-0.005468353191833412,-0.0055460259881402905,-0.005527220978891791,-0.005703253674094003,-0.0059219854673259655,-0.005481380375223969,-0.005658070246128074,-0.005932593467257392,-0.005511870928196666,-0.005587350706543116,-0.005527220978891791,-0.00546189061252376,-0.005587437076754271,-0.00546726698026462,-0.005468353191833412,-0.0055460259881402905,-0.005527220978891791,-0.006616471433625038,-0.006290497425541251,-0.009289035939817966,-0.005658070246128074,-0.005932593467257392,-0.0077626860642846015,-0.008366144223827542
-0.17300000000000004,-0.00542460741740141,-0.0054258429563264375,-0.00550274074284151,-0.005484109987832504,-0.005658764866484893,-0.0058757894006494955,-0.005439044830991904,-0.005613850604243239,-0.00588630887774215,-0.0054689066078700815,-0.005543713553080367,-0.005484109987832504,-0.005419352111233176,-0.005543807445112368,-0.00542460741740141,-0.0054258429563264375,-0.00550274074284151,-0.005484109987832504,-0.0065648665033614054,-0.006241483900857533,-0.009216476475863808,-0.005613850604243239,-0.00588630887774215,-0.007702084848871711,-0.008300900154810935
-0.17199999999999993,-0.005381719998791385,-0.005383105661206201,-0.005459224273530789,-0.005440768749646056,-0.005614038426753443,-0.0058293465809807436,-0.005396482834365333,-0.005569394789389985,-0.005839777047583816,-0.005425712807188546,-0.005499843359095713,-0.005440768749646056,-0.005376586625619523,-0.005499944810285193,-0.005381719998791385,-0.005383105661206201,-0.005459224273530789,-0.005440768749646056,-0.006512985917089498,-0.006192208535118494,-0.009143529532297603,-0.005569394789389985,-0.005839777047583816,-0.007641159976734248,-0.00823530756597745
-0.17100000000000004,-0.005338602984441429,-0.0053401395668218835,-0.005415474815484318,-0.005397195505320602,-0.0055690725400556074,-0.005782655123862604,-0.005353692643038525,-0.005524701000474066,-0.005792996088534768,-0.005382287771933959,-0.005455738346122464,-0.005397195505320602,-0.00533359241500748,-0.005455847393783409,-0.005338602984441429,-0.0053401395668218835,-0.005415474815484318,-0.005397195505320602,-0.0064608275692180405,-0.006142669326917452,-0.009070192152149093,-0.005524701000474066,-0.005792996088534768,-0.0075799089772805245,-0.00816936379477775
-0.16999999999999993,-0.005295254622624903,-0.005296942921738931,-0.005371490592086972,-0.005353388483975468,-0.0055238653793074875,-0.005735713132128964,-0.005310672502847607,-0.005479767424276612,-0.005745964099612658,-0.0053386297360428,-0.0054113967237102,-0.005353388483975468,-0.005290367726916581,-0.005411513405131159,-0.005295254622624903,-0.005296942921738931,-0.005371490592086972,-0.005353388483975468,-0.006408389339952113,-0.00609286426133549,-0.008996461358524006,-0.005479767424276612,-0.005745964099612658,-0.007518329363266639,-0.008103066160698478
-0.16900000000000004,-0.00525167314982774,-0.005253513962684307,-0.005327269814777683,-0.0053093459028065535,-0.005478415105128978,-0.005688518695846293,-0.005267420647715231,-0.005434592235398715,-0.0056986791670418264,-0.005294736921551555,-0.005366816689369825,-0.0053093459028065535,-0.005246910797006416,-0.005366941041811091,-0.00525167314982774,-0.005253513962684307,-0.005327269814777683,-0.0053093459028065535,-0.00635566909522794,-0.006042791309879309,-0.008922334154512653,-0.005434592235398715,-0.0056986791670418264,-0.007456418630720115,-0.008036411965179853
-0.16799999999999993,-0.0052078567906946455,-0.005209850914491951,-0.005282810682995036,-0.005265065967031815,-0.005432719865787673,-0.005641069892255322,-0.0052239352995951446,-0.005389173596205843,-0.005651139364194934,-0.005250607538542215,-0.005321996428518646,-0.005265065967031815,-0.005203219849021702,-0.005322128489209345,-0.0052078567906946455,-0.005209850914491951,-0.005282810682995036,-0.005265065967031815,-0.006302664686647584,-0.005992448430419053,-0.008847807523098737,-0.005389173596205843,-0.005651139364194934,-0.007394174258863509,-0.00796939849153306
-0.16700000000000004,-0.005163803757975505,-0.005165951990048399,-0.005238111384123063,-0.005220546869836985,-0.005386777797143015,-0.005593364785713084,-0.00518021466841719,-0.005343509656772882,-0.005603342751534774,-0.005206239785088093,-0.005276934114425764,-0.005220546869836985,-0.005159293094737788,-0.005277073920560993,-0.005163803757975505,-0.005165951990048399,-0.005238111384123063,-0.005220546869836985,-0.006249373951414208,-0.0059418335671265555,-0.008772878427068448,-0.005343509656772882,-0.005603342751534774,-0.007331593710038559,-0.00790202300485823
-0.16599999999999993,-0.0051195122524720265,-0.00512181539023863,-0.00519317009343721,-0.005175786792321535,-0.005340587022590496,-0.0055454014276349745,-0.005136256952032242,-0.005297598554829041,-0.005555287376556381,-0.005161631847199727,-0.005231627908157607,-0.005175786792321535,-0.0051151287339061035,-0.005231775496895493,-0.0051195122524720265,-0.00512181539023863,-0.00519317009343721,-0.005175786792321535,-0.0061957947122672835,-0.005890944650413615,-0.008697543808920058,-0.005297598554829041,-0.005555287376556381,-0.007268674429630362,-0.007834282751962518
-0.16500000000000004,-0.005074980462984545,-0.005077439303892076,-0.0051479849740505654,-0.0051307839034447494,-0.00529414565300622,-0.00549717785643724,-0.005092060336157621,-0.005251438415703144,-0.00550697127372925,-0.005116781898771017,-0.005186075958523786,-0.0051307839034447494,-0.005070724954200084,-0.005186231366982456,-0.005074980462984545,-0.005077439303892076,-0.0051479849740505654,-0.0051307839034447494,-0.006141924777418289,-0.005839779596870706,-0.008621800590773616,-0.005251438415703144,-0.00550697127372925,-0.007205413845992154,-0.007766174961278814
-0.16399999999999992,-0.0050302065662590325,-0.005032821907728859,-0.005102554176860237,-0.005085536359972116,-0.005247451786691641,-0.0054486920974794765,-0.0050476229943224645,-0.005205027352269144,-0.005458392464439876,-0.005071688101525655,-0.005140276402022926,-0.005085536359972116,-0.005026079931161055,-0.005140439667277527,-0.0050302065662590325,-0.005032821907728859,-0.005102554176860237,-0.005085536359972116,-0.0060877619404863925,-0.005788336309205775,-0.008545645674281236,-0.005205027352269144,-0.005458392464439876,-0.0071418093703699784,-0.007697696842784355
-0.16300000000000003,-0.00498518872693445,-0.0049879613663062995,-0.005056875840494121,-0.005040042306421899,-0.005200503509318545,-0.005399942163007662,-0.005002943087813504,-0.005158363464891774,-0.0054095489569345205,-0.005026348604963687,-0.005094227362789059,-0.005040042306421899,-0.004981191828144482,-0.0050943985218686915,-0.00498518872693445,-0.0049879613663062995,-0.005056875840494121,-0.005040042306421899,-0.0060333039804348,-0.005736612676183405,-0.008469075940537812,-0.005158363464891774,-0.0054095489569345205,-0.007077858396828166,-0.007628845587920047
-0.16199999999999992,-0.004939925097490161,-0.004942855831965562,-0.005010948091257607,-0.0049942998750119654,-0.00515329889387423,-0.0053509260520971675,-0.004958018765620969,-0.005111444841372588,-0.00536043874626223,-0.004980761546308341,-0.005047926952537992,-0.0049942998750119654,-0.004936058796266429,-0.005048106042422596,-0.004939925097490161,-0.004942855831965562,-0.005010948091257607,-0.0049942998750119654,-0.005978548661507006,-0.005684606572564217,-0.008392088249991787,-0.005111444841372588,-0.00536043874626223,-0.00701355830217479,-0.007559618369509998
-0.16100000000000003,-0.004894413818193779,-0.004897503444778599,-0.004964769043080951,-0.004948307185606843,-0.005105836000607099,-0.005301641750596209,-0.0049128481643847845,-0.005064269556896207,-0.005311059814218116,-0.0049349250504532195,-0.005001373270514113,-0.004948307185606843,-0.004890678974350249,-0.00500156032813134,-0.004894413818193779,-0.004897503444778599,-0.004964769043080951,-0.004948307185606843,-0.0059234937331635595,-0.005632315859044566,-0.008314679442356811,-0.005064269556896207,-0.005311059814218116,-0.006948906445887619,-0.007490012341681393
-0.15999999999999992,-0.0048486530170490805,-0.004851902332495375,-0.0049183367974665205,-0.004902062345665068,-0.005058112876972298,-0.005252087231069505,-0.004867429408340997,-0.0050168356739766955,-0.0052614101292869945,-0.004888837229909499,-0.004954564403437279,-0.004902062345665068,-0.004845050488873494,-0.004954759465659359,-0.0048486530170490805,-0.004851902332495375,-0.0049183367974665205,-0.004902062345665068,-0.005868136930019156,-0.005579738382196481,-0.00823684633652349,-0.0050168356739766955,-0.0052614101292869945,-0.0068839001700403656,-0.007420024639784914
-0.15900000000000003,-0.00480264080974444,-0.0048060506104913425,-0.00487164944343662,-0.004855563450186813,-0.00501012755757788,-0.0052022604527423195,-0.004821760609268531,-0.004969141242404533,-0.005211487646587156,-0.004842496184753697,-0.0049074984254502485,-0.004855563450186813,-0.004799171453915168,-0.004907701529090691,-0.00480264080974444,-0.0048060506104913425,-0.00487164944343662,-0.004855563450186813,-0.005812475971779889,-0.005526871974408007,-0.008158585730471821,-0.004969141242404533,-0.005211487646587156,-0.006818536799229552,-0.0073496523803154796
-0.15799999999999992,-0.004756375299601259,-0.004759946381715059,-0.004824705057481323,-0.0048088085816617165,-0.004961878064130977,-0.005152159361444643,-0.0047758398664360146,-0.004921184299193534,-0.005161290307814623,-0.004795900002575467,-0.004860173398066089,-0.0048088085816617165,-0.004753039971103134,-0.0048603845798764886,-0.004756375299601259,-0.004759946381715059,-0.004824705057481323,-0.0048088085816617165,-0.00575650856318105,-0.0054737144538238225,-0.008079894401183903,-0.004921184299193534,-0.005161290307814623,-0.006752813640501375,-0.007278892660833313
