X,R1_short,M1_G-D,M1_G-S,R2_open,R1_open,M1_D-S,M2_open,M1_open,R3_short,R3_open,R2_short,M2_G-S,M2_G-D,M2_D-S
1.7476597476597475,0.9918885414091249,0.004666843240620722,0.005362471799999993,-24.86158173149066,1.0000000000000002,0.9998499710029477,0.9918885414091249,0.3334323733856045,0.00022500000000000026,-2.0000000000000004,0.0027421346362493035,0.2970211764747172,-2.7500000000000013,
1.749287749287749,0.991888543736662,0.004666843240621166,0.005362471799999993,-24.781290319298165,1.0000000000000002,0.9998499710029477,0.991888543736662,0.3270978028692545,0.00022500000000000026,-2.0000000000000004,0.0027421635294265063,0.29697645744088563,-2.7500000000000013,
1.750915750915751,0.9918885458833775,0.004666843240621166,0.005362471799999993,-24.700016205529458,1.0000000000000002,0.9998499710029477,0.9918885458833775,0.3208457526581945,0.00022500000000000026,-2.0000000000000004,0.002742191957428352,0.29693196246419495,-2.7500000000000013,
1.7525437525437524,0.9918885478633186,0.004666843240622054,0.005362471799999993,-24.617751881783512,1.0000000000000002,0.9998499710029477,0.9918885478633186,0.3146777234145812,0.00022500000000000026,-2.0000000000000004,0.0027422199276177627,0.2968876919545409,-2.7500000000000013,
1.7541717541717539,0.9918885496894418,0.004666843240622054,0.005362471799999993,-24.534489913351216,1.0000000000000002,0.9998499710029477,0.9918885496894418,0.3085950918421563,0.00022500000000000026,-2.0000000000000004,0.0027422474472451872,0.2968436462965589,-2.7500000000000013,
1.7557997557997558,0.9918885513736972,0.004666843240622498,0.005362471799999993,-24.45022294378966,1.0000000000000002,0.9998499710029477,0.9918885513736972,0.3025991115515516,0.00022500000000000026,-2.0000000000000004,0.0027422745234501923,0.29679982584981646,-2.7500000000000013,
1.7574277574277573,0.991888552927106,0.004666843240622498,0.005362471799999993,-24.364943699580138,1.0000000000000002,0.9998499710029477,0.991888552927106,0.29669091423791216,0.00022500000000000026,-2.0000000000000004,0.0027423011632630263,0.29675623094901016,-2.7500000000000013,
1.7590557590557587,0.9918885543598334,0.004666843240622498,0.005362471799999993,-24.278644994868436,1.0000000000000002,0.9998499710029477,0.9918885543598334,0.290871511154166,0.00022500000000000026,-2.0000000000000004,0.0027423273736061713,0.2967128619041653,-2.7500000000000013,
1.7606837606837606,0.991888555681255,0.004666843240623386,0.005362471799999993,-24.191319736286786,1.0000000000000002,0.9998499710029477,0.991888555681255,0.28514179486254543,0.00022500000000000026,-2.0000000000000004,0.0027423531612958763,0.2966697190008403,-2.7500000000000013,
1.7623117623117621,0.9918885569000178,0.004666843240623386,0.005362471799999993,-24.10296092785599,1.0000000000000002,0.9998499710029477,0.9918885569000178,0.27950254124630647,0.00022500000000000026,-2.0000000000000004,0.0027423785330436684,0.2966268025003345,-2.7500000000000013,
1.7639397639397636,0.9918885580240974,0.004666843240623386,0.005362471799999993,-24.013561675966013,1.0000000000000002,0.9998499710029477,0.9918885580240974,0.27395441176312263,0.00022500000000000026,-2.0000000000000004,0.0027424034954578536,0.2965841126398987,-2.7500000000000013,
1.7655677655677655,0.9918885590608492,0.004666843240623386,0.005362471799999993,-23.923115194433976,1.0000000000000002,0.9998499710029477,0.9918885590608492,0.2684979559213546,0.00022500000000000026,-2.0000000000000004,0.002742428055044992,0.29654164963294993,-2.7500000000000013,
1.767195767195767,0.9918885600170579,0.004666843240623386,0.005362471799999993,-23.831614809637635,1.0000000000000002,0.9998499710029477,0.9918885600170579,0.26313361396016666,0.00022500000000000026,-2.0000000000000004,0.0027424522182113616,0.29649941366928917,-2.7500000000000013,
1.7688237688237685,0.9918885608989805,0.004666843240623386,0.005362471799999993,-23.73905396572223,1.0000000000000002,0.9998499710029477,0.9918885608989805,0.2578617197144132,0.00022500000000000026,-2.0000000000000004,0.002742475991264401,0.29645740491532196,-2.7500000000000013,
1.7704517704517704,0.9918885617123883,0.004666843240623386,0.005362471799999993,-23.645426229879227,1.0000000000000002,0.9998499710029477,0.9918885617123883,0.2526825036453243,0.00022500000000000026,-2.0000000000000004,0.002742499380414137,0.2964156235142821,-2.7500000000000013,
1.7720797720797719,0.9918885624626038,0.00466684324062383,0.005362471799999993,-23.550725297694527,1.0000000000000002,0.9998499710029477,0.9918885624626038,0.24759609601817145,0.00022500000000000026,-2.0000000000000004,0.002742522391774591,0.2963740695864583,-2.7500000000000013,
1.7737077737077733,0.9918885631545369,0.00466684324062383,0.005362471799999993,-23.454944998563636,1.0000000000000002,0.9998499710029477,0.9918885631545369,0.2426025302083824,0.00022500000000000026,-2.0000000000000004,0.0027425450313651734,0.29633274322942355,-2.7500000000000013,
1.7753357753357752,0.9918885637927146,0.00466684324062383,0.005362471799999993,-23.358079301171834,1.0000000000000002,0.9998499710029477,0.9918885637927146,0.2377017461180022,0.00022500000000000026,-2.0000000000000004,0.002742567305112057,0.2962916445182669,-2.7500000000000013,
1.7769637769637767,0.9918885643813139,0.00466684324062383,0.005362471799999993,-23.260122319036405,1.0000000000000002,0.9998499710029477,0.9918885643813139,0.23289359368483897,0.00022500000000000026,-2.0000000000000004,0.0027425892188495363,0.296250773505828,-2.7500000000000013,
1.7785917785917786,0.9918885649241856,0.00466684324062383,0.005362471799999993,-23.161068316108032,1.0000000000000002,0.9998499710029477,0.9918885649241856,0.22817783646718204,0.00022500000000000026,-2.0000000000000004,0.0027426107783213643,0.296210130222934,-2.7500000000000013,
1.7802197802197801,0.9918885654248829,0.00466684324062383,0.005362471799999993,-23.060911712428876,1.0000000000000002,0.9998499710029477,0.9918885654248829,0.22355415528765266,0.00022500000000000026,-2.0000000000000004,0.002742631989182081,0.2961697146786384,-2.7500000000000013,
1.7818477818477816,0.991888565886682,0.00466684324062383,0.005362471799999993,-22.959647089843628,1.0000000000000002,0.9998499710029477,0.991888565886682,0.21902215192035146,0.00022500000000000026,-2.0000000000000004,0.002742652856998318,0.29612952686046234,-2.7500000000000013,
1.7834757834757835,0.9918885663126047,0.00466684324062383,0.005362471799999993,-22.857269197760793,1.0000000000000002,0.9998499710029477,0.9918885663126047,0.21458135280627522,0.00022500000000000026,-2.0000000000000004,0.002742673387250089,0.29608956673463804,-2.7500000000000013,
1.785103785103785,0.9918885667054385,0.00466684324062383,0.005362471799999993,-22.75377295896052,1.0000000000000002,0.9998499710029477,0.9918885667054385,0.21023121278269385,0.00022500000000000026,-2.0000000000000004,0.0027426935853320654,0.2960498342463536,-2.7500000000000013,
1.7867317867317865,0.9918885670677534,0.00466684324062383,0.005362471799999993,-22.649153475445107,1.0000000000000002,0.9998499710029477,0.9918885670677534,0.20597111881298835,0.00022500000000000026,-2.0000000000000004,0.002742713456554833,0.2960103293200004,-2.7500000000000013,
1.7883597883597884,0.9918885674019211,0.00466684324062383,0.005362471799999993,-22.543406034328868,1.0000000000000002,0.9998499710029477,0.9918885674019211,0.20180039370430647,0.00022500000000000026,-2.0000000000000004,0.0027427330061461333,0.2959710518594213,-2.7500000000000013,
1.7899877899877898,0.9918885677101279,0.00466684324062383,0.005362471799999993,-22.436526113763158,1.0000000000000002,0.9998499710029477,0.9918885677101279,0.1977182998012006,0.00022500000000000026,-2.0000000000000004,0.002742752239252091,0.29593200174816137,-2.7500000000000013,
1.7916157916157913,0.9918885679943907,0.00466684324062383,0.005362471799999993,-22.328509388892087,1.0000000000000002,0.9998499710029477,0.9918885679943907,0.19372404264426935,0.00022500000000000026,-2.0000000000000004,0.0027427711609384216,0.29589317884971916,-2.7500000000000013,
1.7932437932437932,0.9918885682565695,0.00466684324062383,0.005362471799999993,-22.219351737835233,1.0000000000000002,0.9998499710029477,0.9918885682565695,0.18981677458369683,0.00022500000000000026,-2.0000000000000004,0.002742789776191627,0.2958545830078,-2.7500000000000013,
