X,/vout Y,/vout (L=1.11e-04) (interpolated wth step=0.001) Y,/vout Y,/vout Y,/vout Y,/vout Y,/vout Y,/vout Y,/vout Y,/vout Y
-0.14,-0.032053518,-0.033456398,-0.14,-0.007078516,-0.007078516,0,-0.14,-0.14,-0.032053518,-0.005789421
-0.139,-0.031750055,-0.03314268,-0.139,-0.007055685,-0.007055685,0,-0.139,-0.139,-0.031750055,-0.005776806
-0.138,-0.031446593,-0.032828963,-0.138,-0.007032854,-0.007032854,0,-0.138,-0.138,-0.031446593,-0.005764192
-0.137,-0.031143131,-0.032515246,-0.137,-0.007010024,-0.007010024,0,-0.137,-0.137,-0.031143131,-0.005751577
-0.136,-0.030839668,-0.032201529,-0.136,-0.006987193,-0.006987193,0,-0.136,-0.136,-0.030839668,-0.005738963
-0.135,-0.030536206,-0.031887812,-0.135,-0.006964363,-0.006964363,0,-0.135,-0.135,-0.030536206,-0.005726348
-0.134,-0.030232743,-0.031574095,-0.134,-0.006941532,-0.006941532,0,-0.134,-0.134,-0.030232743,-0.005713734
-0.133,-0.029929281,-0.031260378,-0.133,-0.006918702,-0.006918702,0,-0.133,-0.133,-0.029929281,-0.005701119
-0.132,-0.029625819,-0.030946661,-0.132,-0.006895871,-0.006895871,0,-0.132,-0.132,-0.029625819,-0.005688505
-0.131,-0.029322356,-0.030632944,-0.131,-0.00687304,-0.00687304,0,-0.131,-0.131,-0.029322356,-0.005675891
-0.13,-0.029018894,-0.030319226,-0.13,-0.00685021,-0.00685021,0,-0.13,-0.13,-0.029018894,-0.005663276
-0.129,-0.028715432,-0.030005509,-0.129,-0.006827379,-0.006827379,0,-0.129,-0.129,-0.028715432,-0.005650662
-0.128,-0.028411969,-0.029691792,-0.128,-0.006804549,-0.006804549,0,-0.128,-0.128,-0.028411969,-0.005638047
-0.127,-0.028108507,-0.029378075,-0.127,-0.006781718,-0.006781718,0,-0.127,-0.127,-0.028108507,-0.005625433
-0.126,-0.027805045,-0.029064358,-0.126,-0.006758887,-0.006758887,0,-0.126,-0.126,-0.027805045,-0.005612818
-0.125,-0.027501582,-0.028750641,-0.125,-0.006736057,-0.006736057,0,-0.125,-0.125,-0.027501582,-0.005600204
-0.124,-0.02719812,-0.028436924,-0.124,-0.006713226,-0.006713226,0,-0.124,-0.124,-0.02719812,-0.005587589
-0.123,-0.026894658,-0.028123207,-0.123,-0.006690396,-0.006690396,0,-0.123,-0.123,-0.026894658,-0.005574975
-0.122,-0.026591195,-0.027809489,-0.122,-0.006667565,-0.006667565,0,-0.122,-0.122,-0.026591195,-0.005562361
-0.121,-0.026287733,-0.027495772,-0.121,-0.006644735,-0.006644735,0,-0.121,-0.121,-0.026287733,-0.005549746
-0.12,-0.025984271,-0.027182055,-0.12,-0.006621904,-0.006621904,0,-0.12,-0.12,-0.025984271,-0.005537132
-0.119,-0.025680808,-0.026868338,-0.119,-0.006599073,-0.006599073,0,-0.119,-0.119,-0.025680808,-0.005524517
-0.118,-0.025377346,-0.026554621,-0.118,-0.006576243,-0.006576243,0,-0.118,-0.118,-0.025377346,-0.005511903
-0.117,-0.025073884,-0.026240904,-0.117,-0.006553412,-0.006553412,0,-0.117,-0.117,-0.025073884,-0.005499288
-0.116,-0.024770421,-0.025927187,-0.116,-0.006530582,-0.006530582,0,-0.116,-0.116,-0.024770421,-0.005486674
-0.115,-0.024466959,-0.02561347,-0.115,-0.006507751,-0.006507751,0,-0.115,-0.115,-0.024466959,-0.005474059
-0.114,-0.024163496,-0.025299753,-0.114,-0.00648492,-0.00648492,0,-0.114,-0.114,-0.024163496,-0.005461445
-0.113,-0.023860034,-0.024986035,-0.113,-0.00646209,-0.00646209,0,-0.113,-0.113,-0.023860034,-0.005448831
-0.112,-0.023556572,-0.024672318,-0.112,-0.006439259,-0.006439259,0,-0.112,-0.112,-0.023556572,-0.005436216
-0.111,-0.023253109,-0.024358601,-0.111,-0.006416429,-0.006416429,0,-0.111,-0.111,-0.023253109,-0.005423602
-0.11,-0.022949647,-0.024044884,-0.11,-0.006393598,-0.006393598,0,-0.11,-0.11,-0.022949647,-0.005410987
-0.109,-0.022646185,-0.023731167,-0.109,-0.006370767,-0.006370767,0,-0.109,-0.109,-0.022646185,-0.005398373
-0.108,-0.022342722,-0.02341745,-0.108,-0.006347937,-0.006347937,0,-0.108,-0.108,-0.022342722,-0.005385758
-0.107,-0.02203926,-0.023103733,-0.107,-0.006325106,-0.006325106,0,-0.107,-0.107,-0.02203926,-0.005373144
-0.106,-0.021735798,-0.022790016,-0.106,-0.006302276,-0.006302276,0,-0.106,-0.106,-0.021735798,-0.005360529
-0.105,-0.021432335,-0.022476299,-0.105,-0.006279445,-0.006279445,0,-0.105,-0.105,-0.021432335,-0.005347915
-0.104,-0.021128873,-0.022162581,-0.104,-0.006256615,-0.006256615,0,-0.104,-0.104,-0.021128873,-0.005335301
-0.103,-0.020825411,-0.021848864,-0.103,-0.006233784,-0.006233784,0,-0.103,-0.103,-0.020825411,-0.005322686
-0.102,-0.020521948,-0.021535147,-0.102,-0.006210953,-0.006210953,0,-0.102,-0.102,-0.020521948,-0.005310072
-0.101,-0.020218486,-0.02122143,-0.101,-0.006188123,-0.006188123,0,-0.101,-0.101,-0.020218486,-0.005297457
-0.1,-0.019915024,-0.020907713,-0.1,-0.006165292,-0.006165292,0,-0.1,-0.1,-0.019915024,-0.005284843
-0.099,-0.019611561,-0.020593996,-0.099,-0.006142462,-0.006142462,0,-0.099,-0.099,-0.019611561,-0.005272228
-0.098,-0.019308099,-0.020280279,-0.098,-0.006119631,-0.006119631,0,-0.098,-0.098,-0.019308099,-0.005259614
-0.097,-0.019004637,-0.019966562,-0.097,-0.0060968,-0.0060968,0,-0.097,-0.097,-0.019004637,-0.005246999
-0.096,-0.018701174,-0.019652844,-0.096,-0.00607397,-0.00607397,0,-0.096,-0.096,-0.018701174,-0.005234385
-0.095,-0.018397712,-0.019339127,-0.095,-0.006051139,-0.006051139,0,-0.095,-0.095,-0.018397712,-0.005221771
-0.094,-0.01809425,-0.01902541,-0.094,-0.006028309,-0.006028309,0,-0.094,-0.094,-0.01809425,-0.005209156
-0.093,-0.017790787,-0.018711693,-0.093,-0.006005478,-0.006005478,0,-0.093,-0.093,-0.017790787,-0.005196542
-0.092,-0.017487325,-0.018397976,-0.092,-0.005982648,-0.005982648,0,-0.092,-0.092,-0.017487325,-0.005183927
-0.091,-0.017183862,-0.018084259,-0.091,-0.005959817,-0.005959817,0,-0.091,-0.091,-0.017183862,-0.005171313
-0.09,-0.0168804,-0.017770542,-0.09,-0.005936986,-0.005936986,0,-0.09,-0.09,-0.0168804,-0.005158698
-0.089,-0.016576938,-0.017456825,-0.089,-0.005914156,-0.005914156,0,-0.089,-0.089,-0.016576938,-0.005146084
-0.088,-0.016273475,-0.017143108,-0.088,-0.005891325,-0.005891325,0,-0.088,-0.088,-0.016273475,-0.005133469
-0.087,-0.015970013,-0.01682939,-0.087,-0.005868495,-0.005868495,0,-0.087,-0.087,-0.015970013,-0.005120855
-0.086,-0.015666551,-0.016515673,-0.086,-0.005845664,-0.005845664,0,-0.086,-0.086,-0.015666551,-0.005108241
-0.085,-0.015363088,-0.016201956,-0.085,-0.005822833,-0.005822833,0,-0.085,-0.085,-0.015363088,-0.005095626
-0.084,-0.015059626,-0.015888239,-0.084,-0.005800003,-0.005800003,0,-0.084,-0.084,-0.015059626,-0.005083012
-0.083,-0.014756164,-0.015574522,-0.083,-0.005777172,-0.005777172,0,-0.083,-0.083,-0.014756164,-0.005070397
-0.082,-0.014452701,-0.015260805,-0.082,-0.005754342,-0.005754342,0,-0.082,-0.082,-0.014452701,-0.005057783
-0.081,-0.014149239,-0.014947088,-0.081,-0.005731511,-0.005731511,0,-0.081,-0.081,-0.014149239,-0.005045168
-0.08,-0.013845777,-0.014633371,-0.08,-0.00570868,-0.00570868,0,-0.08,-0.08,-0.013845777,-0.005032554
-0.079,-0.013672704,-0.014450453,-0.079,-0.005637322,-0.005637322,0,-0.079,-0.079,-0.013672704,-0.004969647
-0.078,-0.013499632,-0.014267536,-0.078,-0.005565963,-0.005565963,0,-0.078,-0.078,-0.013499632,-0.00490674
-0.077,-0.01332656,-0.014084619,-0.077,-0.005494605,-0.005494605,0,-0.077,-0.077,-0.01332656,-0.004843833
-0.076,-0.013153488,-0.013901702,-0.076,-0.005423246,-0.005423246,0,-0.076,-0.076,-0.013153488,-0.004780926
-0.075,-0.012980416,-0.013718785,-0.075,-0.005351888,-0.005351888,0,-0.075,-0.075,-0.012980416,-0.004718019
-0.074,-0.012807343,-0.013535868,-0.074,-0.005280529,-0.005280529,0,-0.074,-0.074,-0.012807343,-0.004655112
-0.073,-0.012634271,-0.013352951,-0.073,-0.005209171,-0.005209171,0,-0.073,-0.073,-0.012634271,-0.004592205
-0.072,-0.012461199,-0.013170034,-0.072,-0.005137812,-0.005137812,0,-0.072,-0.072,-0.012461199,-0.004529299
-0.071,-0.012288127,-0.012987116,-0.071,-0.005066454,-0.005066454,0,-0.071,-0.071,-0.012288127,-0.004466392
-0.07,-0.012115055,-0.012804199,-0.07,-0.004995095,-0.004995095,0,-0.07,-0.07,-0.012115054,-0.004403485
-0.069,-0.011941982,-0.012621282,-0.069,-0.004923737,-0.004923737,0,-0.069,-0.069,-0.011941982,-0.004340578
-0.068,-0.01176891,-0.012438365,-0.068,-0.004852378,-0.004852378,0,-0.068,-0.068,-0.01176891,-0.004277671
-0.067,-0.011595838,-0.012255448,-0.067,-0.00478102,-0.00478102,0,-0.067,-0.067,-0.011595838,-0.004214764
-0.066,-0.011422766,-0.012072531,-0.066,-0.004709661,-0.004709661,0,-0.066,-0.066,-0.011422766,-0.004151857
-0.065,-0.011249694,-0.011889614,-0.065,-0.004638303,-0.004638303,0,-0.065,-0.065,-0.011249693,-0.00408895
-0.064,-0.011076621,-0.011706696,-0.064,-0.004566944,-0.004566944,0,-0.064,-0.064,-0.011076621,-0.004026043
-0.063,-0.010903549,-0.011523779,-0.063,-0.004495586,-0.004495586,0,-0.063,-0.063,-0.010903549,-0.003963136
-0.062,-0.010730477,-0.011340862,-0.062,-0.004424227,-0.004424227,0,-0.062,-0.062,-0.010730477,-0.003900229
-0.061,-0.010557405,-0.011157945,-0.061,-0.004352869,-0.004352869,0,-0.061,-0.061,-0.010557404,-0.003837322
-0.06,-0.010384332,-0.010975028,-0.06,-0.00428151,-0.00428151,0,-0.06,-0.06,-0.010384332,-0.003774415
-0.059,-0.01021126,-0.010792111,-0.059,-0.004210152,-0.004210152,0,-0.059,-0.059,-0.01021126,-0.003711509
-0.058,-0.010038188,-0.010609194,-0.058,-0.004138793,-0.004138793,0,-0.058,-0.058,-0.010038188,-0.003648602
-0.057,-0.009865116,-0.010426276,-0.057,-0.004067435,-0.004067435,0,-0.057,-0.057,-0.009865116,-0.003585695
-0.056,-0.009692044,-0.010243359,-0.056,-0.003996076,-0.003996076,0,-0.056,-0.056,-0.009692043,-0.003522788
-0.055,-0.009518971,-0.010060442,-0.055,-0.003924718,-0.003924718,0,-0.055,-0.055,-0.009518971,-0.003459881
-0.054,-0.009345899,-0.009877525,-0.054,-0.003853359,-0.003853359,0,-0.054,-0.054,-0.009345899,-0.003396974
-0.053,-0.009172827,-0.009694608,-0.053,-0.003782001,-0.003782001,0,-0.053,-0.053,-0.009172827,-0.003334067
-0.052,-0.008999755,-0.009511691,-0.052,-0.003710642,-0.003710642,0,-0.052,-0.052,-0.008999755,-0.00327116
-0.051,-0.008826683,-0.009328774,-0.051,-0.003639284,-0.003639284,0,-0.051,-0.051,-0.008826682,-0.003208253
-0.05,-0.00865361,-0.009145857,-0.05,-0.003567925,-0.003567925,0,-0.05,-0.05,-0.00865361,-0.003145346
-0.049,-0.008480538,-0.008962939,-0.049,-0.003496567,-0.003496567,0,-0.049,-0.049,-0.008480538,-0.003082439
-0.048,-0.008307466,-0.008780022,-0.048,-0.003425208,-0.003425208,0,-0.048,-0.048,-0.008307466,-0.003019532
-0.047,-0.008134394,-0.008597105,-0.047,-0.00335385,-0.00335385,0,-0.047,-0.047,-0.008134393,-0.002956625
-0.046,-0.007961322,-0.008414188,-0.046,-0.003282491,-0.003282491,0,-0.046,-0.046,-0.007961321,-0.002893719
-0.045,-0.007788249,-0.008231271,-0.045,-0.003211133,-0.003211133,0,-0.045,-0.045,-0.007788249,-0.002830812
-0.044,-0.007615177,-0.008048354,-0.044,-0.003139774,-0.003139774,0,-0.044,-0.044,-0.007615177,-0.002767905
-0.043,-0.007442105,-0.007865437,-0.043,-0.003068416,-0.003068416,0,-0.043,-0.043,-0.007442105,-0.002704998
-0.042,-0.007269033,-0.007682519,-0.042,-0.002997057,-0.002997057,0,-0.042,-0.042,-0.007269032,-0.002642091
-0.041,-0.007095961,-0.007499602,-0.041,-0.002925699,-0.002925699,0,-0.041,-0.041,-0.00709596,-0.002579184
-0.04,-0.006922888,-0.007316685,-0.04,-0.00285434,-0.00285434,0,-0.04,-0.04,-0.006922888,-0.002516277
-0.039,-0.006749816,-0.007133768,-0.039,-0.002782982,-0.002782982,0,-0.039,-0.039,-0.006749816,-0.00245337
-0.038,-0.006576744,-0.006950851,-0.038,-0.002711623,-0.002711623,0,-0.038,-0.038,-0.006576743,-0.002390463
-0.037,-0.006403672,-0.006767934,-0.037,-0.002640265,-0.002640265,0,-0.037,-0.037,-0.006403671,-0.002327556
-0.036,-0.006230599,-0.006585017,-0.036,-0.002568906,-0.002568906,0,-0.036,-0.036,-0.006230599,-0.002264649
-0.035,-0.006057527,-0.0064021,-0.035,-0.002497548,-0.002497548,0,-0.035,-0.035,-0.006057527,-0.002201742
-0.034,-0.005884455,-0.006219182,-0.034,-0.002426189,-0.002426189,0,-0.034,-0.034,-0.005884455,-0.002138835
-0.033,-0.005711383,-0.006036265,-0.033,-0.002354831,-0.002354831,0,-0.033,-0.033,-0.005711382,-0.002075928
-0.032,-0.005538311,-0.005853348,-0.032,-0.002283472,-0.002283472,0,-0.032,-0.032,-0.00553831,-0.002013022
-0.031,-0.005365238,-0.005670431,-0.031,-0.002212114,-0.002212114,0,-0.031,-0.031,-0.005365238,-0.001950115
-0.03,-0.005192166,-0.005487514,-0.03,-0.002140755,-0.002140755,0,-0.03,-0.03,-0.005192166,-0.001887208
-0.029,-0.005019094,-0.005304597,-0.029,-0.002069397,-0.002069397,0,-0.029,-0.029,-0.005019094,-0.001824301
-0.028,-0.004846022,-0.00512168,-0.028,-0.001998038,-0.001998038,0,-0.028,-0.028,-0.004846021,-0.001761394
-0.027,-0.00467295,-0.004938762,-0.027,-0.00192668,-0.00192668,0,-0.027,-0.027,-0.004672949,-0.001698487
-0.026,-0.004499877,-0.004755845,-0.026,-0.001855321,-0.001855321,0,-0.026,-0.026,-0.004499877,-0.00163558
-0.025,-0.004326805,-0.004572928,-0.025,-0.001783963,-0.001783963,0,-0.025,-0.025,-0.004326805,-0.001572673
-0.024,-0.004153733,-0.004390011,-0.024,-0.001712604,-0.001712604,0,-0.024,-0.024,-0.004153732,-0.001509766
-0.023,-0.003980661,-0.004207094,-0.023,-0.001641246,-0.001641246,0,-0.023,-0.023,-0.00398066,-0.001446859
-0.022,-0.003807589,-0.004024177,-0.022,-0.001569887,-0.001569887,0,-0.022,-0.022,-0.003807588,-0.001383952
-0.021,-0.003634516,-0.00384126,-0.021,-0.001498529,-0.001498529,0,-0.021,-0.021,-0.003634516,-0.001321045
-0.02,-0.003461444,-0.003658342,-0.02,-0.00142717,-0.00142717,0,-0.02,-0.02,-0.003461444,-0.001258138
-0.019,-0.003288372,-0.003475425,-0.019,-0.001355812,-0.001355812,0,-0.019,-0.019,-0.003288371,-0.001195232
-0.018,-0.0031153,-0.003292508,-0.018,-0.001284453,-0.001284453,0,-0.018,-0.018,-0.003115299,-0.001132325
-0.017,-0.002942228,-0.003109591,-0.017,-0.001213095,-0.001213095,0,-0.017,-0.017,-0.002942227,-0.001069418
-0.016,-0.002769155,-0.002926674,-0.016,-0.001141736,-0.001141736,0,-0.016,-0.016,-0.002769155,-0.001006511
-0.015,-0.002596083,-0.002743757,-0.015,-0.001070378,-0.001070378,0,-0.015,-0.015,-0.002596082,-0.000943604
-0.014,-0.002423011,-0.00256084,-0.014,-0.000999019,-0.000999019,0,-0.014,-0.014,-0.00242301,-0.000880697
-0.013,-0.002249939,-0.002377923,-0.013,-0.000927661,-0.000927661,0,-0.013,-0.013,-0.002249938,-0.00081779
-0.012,-0.002076866,-0.002195005,-0.012,-0.000856302,-0.000856302,0,-0.012,-0.012,-0.002076866,-0.000754883
-0.011,-0.001903794,-0.002012088,-0.011,-0.000784944,-0.000784944,0,-0.011,-0.011,-0.001903794,-0.000691976
-0.01,-0.001730722,-0.001829171,-0.01,-0.000713585,-0.000713585,0,-0.01,-0.01,-0.001730721,-0.000629069
-0.009,-0.00155765,-0.001646254,-0.009,-0.000642227,-0.000642227,0,-0.009,-0.009,-0.001557649,-0.000566162
-0.008,-0.001384578,-0.001463337,-0.008,-0.000570868,-0.000570868,0,-0.008,-0.008,-0.001384577,-0.000503255
-0.007,-0.001211505,-0.00128042,-0.007,-0.00049951,-0.00049951,0,-0.007,-0.007,-0.001211505,-0.000440348
-0.006,-0.001038433,-0.001097503,-0.006,-0.000428151,-0.000428151,0,-0.006,-0.006,-0.001038433,-0.000377442
-0.005,-0.000865361,-0.000914585,-0.005,-0.000356793,-0.000356793,0,-0.005,-0.005,-0.00086536,-0.000314535
-0.004,-0.000692289,-0.000731668,-0.004,-0.000285434,-0.000285434,0,-0.004,-0.004,-0.000692288,-0.000251628
-0.003,-0.000519217,-0.000548751,-0.003,-0.000214075,-0.000214075,0,-0.003,-0.003,-0.000519216,-0.000188721
-0.002,-0.000346144,-0.000365834,-0.002,-0.000142717,-0.000142717,0,-0.002,-0.002,-0.000346144,-0.000125814
-0.001,-0.000173072,-0.000182917,-0.001,-7.14E-05,-7.14E-05,0,-0.001,-0.001,-0.000173071,-6.29E-05
-1.09E-13,-1.89E-14,2.56E-10,-1.09E-13,2.58E-11,2.58E-11,0,-1.09E-13,-1.09E-13,7.62E-10,2.62E-11
0.001,6.28E-05,6.77E-05,0.001,0.000173768,0.000173768,0,0.001,0.001,6.28E-05,0.00017244
0.002,0.000125603,0.000135327,0.002,0.000347536,0.000347536,0,0.002,0.002,0.000125604,0.000344881
0.003,0.000188404,0.00020299,0.003,0.000521304,0.000521304,0,0.003,0.003,0.000188405,0.000517321
0.004,0.000251206,0.000270653,0.004,0.000695072,0.000695072,0,0.004,0.004,0.000251207,0.000689761
0.005,0.000314007,0.000338317,0.005,0.00086884,0.00086884,0,0.005,0.005,0.000314008,0.000862201
0.006,0.000376809,0.00040598,0.006,0.001042608,0.001042608,0,0.006,0.006,0.000376809,0.001034642
0.007,0.00043961,0.000473643,0.007,0.001216376,0.001216376,0,0.007,0.007,0.000439611,0.001207082
0.008,0.000502412,0.000541306,0.008,0.001390144,0.001390144,0,0.008,0.008,0.000502412,0.001379522
0.009,0.000565213,0.00060897,0.009,0.001563912,0.001563912,0,0.009,0.009,0.000565214,0.001551963
0.01,0.000628014,0.000676633,0.01,0.00173768,0.00173768,0,0.01,0.01,0.000628015,0.001724403
0.011,0.000690816,0.000744296,0.011,0.001911448,0.001911448,0,0.011,0.011,0.000690817,0.001896843
0.012,0.000753617,0.00081196,0.012,0.002085216,0.002085216,0,0.012,0.012,0.000753618,0.002069283
0.013,0.000816419,0.000879623,0.013,0.002258983,0.002258983,0,0.013,0.013,0.000816419,0.002241724
0.014,0.00087922,0.000947286,0.014,0.002432751,0.002432751,0,0.014,0.014,0.000879221,0.002414164
0.015,0.000942022,0.001014949,0.015,0.002606519,0.002606519,0,0.015,0.015,0.000942022,0.002586604
0.016,0.001004823,0.001082613,0.016,0.002780287,0.002780287,0,0.016,0.016,0.001004824,0.002759045
0.017,0.001067625,0.001150276,0.017,0.002954055,0.002954055,0,0.017,0.017,0.001067625,0.002931485
0.018,0.001130426,0.001217939,0.018,0.003127823,0.003127823,0,0.018,0.018,0.001130427,0.003103925
0.019,0.001193227,0.001285602,0.019,0.003301591,0.003301591,0,0.019,0.019,0.001193228,0.003276365
0.02,0.001256029,0.001353266,0.02,0.003475359,0.003475359,0,0.02,0.02,0.001256029,0.003448806
0.021,0.00131883,0.001420929,0.021,0.003649127,0.003649127,0,0.021,0.021,0.001318831,0.003621246
0.022,0.001381632,0.001488592,0.022,0.003822895,0.003822895,0,0.022,0.022,0.001381632,0.003793686
0.023,0.001444433,0.001556255,0.023,0.003996663,0.003996663,0,0.023,0.023,0.001444434,0.003966127
0.024,0.001507235,0.001623919,0.024,0.004170431,0.004170431,0,0.024,0.024,0.001507235,0.004138567
0.025,0.001570036,0.001691582,0.025,0.004344199,0.004344199,0,0.025,0.025,0.001570037,0.004311007
0.026,0.001632838,0.001759245,0.026,0.004517967,0.004517967,0,0.026,0.026,0.001632838,0.004483447
0.027,0.001695639,0.001826909,0.027,0.004691735,0.004691735,0,0.027,0.027,0.00169564,0.004655888
0.028,0.00175844,0.001894572,0.028,0.004865503,0.004865503,0,0.028,0.028,0.001758441,0.004828328
0.029,0.001821242,0.001962235,0.029,0.005039271,0.005039271,0,0.029,0.029,0.001821242,0.005000768
0.03,0.001884043,0.002029898,0.03,0.005213039,0.005213039,0,0.03,0.03,0.001884044,0.005173209
0.031,0.001946845,0.002097562,0.031,0.005386807,0.005386807,0,0.031,0.031,0.001946845,0.005345649
0.032,0.002009646,0.002165225,0.032,0.005560575,0.005560575,0,0.032,0.032,0.002009647,0.005518089
0.033,0.002072448,0.002232888,0.033,0.005734343,0.005734343,0,0.033,0.033,0.002072448,0.005690529
0.034,0.002135249,0.002300551,0.034,0.005908111,0.005908111,0,0.034,0.034,0.00213525,0.00586297
0.035,0.002198051,0.002368215,0.035,0.006081878,0.006081878,0,0.035,0.035,0.002198051,0.00603541
0.036,0.002260852,0.002435878,0.036,0.006255646,0.006255646,0,0.036,0.036,0.002260852,0.00620785
0.037,0.002323653,0.002503541,0.037,0.006429414,0.006429414,0,0.037,0.037,0.002323654,0.00638029
0.038,0.002386455,0.002571205,0.038,0.006603182,0.006603182,0,0.038,0.038,0.002386455,0.006552731
0.039,0.002449256,0.002638868,0.039,0.00677695,0.00677695,0,0.039,0.039,0.002449257,0.006725171
0.04,0.002512058,0.002706531,0.04,0.006950718,0.006950718,0,0.04,0.04,0.002512058,0.006897611
0.041,0.002574859,0.002774194,0.041,0.007124486,0.007124486,0,0.041,0.041,0.00257486,0.007070052
0.042,0.002637661,0.002841858,0.042,0.007298254,0.007298254,0,0.042,0.042,0.002637661,0.007242492
0.043,0.002700462,0.002909521,0.043,0.007472022,0.007472022,0,0.043,0.043,0.002700462,0.007414932
0.044,0.002763264,0.002977184,0.044,0.00764579,0.00764579,0,0.044,0.044,0.002763264,0.007587372
0.045,0.002826065,0.003044847,0.045,0.007819558,0.007819558,0,0.045,0.045,0.002826065,0.007759813
0.046,0.002888866,0.003112511,0.046,0.007993326,0.007993326,0,0.046,0.046,0.002888867,0.007932253
0.047,0.002951668,0.003180174,0.047,0.008167094,0.008167094,0,0.047,0.047,0.002951668,0.008104693
0.048,0.003014469,0.003247837,0.048,0.008340862,0.008340862,0,0.048,0.048,0.00301447,0.008277134
0.049,0.003077271,0.003315501,0.049,0.00851463,0.00851463,0,0.049,0.049,0.003077271,0.008449574
0.05,0.003140072,0.003383164,0.05,0.008688398,0.008688398,0,0.05,0.05,0.003140073,0.008622014
0.051,0.003202874,0.003450827,0.051,0.008862166,0.008862166,0,0.051,0.051,0.003202874,0.008794454
0.052,0.003265675,0.00351849,0.052,0.009035934,0.009035934,0,0.052,0.052,0.003265675,0.008966895
0.053,0.003328477,0.003586154,0.053,0.009209702,0.009209702,0,0.053,0.053,0.003328477,0.009139335
0.054,0.003391278,0.003653817,0.054,0.00938347,0.00938347,0,0.054,0.054,0.003391278,0.009311775
0.055,0.003454079,0.00372148,0.055,0.009557238,0.009557238,0,0.055,0.055,0.00345408,0.009484216
0.056,0.003516881,0.003789143,0.056,0.009731006,0.009731006,0,0.056,0.056,0.003516881,0.009656656
0.057,0.003579682,0.003856807,0.057,0.009904774,0.009904774,0,0.057,0.057,0.003579683,0.009829096
0.058,0.003642484,0.00392447,0.058,0.010078541,0.010078541,0,0.058,0.058,0.003642484,0.010001536
0.059,0.003705285,0.003992133,0.059,0.010252309,0.010252309,0,0.059,0.059,0.003705285,0.010173977
0.06,0.003768087,0.004059796,0.06,0.010426077,0.010426077,0,0.06,0.06,0.003768087,0.010346417
0.061,0.003830888,0.00412746,0.061,0.010599845,0.010599845,0,0.061,0.061,0.003830888,0.010518857
0.062,0.00389369,0.004195123,0.062,0.010773613,0.010773613,0,0.062,0.062,0.00389369,0.010691298
0.063,0.003956491,0.004262786,0.063,0.010947381,0.010947381,0,0.063,0.063,0.003956491,0.010863738
0.064,0.004019292,0.00433045,0.064,0.011121149,0.011121149,0,0.064,0.064,0.004019293,0.011036178
0.065,0.004082094,0.004398113,0.065,0.011294917,0.011294917,0,0.065,0.065,0.004082094,0.011208618
0.066,0.004144895,0.004465776,0.066,0.011468685,0.011468685,0,0.066,0.066,0.004144896,0.011381059
0.067,0.004207697,0.004533439,0.067,0.011642453,0.011642453,0,0.067,0.067,0.004207697,0.011553499
0.068,0.004270498,0.004601103,0.068,0.011816221,0.011816221,0,0.068,0.068,0.004270498,0.011725939
0.069,0.0043333,0.004668766,0.069,0.011989989,0.011989989,0,0.069,0.069,0.0043333,0.01189838
0.07,0.004396101,0.004736429,0.07,0.012163757,0.012163757,0,0.07,0.07,0.004396101,0.01207082
0.071,0.004458903,0.004804092,0.071,0.012337525,0.012337525,0,0.071,0.071,0.004458903,0.01224326
0.072,0.004521704,0.004871756,0.072,0.012511293,0.012511293,0,0.072,0.072,0.004521704,0.0124157
0.073,0.004584505,0.004939419,0.073,0.012685061,0.012685061,0,0.073,0.073,0.004584506,0.012588141
0.074,0.004647307,0.005007082,0.074,0.012858829,0.012858829,0,0.074,0.074,0.004647307,0.012760581
0.075,0.004710108,0.005074746,0.075,0.013032597,0.013032597,0,0.075,0.075,0.004710108,0.012933021
0.076,0.00477291,0.005142409,0.076,0.013206365,0.013206365,0,0.076,0.076,0.00477291,0.013105462
0.077,0.004835711,0.005210072,0.077,0.013380133,0.013380133,0,0.077,0.077,0.004835711,0.013277902
0.078,0.004898513,0.005277735,0.078,0.013553901,0.013553901,0,0.078,0.078,0.004898513,0.013450342
0.079,0.004961314,0.005345399,0.079,0.013727669,0.013727669,0,0.079,0.079,0.004961314,0.013622782
0.08,0.005024116,0.005413062,0.08,0.013901437,0.013901437,0,0.08,0.08,0.005024116,0.013795223
0.081,0.005036683,0.005426738,0.081,0.014195287,0.014195287,0,0.081,0.081,0.005036683,0.014095261
0.082,0.00504925,0.005440414,0.082,0.014489137,0.014489137,0,0.082,0.082,0.00504925,0.014395298
0.083,0.005061817,0.00545409,0.083,0.014782987,0.014782987,0,0.083,0.083,0.005061817,0.014695336
0.084,0.005074384,0.005467766,0.084,0.015076838,0.015076838,0,0.084,0.084,0.005074384,0.014995374
0.085,0.005086951,0.005481442,0.085,0.015370688,0.015370688,0,0.085,0.085,0.005086951,0.015295412
0.086,0.005099518,0.005495118,0.086,0.015664538,0.015664538,0,0.086,0.086,0.005099518,0.01559545
0.087,0.005112085,0.005508794,0.087,0.015958388,0.015958388,0,0.087,0.087,0.005112085,0.015895487
0.088,0.005124652,0.00552247,0.088,0.016252238,0.016252238,0,0.088,0.088,0.005124652,0.016195525
0.089,0.005137219,0.005536146,0.089,0.016546089,0.016546089,0,0.089,0.089,0.005137219,0.016495563
0.09,0.005149786,0.005549822,0.09,0.016839939,0.016839939,0,0.09,0.09,0.005149786,0.016795601
