/Vout_robust X,/Vout_robust Y,/Vout_robust Y,/Vout_robust Y,/Vout_robust Y,/Vout_robust Y,/Vout_robust Y,/Vout_robust Y,/Vout_robust Y,/Vout_robust Y,/Vout_robust Y
-0.243,-0.857195257,-0.857195257,0.99972734,-326.2128126,1,1,-31.48757711,-31.48761307,-98.62547563,-326.2128126
-0.242,-0.857193063,-0.857193063,0.99972734,-326.2128126,1,1,-31.48757708,-31.48761306,-98.62547563,-326.2128126
-0.241,-0.857190818,-0.857190818,0.99972734,-326.2128126,1,1,-31.48757706,-31.48761304,-98.62547563,-326.2128126
-0.24,-0.857188519,-0.857188519,0.99972734,-326.2128126,1,1,-31.48757703,-31.48761303,-98.62547563,-326.2128126
-0.239,-0.857186166,-0.857186166,0.99972734,-326.2128126,1,1,-31.48757701,-31.48761302,-98.62547563,-326.2128126
-0.238,-0.857183758,-0.857183758,0.99972734,-326.2128126,1,1,-31.48757698,-31.48761301,-98.62547563,-326.2128126
-0.237,-0.857181293,-0.857181293,0.99972734,-326.2128126,1,1,-31.48757695,-31.48761299,-98.62547563,-326.2128126
-0.236,-0.85717877,-0.85717877,0.99972734,-326.2128126,1,1,-31.48757693,-31.48761298,-98.62547563,-326.2128126
-0.235,-0.857176188,-0.857176188,0.99972734,-326.2128126,1,1,-31.4875769,-31.48761297,-98.62547563,-326.2128126
-0.234,-0.857173546,-0.857173546,0.99972734,-326.2128126,1,1,-31.48757687,-31.48761295,-98.62547563,-326.2128126
-0.233,-0.857170842,-0.857170842,0.99972734,-326.2128126,1,1,-31.48757684,-31.48761294,-98.62547563,-326.2128126
-0.232,-0.857168076,-0.857168076,0.99972734,-326.2128126,1,1,-31.48757681,-31.48761292,-98.62547563,-326.2128126
-0.231,-0.857165245,-0.857165245,0.99972734,-326.2128126,1,1,-31.48757677,-31.48761291,-98.62547563,-326.2128126
-0.23,-0.857162348,-0.857162348,0.99972734,-326.2128126,1,1,-31.48757674,-31.48761289,-98.62547563,-326.2128126
-0.229,-0.857159384,-0.857159384,0.99972734,-326.2128126,1,1,-31.48757671,-31.48761288,-98.62547563,-326.2128126
-0.228,-0.857156352,-0.857156352,0.99972734,-326.2128126,1,1,-31.48757668,-31.48761286,-98.62547563,-326.2128126
-0.227,-0.85715325,-0.85715325,0.99972734,-326.2128126,1,1,-31.48757664,-31.48761285,-98.62547563,-326.2128126
-0.226,-0.857150077,-0.857150077,0.99972734,-326.2128126,1,1,-31.48757661,-31.48761283,-98.62547563,-326.2128126
-0.225,-0.85714683,-0.85714683,0.99972734,-326.2128126,1,1,-31.48757657,-31.48761281,-98.62547563,-326.2128126
-0.224,-0.85714351,-0.85714351,0.99972734,-326.2128126,1,1,-31.48757653,-31.4876128,-98.62547563,-326.2128126
-0.223,-0.857140113,-0.857140113,0.99972734,-326.2128126,1,1,-31.48757649,-31.48761278,-98.62547563,-326.2128126
-0.222,-0.857136639,-0.857136639,0.99972734,-326.2128126,1,1,-31.48757646,-31.48761276,-98.62547563,-326.2128126
-0.221,-0.857133086,-0.857133086,0.99972734,-326.2128126,1,1,-31.48757642,-31.48761274,-98.62547563,-326.2128126
-0.22,-0.857129452,-0.857129452,0.99972734,-326.2128126,1,1,-31.48757638,-31.48761272,-98.62547563,-326.2128126
-0.219,-0.857125736,-0.857125736,0.99972734,-326.2128126,1,1,-31.48757633,-31.4876127,-98.62547563,-326.2128126
-0.218,-0.857121936,-0.857121936,0.99972734,-326.2128126,1,1,-31.48757629,-31.48761268,-98.62547563,-326.2128126
-0.217,-0.85711805,-0.85711805,0.99972734,-326.2128126,1,1,-31.48757625,-31.48761266,-98.62547563,-326.2128126
-0.216,-0.857114077,-0.857114077,0.99972734,-326.2128126,1,1,-31.4875762,-31.48761264,-98.62547563,-326.2128126
-0.215,-0.857110015,-0.857110015,0.99972734,-326.2128126,1,1,-31.48757616,-31.48761262,-98.62547563,-326.2128126
-0.214,-0.857105862,-0.857105862,0.99972734,-326.2128126,1,1,-31.48757611,-31.4876126,-98.62547563,-326.2128126
-0.213,-0.857101615,-0.857101615,0.99972734,-326.2128126,1,1,-31.48757606,-31.48761258,-98.62547563,-326.2128126
-0.212,-0.857097275,-0.857097275,0.99972734,-326.2128126,1,1,-31.48757602,-31.48761255,-98.62547563,-326.2128126
-0.211,-0.857092838,-0.857092838,0.99972734,-326.2128126,1,1,-31.48757597,-31.48761253,-98.62547563,-326.2128126
-0.21,-0.857088302,-0.857088302,0.99972734,-326.2128126,1,1,-31.48757592,-31.48761251,-98.62547563,-326.2128126
-0.209,-0.857083667,-0.857083667,0.99972734,-326.2128126,1,1,-31.48757586,-31.48761248,-98.62547563,-326.2128126
-0.208,-0.857078929,-0.857078929,0.99972734,-326.2128126,1,1,-31.48757581,-31.48761246,-98.62547563,-326.2128126
-0.207,-0.857074086,-0.857074086,0.99972734,-326.2128126,1,1,-31.48757576,-31.48761243,-98.62547563,-326.2128126
-0.206,-0.857069138,-0.857069138,0.99972734,-326.2128126,1,1,-31.4875757,-31.48761241,-98.62547563,-326.2128126
-0.205,-0.857064082,-0.857064082,0.99972734,-326.2128126,1,1,-31.48757565,-31.48761238,-98.62547563,-326.2128126
-0.204,-0.857058915,-0.857058915,0.99972734,-326.2128126,1,1,-31.48757559,-31.48761235,-98.62547563,-326.2128126
-0.203,-0.857053635,-0.857053635,0.99972734,-326.2128126,1,1,-31.48757553,-31.48761233,-98.62547563,-326.2128126
-0.202,-0.857048241,-0.857048241,0.99972734,-326.2128126,1,1,-31.48757547,-31.4876123,-98.62547563,-326.2128126
-0.201,-0.857042731,-0.857042731,0.99972734,-326.2128126,1,1,-31.48757541,-31.48761227,-98.62547563,-326.2128126
-0.2,-0.857037102,-0.857037102,0.99972734,-326.2128126,1,1,-31.48757534,-31.48761224,-98.62547563,-326.2128126
-0.199,-0.857031351,-0.857031351,0.99972734,-326.2128126,1,1,-31.48757528,-31.48761221,-98.62547563,-326.2128126
-0.198,-0.857025477,-0.857025477,0.99972734,-326.2128126,1,1,-31.48757521,-31.48761218,-98.62547563,-326.2128126
-0.197,-0.857019478,-0.857019478,0.99972734,-326.2128126,1,1,-31.48757515,-31.48761215,-98.62547563,-326.2128126
-0.196,-0.857013351,-0.857013351,0.99972734,-326.2128126,1,1,-31.48757508,-31.48761212,-98.62547563,-326.2128126
-0.195,-0.857007093,-0.857007093,0.99972734,-326.2128126,1,1,-31.48757501,-31.48761209,-98.62547563,-326.2128126
-0.194,-0.857000703,-0.857000703,0.99972734,-326.2128126,1,1,-31.48757494,-31.48761205,-98.62547563,-326.2128126
-0.193,-0.856994178,-0.856994178,0.99972734,-326.2128126,1,1,-31.48757486,-31.48761202,-98.62547563,-326.2128126
-0.192,-0.856987516,-0.856987516,0.99972734,-326.2128126,1,1,-31.48757479,-31.48761198,-98.62547563,-326.2128126
-0.191,-0.856980714,-0.856980714,0.99972734,-326.2128126,1,1,-31.48757471,-31.48761195,-98.62547563,-326.2128126
-0.19,-0.856973769,-0.856973769,0.99972734,-326.2128126,1,1,-31.48757463,-31.48761191,-98.62547563,-326.2128126
-0.189,-0.85696668,-0.85696668,0.99972734,-326.2128126,1,1,-31.48757455,-31.48761188,-98.62547563,-326.2128126
-0.188,-0.856959443,-0.856959443,0.99972734,-326.2128126,1,1,-31.48757447,-31.48761184,-98.62547563,-326.2128126
-0.187,-0.856952056,-0.856952056,0.99972734,-326.2128126,1,1,-31.48757439,-31.4876118,-98.62547563,-326.2128126
-0.186,-0.856944517,-0.856944517,0.99972734,-326.2128126,1,1,-31.48757431,-31.48761176,-98.62547563,-326.2128126
-0.185,-0.856936823,-0.856936823,0.99972734,-326.2128126,1,1,-31.48757422,-31.48761172,-98.62547563,-326.2128126
-0.184,-0.856928971,-0.856928971,0.99972734,-326.2128126,1,1,-31.48757413,-31.48761168,-98.62547563,-326.2128126
-0.183,-0.856920958,-0.856920958,0.99972734,-326.2128126,1,1,-31.48757404,-31.48761164,-98.62547563,-326.2128126
-0.182,-0.856912782,-0.856912782,0.99972734,-326.2128126,1,1,-31.48757395,-31.4876116,-98.62547563,-326.2128126
-0.181,-0.856904441,-0.856904441,0.99972734,-326.2128126,1,1,-31.48757386,-31.48761155,-98.62547563,-326.2128126
-0.18,-0.85689593,-0.85689593,0.99972734,-326.2128126,1,1,-31.48757376,-31.48761151,-98.62547563,-326.2128126
-0.179,-0.856887248,-0.856887248,0.99972734,-326.2128126,1,1,-31.48757366,-31.48761146,-98.62547563,-326.2128126
-0.178,-0.856878392,-0.856878392,0.99972734,-326.2128126,1,1,-31.48757356,-31.48761142,-98.62547563,-326.2128126
-0.177,-0.856869359,-0.856869359,0.99972734,-326.2128126,1,1,-31.48757346,-31.48761137,-98.62547563,-326.2128126
-0.176,-0.856860145,-0.856860145,0.99972734,-326.2128126,1,1,-31.48757336,-31.48761132,-98.62547563,-326.2128126
-0.175,-0.856850749,-0.856850749,0.99972734,-326.2128126,1,1,-31.48757325,-31.48761128,-98.62547563,-326.2128126
-0.174,-0.856841167,-0.856841167,0.99972734,-326.2128126,1,1,-31.48757314,-31.48761123,-98.62547563,-326.2128126
-0.173,-0.856831395,-0.856831395,0.99972734,-326.2128126,1,1,-31.48757303,-31.48761118,-98.62547563,-326.2128126
-0.172,-0.856821432,-0.856821432,0.99972734,-326.2128126,1,1,-31.48757292,-31.48761112,-98.62547563,-326.2128126
-0.171,-0.856811275,-0.856811275,0.99972734,-326.2128126,1,1,-31.48757281,-31.48761107,-98.62547563,-326.2128126
-0.17,-0.856800919,-0.856800919,0.99972734,-326.2128126,1,1,-31.48757269,-31.48761102,-98.62547563,-326.2128126
-0.169,-0.856790362,-0.856790362,0.99972734,-326.2128126,1,1,-31.48757257,-31.48761096,-98.62547563,-326.2128126
-0.168,-0.856779602,-0.856779602,0.99972734,-326.2128126,1,1,-31.48757245,-31.48761091,-98.62547563,-326.2128126
-0.167,-0.856768634,-0.856768634,0.99972734,-326.2128126,1,1,-31.48757232,-31.48761085,-98.62547563,-326.2128126
-0.166,-0.856757456,-0.856757456,0.99972734,-326.2128126,1,1,-31.4875722,-31.48761079,-98.62547563,-326.2128126
-0.165,-0.856746064,-0.856746064,0.99972734,-326.2128126,1,1,-31.48757207,-31.48761074,-98.62547563,-326.2128126
-0.164,-0.856734456,-0.856734456,0.99972734,-326.2128126,1,1,-31.48757194,-31.48761068,-98.62547563,-326.2128126
-0.163,-0.856722628,-0.856722628,0.99972734,-326.2128126,1,1,-31.4875718,-31.48761061,-98.62547563,-326.2128126
-0.162,-0.856710577,-0.856710577,0.99972734,-326.2128126,1,1,-31.48757167,-31.48761055,-98.62547563,-326.2128126
-0.161,-0.856698299,-0.856698299,0.99972734,-326.2128126,1,1,-31.48757153,-31.48761049,-98.62547563,-326.2128126
-0.16,-0.856685792,-0.856685792,0.99972734,-326.2128126,1,1,-31.48757139,-31.48761043,-98.62547563,-326.2128126
-0.159,-0.856673052,-0.856673052,0.99972734,-326.2128126,1,1,-31.48757124,-31.48761036,-98.62547563,-326.2128126
-0.158,-0.856660076,-0.856660076,0.99972734,-326.2128126,1,1,-31.4875711,-31.48761029,-98.62547563,-326.2128126
-0.157,-0.85664686,-0.85664686,0.99972734,-326.2128126,1,1,-31.48757095,-31.48761023,-98.62547563,-326.2128126
-0.156,-0.856633401,-0.856633401,0.99972734,-326.2128126,1,1,-31.48757079,-31.48761016,-98.62547563,-326.2128126
-0.155,-0.856619695,-0.856619695,0.99972734,-326.2128126,1,1,-31.48757064,-31.48761009,-98.62547563,-326.2128126
-0.154,-0.85660574,-0.85660574,0.99972734,-326.2128126,1,1,-31.48757048,-31.48761001,-98.62547563,-326.2128126
-0.153,-0.856591532,-0.856591532,0.99972734,-326.2128126,1,1,-31.48757032,-31.48760994,-98.62547563,-326.2128126
-0.152,-0.856577067,-0.856577067,0.99972734,-326.2128126,1,1,-31.48757015,-31.48760987,-98.62547563,-326.2128126
-0.151,-0.856562342,-0.856562342,0.99972734,-326.2128126,1,1,-31.48756999,-31.48760979,-98.62547563,-326.2128126
-0.15,-0.856547353,-0.856547353,0.99972734,-326.2128126,1,1,-31.48756982,-31.48760971,-98.62547563,-326.2128126
-0.149,-0.856532098,-0.856532098,0.99972734,-326.2128126,1,1,-31.48756964,-31.48760964,-98.62547563,-326.2128126
-0.148,-0.856516571,-0.856516571,0.99972734,-326.2128126,1,1,-31.48756946,-31.48760956,-98.62547563,-326.2128126
-0.147,-0.856500771,-0.856500771,0.99972734,-326.2128126,1,1,-31.48756928,-31.48760948,-98.62547563,-326.2128126
-0.146,-0.856484693,-0.856484693,0.99972734,-326.2128126,1,1,-31.4875691,-31.48760939,-98.62547563,-326.2128126
-0.145,-0.856468333,-0.856468333,0.99972734,-326.2128126,1,1,-31.48756891,-31.48760931,-98.62547563,-326.2128126
-0.144,-0.856451689,-0.856451689,0.99972734,-326.2128126,1,1,-31.48756872,-31.48760923,-98.62547563,-326.2128126
-0.143,-0.856434756,-0.856434756,0.99972734,-326.2128126,1,1,-31.48756853,-31.48760914,-98.62547563,-326.2128126
-0.142,-0.856417531,-0.856417531,0.99972734,-326.2128126,1,1,-31.48756833,-31.48760905,-98.62547563,-326.2128126
-0.141,-0.856400011,-0.856400011,0.99972734,-326.2128126,1,1,-31.48756813,-31.48760896,-98.62547563,-326.2128126
-0.14,-0.856382191,-0.856382191,0.99972734,-326.2128126,1,1,-31.48756793,-31.48760887,-98.62547563,-326.2128126
-0.139,-0.856364068,-0.856364068,0.99972734,-326.2128126,1,1,-31.48756772,-31.48760878,-98.62547563,-326.2128126
-0.138,-0.856345638,-0.856345638,0.99972734,-326.2128126,1,1,-31.48756751,-31.48760868,-98.62547563,-326.2128126
-0.137,-0.856326898,-0.856326898,0.99972734,-326.2128126,1,1,-31.4875673,-31.48760859,-98.62547563,-326.2128126
-0.136,-0.856307844,-0.856307844,0.99972734,-326.2128126,1,1,-31.48756708,-31.48760849,-98.62547563,-326.2128126
-0.135,-0.856288472,-0.856288472,0.99972734,-326.2128126,1,1,-31.48756686,-31.48760839,-98.62547563,-326.2128126
-0.134,-0.856268779,-0.856268779,0.99972734,-326.2128126,1,1,-31.48756663,-31.48760829,-98.62547563,-326.2128126
-0.133,-0.85624876,-0.85624876,0.99972734,-326.2128126,1,1,-31.4875664,-31.48760819,-98.62547563,-326.2128126
-0.132,-0.856228412,-0.856228412,0.99972734,-326.2128126,1,1,-31.48756617,-31.48760809,-98.62547563,-326.2128126
-0.131,-0.856207732,-0.856207732,0.99972734,-326.2128126,1,1,-31.48756593,-31.48760798,-98.62547563,-326.2128126
-0.13,-0.856186715,-0.856186715,0.99972734,-326.2128126,1,1,-31.48756569,-31.48760787,-98.62547563,-326.2128126
-0.129,-0.856165358,-0.856165358,0.99972734,-326.2128126,1,1,-31.48756544,-31.48760777,-98.62547563,-326.2128126
-0.128,-0.856143656,-0.856143656,0.99972734,-326.2128126,1,1,-31.48756519,-31.48760766,-98.62547563,-326.2128126
-0.127,-0.856121607,-0.856121607,0.99972734,-326.2128126,1,1,-31.48756493,-31.48760754,-98.62547563,-326.2128126
-0.126,-0.856099206,-0.856099206,0.99972734,-326.2128126,1,1,-31.48756468,-31.48760743,-98.62547563,-326.2128126
-0.125,-0.856076449,-0.856076449,0.99972734,-326.2128126,1,1,-31.48756441,-31.48760731,-98.62547563,-326.2128126
-0.124,-0.856053333,-0.856053333,0.99972734,-326.2128126,1,1,-31.48756415,-31.4876072,-98.62547563,-326.2128126
-0.123,-0.856029854,-0.856029854,0.99972734,-326.2128126,1,1,-31.48756387,-31.48760708,-98.62547563,-326.2128126
-0.122,-0.856006008,-0.856006008,0.99972734,-326.2128126,1,1,-31.4875636,-31.48760696,-98.62547563,-326.2128126
-0.121,-0.855981791,-0.855981791,0.99972734,-326.2128126,1,1,-31.48756332,-31.48760683,-98.62547563,-326.2128126
-0.12,-0.855957199,-0.855957199,0.99972734,-326.2128126,1,1,-31.48756303,-31.48760671,-98.62547563,-326.2128126
-0.119,-0.855932229,-0.855932229,0.99972734,-326.2128126,1,1,-31.48756274,-31.48760658,-98.62547563,-326.2128126
-0.118,-0.855906876,-0.855906876,0.99972734,-326.2128126,1,1,-31.48756245,-31.48760645,-98.62547563,-326.2128126
-0.117,-0.855881136,-0.855881136,0.99972734,-326.2128126,1,1,-31.48756215,-31.48760632,-98.62547563,-326.2128126
-0.116,-0.855855006,-0.855855006,0.99972734,-326.2128126,1,1,-31.48756184,-31.48760619,-98.62547563,-326.2128126
-0.115,-0.855828482,-0.855828482,0.99972734,-326.2128126,1,1,-31.48756153,-31.48760606,-98.62547563,-326.2128126
-0.114,-0.85580156,-0.85580156,0.99972734,-326.2128126,1,1,-31.48756122,-31.48760592,-98.62547563,-326.2128126
-0.113,-0.855774236,-0.855774236,0.99972734,-326.2128126,1,1,-31.4875609,-31.48760578,-98.62547563,-326.2128126
-0.112,-0.855746505,-0.855746505,0.99972734,-326.2128126,1,1,-31.48756058,-31.48760564,-98.62547563,-326.2128126
-0.111,-0.855718365,-0.855718365,0.99972734,-326.2128126,1,1,-31.48756025,-31.4876055,-98.62547563,-326.2128126
-0.11,-0.855689811,-0.855689811,0.99972734,-326.2128126,1,1,-31.48755991,-31.48760536,-98.62547563,-326.2128126
-0.109,-0.855660839,-0.855660839,0.99972734,-326.2128126,1,1,-31.48755957,-31.48760521,-98.62547563,-326.2128126
-0.108,-0.855631445,-0.855631445,0.99972734,-326.2128126,1,1,-31.48755923,-31.48760506,-98.62547563,-326.2128126
-0.107,-0.855601625,-0.855601625,0.99972734,-326.2128126,1,1,-31.48755888,-31.48760491,-98.62547563,-326.2128126
-0.106,-0.855571376,-0.855571376,0.99972734,-326.2128126,1,1,-31.48755852,-31.48760476,-98.62547563,-326.2128126
-0.105,-0.855540692,-0.855540692,0.99972734,-326.2128126,1,1,-31.48755816,-31.48760461,-98.62547563,-326.2128126
-0.104,-0.855509571,-0.855509571,0.99972734,-326.2128126,1,1,-31.4875578,-31.48760445,-98.62547563,-326.2128126
-0.103,-0.855478008,-0.855478008,0.99972734,-326.2128126,1,1,-31.48755743,-31.48760429,-98.62547563,-326.2128126
-0.102,-0.855445999,-0.855445999,0.99972734,-326.2128126,1,1,-31.48755705,-31.48760413,-98.62547563,-326.2128126
-0.101,-0.85541354,-0.85541354,0.99972734,-326.2128126,1,1,-31.48755666,-31.48760397,-98.62547563,-326.2128126
-0.1,-0.855380627,-0.855380627,0.99972734,-326.2128126,1,1,-31.48755628,-31.4876038,-98.62547563,-326.2128126
-0.099,-0.855347257,-0.855347257,0.99972734,-326.2128126,1,1,-31.48755588,-31.48760364,-98.62547563,-326.2128126
-0.098,-0.855313424,-0.855313424,0.99972734,-326.2128126,1,1,-31.48755548,-31.48760347,-98.62547563,-326.2128126
-0.097,-0.855279124,-0.855279124,0.99972734,-326.2128126,1,1,-31.48755507,-31.48760329,-98.62547563,-326.2128126
-0.096,-0.855244355,-0.855244355,0.99972734,-326.2128126,1,1,-31.48755466,-31.48760312,-98.62547563,-326.2128126
-0.095,-0.855209111,-0.855209111,0.99972734,-326.2128126,1,1,-31.48755424,-31.48760294,-98.62547563,-326.2128126
-0.094,-0.855173388,-0.855173388,0.99972734,-326.2128126,1,1,-31.48755382,-31.48760277,-98.62547563,-326.2128126
-0.093,-0.855137183,-0.855137183,0.99972734,-326.2128126,1,1,-31.48755338,-31.48760258,-98.62547563,-326.2128126
-0.092,-0.855100491,-0.855100491,0.99972734,-326.2128126,1,1,-31.48755295,-31.4876024,-98.62547563,-326.2128126
-0.091,-0.855063308,-0.855063308,0.99972734,-326.2128126,1,1,-31.4875525,-31.48760222,-98.62547563,-326.2128126
-0.09,-0.855025629,-0.855025629,0.99972734,-326.2128126,1,1,-31.48755205,-31.48760203,-98.62547563,-326.2128126
-0.089,-0.854987451,-0.854987451,0.99972734,-326.2128126,1,1,-31.4875516,-31.48760184,-98.62547563,-326.2128126
-0.088,-0.854948769,-0.854948769,0.99972734,-326.2128126,1,1,-31.48755113,-31.48760164,-98.62547563,-326.2128126
-0.087,-0.85490958,-0.85490958,0.99972734,-326.2128126,1,1,-31.48755066,-31.48760145,-98.62547563,-326.2128126
-0.086,-0.854869877,-0.854869877,0.99972734,-326.2128126,1,1,-31.48755019,-31.48760125,-98.62547563,-326.2128126
-0.085,-0.854829659,-0.854829659,0.99972734,-326.2128126,1,1,-31.4875497,-31.48760105,-98.62547563,-326.2128126
-0.084,-0.854788919,-0.854788919,0.99972734,-326.2128126,1,1,-31.48754921,-31.48760085,-98.62547563,-326.2128126
-0.083,-0.854747655,-0.854747655,0.99972734,-326.2128126,1,1,-31.48754871,-31.48760064,-98.62547563,-326.2128126
-0.082,-0.85470586,-0.85470586,0.99972734,-326.2128126,1,1,-31.48754821,-31.48760044,-98.62547563,-326.2128126
-0.081,-0.854663532,-0.854663532,0.99972734,-326.2128126,1,1,-31.4875477,-31.48760023,-98.62547563,-326.2128126
-0.08,-0.854620665,-0.854620665,0.99972734,-326.2128126,1,1,-31.48754718,-31.48760001,-98.62547563,-326.2128126
-0.079,-0.854577256,-0.854577256,0.99972734,-326.2128126,1,1,-31.48754665,-31.4875998,-98.62547563,-326.2128126
-0.078,-0.854533299,-0.854533299,0.99972734,-326.2128126,1,1,-31.48754612,-31.48759958,-98.62547563,-326.2128126
-0.077,-0.85448879,-0.85448879,0.99972734,-326.2128126,1,1,-31.48754558,-31.48759936,-98.62547563,-326.2128126
-0.076,-0.854443724,-0.854443724,0.99972734,-326.2128126,1,1,-31.48754503,-31.48759914,-98.62547563,-326.2128126
-0.075,-0.854398098,-0.854398098,0.99972734,-326.2128126,1,1,-31.48754447,-31.48759891,-98.62547563,-326.2128126
-0.074,-0.854351906,-0.854351906,0.99972734,-326.2128126,1,1,-31.48754391,-31.48759869,-98.62547563,-326.2128126
-0.073,-0.854305144,-0.854305144,0.99972734,-326.2128126,1,1,-31.48754334,-31.48759845,-98.62547563,-326.2128126
-0.072,-0.854257807,-0.854257807,0.99972734,-326.2128126,1,1,-31.48754276,-31.48759822,-98.62547563,-326.2128126
-0.071,-0.85420989,-0.85420989,0.99972734,-326.2128126,1,1,-31.48754217,-31.48759799,-98.62547563,-326.2128126
-0.07,-0.854161389,-0.854161389,0.99972734,-326.2128126,1,1,-31.48754157,-31.48759775,-98.62547563,-326.2128126
-0.069,-0.854112299,-0.854112299,0.99972734,-326.2128126,1,1,-31.48754097,-31.48759751,-98.62547563,-326.2128126
-0.068,-0.854062614,-0.854062614,0.99972734,-326.2128126,1,1,-31.48754036,-31.48759726,-98.62547563,-326.2128126
-0.067,-0.854012331,-0.854012331,0.99972734,-326.2128126,1,1,-31.48753974,-31.48759701,-98.62547563,-326.2128126
-0.066,-0.853961443,-0.853961443,0.99972734,-326.2128126,1,1,-31.48753911,-31.48759676,-98.62547563,-326.2128126
-0.065,-0.853909947,-0.853909947,0.99972734,-326.2128126,1,1,-31.48753847,-31.48759651,-98.62547563,-326.2128126
-0.064,-0.853857837,-0.853857837,0.99972734,-326.2128126,1,1,-31.48753783,-31.48759626,-98.62547563,-326.2128126
-0.063,-0.853805108,-0.853805108,0.99972734,-326.2128126,1,1,-31.48753717,-31.487596,-98.62547563,-326.2128126
-0.062,-0.853751755,-0.853751755,0.99972734,-326.2128126,1,1,-31.48753651,-31.48759574,-98.62547563,-326.2128126
-0.061,-0.853697772,-0.853697772,0.99972734,-326.2128126,1,1,-31.48753584,-31.48759547,-98.62547563,-326.2128126
-0.06,-0.853643155,-0.853643155,0.99972734,-326.2128126,1,1,-31.48753516,-31.48759521,-98.62547563,-326.2128126
-0.059,-0.853587898,-0.853587898,0.99972734,-326.2128126,1,1,-31.48753447,-31.48759494,-98.62547563,-326.2128126
-0.058,-0.853531995,-0.853531995,0.99972734,-326.2128126,1,1,-31.48753377,-31.48759466,-98.62547563,-326.2128126
-0.057,-0.853475442,-0.853475442,0.99972734,-326.2128126,1,1,-31.48753306,-31.48759439,-98.62547563,-326.2128126
-0.056,-0.853418233,-0.853418233,0.99972734,-326.2128126,1,1,-31.48753234,-31.48759411,-98.62547563,-326.2128126
-0.055,-0.853360362,-0.853360362,0.99972734,-326.2128126,1,1,-31.48753161,-31.48759383,-98.62547563,-326.2128126
-0.054,-0.853301823,-0.853301823,0.99972734,-326.2128126,1,1,-31.48753087,-31.48759355,-98.62547563,-326.2128126
-0.053,-0.853242612,-0.853242612,0.99972734,-326.2128126,1,1,-31.48753013,-31.48759326,-98.62547563,-326.2128126
-0.052,-0.853182721,-0.853182721,0.99972734,-326.2128126,1,1,-31.48752937,-31.48759297,-98.62547563,-326.2128126
-0.051,-0.853122146,-0.853122146,0.99972734,-326.2128126,1,1,-31.4875286,-31.48759267,-98.62547563,-326.2128126
-0.05,-0.85306088,-0.85306088,0.99972734,-326.2128126,1,1,-31.48752783,-31.48759238,-98.62547563,-326.2128126
-0.049,-0.852998917,-0.852998917,0.99972734,-326.2128126,1,1,-31.48752704,-31.48759208,-98.62547563,-326.2128126
-0.048,-0.852936251,-0.852936251,0.99972734,-326.2128126,1,1,-31.48752624,-31.48759178,-98.62547563,-326.2128126
-0.047,-0.852872876,-0.852872876,0.99972734,-326.2128126,1,1,-31.48752543,-31.48759147,-98.62547563,-326.2128126
-0.046,-0.852808786,-0.852808786,0.99972734,-326.2128126,1,1,-31.48752461,-31.48759116,-98.62547563,-326.2128126
-0.045,-0.852743974,-0.852743974,0.99972734,-326.2128126,1,1,-31.48752378,-31.48759085,-98.62547563,-326.2128126
-0.044,-0.852678434,-0.852678434,0.99972734,-326.2128126,1,1,-31.48752294,-31.48759053,-98.62547563,-326.2128126
-0.043,-0.852612158,-0.852612158,0.99972734,-326.2128126,1,1,-31.48752209,-31.48759022,-98.62547563,-326.2128126
-0.042,-0.852545142,-0.852545142,0.99972734,-326.2128126,1,1,-31.48752123,-31.48758989,-98.62547563,-326.2128126
-0.041,-0.852477377,-0.852477377,0.99972734,-326.2128126,1,1,-31.48752036,-31.48758957,-98.62547563,-326.2128126
-0.04,-0.852408857,-0.852408857,0.99972734,-326.2128126,1,1,-31.48751947,-31.48758924,-98.62547563,-326.2128126
-0.039,-0.852339575,-0.852339575,0.99972734,-326.2128126,1,1,-31.48751857,-31.48758891,-98.62547563,-326.2128126
-0.038,-0.852269523,-0.852269523,0.99972734,-326.2128126,1,1,-31.48751767,-31.48758858,-98.62547563,-326.2128126
-0.037,-0.852198695,-0.852198695,0.99972734,-326.2128126,1,1,-31.48751674,-31.48758824,-98.62547563,-326.2128126
-0.036,-0.852127083,-0.852127083,0.99972734,-326.2128126,1,1,-31.48751581,-31.4875879,-98.62547563,-326.2128126
-0.035,-0.852054679,-0.852054679,0.99972734,-326.2128126,1,1,-31.48751487,-31.48758755,-98.62547563,-326.2128126
-0.034,-0.851981476,-0.851981476,0.99972734,-326.2128126,1,1,-31.48751391,-31.48758721,-98.62547563,-326.2128126
-0.033,-0.851907467,-0.851907467,0.99972734,-326.2128126,1,1,-31.48751294,-31.48758685,-98.62547563,-326.2128126
-0.032,-0.851832643,-0.851832643,0.99972734,-326.2128126,1,1,-31.48751196,-31.4875865,-98.62547563,-326.2128126
-0.031,-0.851756996,-0.851756996,0.99972734,-326.2128126,1,1,-31.48751096,-31.48758614,-98.62547563,-326.2128126
-0.03,-0.851680518,-0.851680518,0.99972734,-326.2128126,1,1,-31.48750996,-31.48758578,-98.62547563,-326.2128126
-0.029,-0.851603201,-0.851603201,0.99972734,-326.2128126,1,1,-31.48750893,-31.48758542,-98.62547563,-326.2128126
-0.028,-0.851525036,-0.851525036,0.99972734,-326.2128126,1,1,-31.4875079,-31.48758505,-98.62547563,-326.2128126
-0.027,-0.851446015,-0.851446015,0.99972734,-326.2128126,1,1,-31.48750685,-31.48758468,-98.62547563,-326.2128126
