X,/Vout_robust Y,/Vout_robust Y,/Vout_robust Y,/Vout_robust Y,/Vout_robust Y,/Vout_robust Y,/Vout_robust Y,/Vout_robust Y,/Vout_robust Y,/Vout_robust Y
-0.98,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.979,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.978,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.977,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.976,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.975,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.974,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.973,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.972,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.971,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.97,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.969,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.968,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.967,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.966,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.965,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.964,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.963,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.962,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.961,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.96,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.959,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.958,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.957,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.956,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.955,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.954,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.953,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.952,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.951,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.95,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.949,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.948,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.947,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.946,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.945,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.944,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.943,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.942,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.941,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.94,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.939,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.938,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.937,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.936,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.935,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.934,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.933,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.932,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.931,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.93,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.929,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.928,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.927,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.926,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.925,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.924,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.923,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.922,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.921,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.92,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.919,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.918,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.917,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.916,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.915,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.914,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.913,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.912,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.911,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.91,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.909,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.908,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.907,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.906,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.905,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.904,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.903,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.902,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.901,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.9,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.899,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.898,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.897,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.896,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.895,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.894,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.893,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.892,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.891,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.89,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.889,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.888,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.887,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.886,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.885,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.884,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.883,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.882,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.881,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.88,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.879,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.878,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.877,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.876,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.875,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.874,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.873,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.872,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.871,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.87,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.869,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.868,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.867,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.866,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.865,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.864,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.863,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.862,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.861,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.86,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.859,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.858,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.857,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.856,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.855,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.854,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.853,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.852,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.851,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.85,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.849,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.848,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.847,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.846,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.845,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.844,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.843,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.842,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.841,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.84,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.839,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.838,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.837,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.836,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.835,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.834,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.833,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.832,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.831,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.83,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.829,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.828,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.827,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.826,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.825,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.824,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.823,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.822,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.821,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.82,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.819,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.818,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.817,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.816,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.815,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.814,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.813,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.812,0.074024337,0.078276501,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.811,0.074024337,0.078276502,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.81,0.074024337,0.078276502,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.809,0.074024337,0.078276502,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.808,0.074024337,0.078276502,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.807,0.074024337,0.078276502,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.806,0.074024337,0.078276502,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.805,0.074024337,0.078276502,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.804,0.074024337,0.078276502,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.803,0.074024337,0.078276502,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.802,0.074024337,0.078276502,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.801,0.074024337,0.078276502,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.8,0.074024337,0.078276502,1,0.074024322,0.999727341,0.053790349,0.076085492,0.576595695,0.025934916,0.054353262
-0.799,0.074024337,0.078276502,1,0.074024322,0.999727341,0.05379035,0.076085492,0.576595695,0.025934916,0.054353262
-0.798,0.074024337,0.078276502,1,0.074024322,0.999727341,0.05379035,0.076085492,0.576595695,0.025934916,0.054353262
-0.797,0.074024337,0.078276502,1,0.074024322,0.999727341,0.05379035,0.076085492,0.576595695,0.025934916,0.054353262
-0.796,0.074024337,0.078276502,1,0.074024322,0.999727341,0.05379035,0.076085492,0.576595695,0.025934916,0.054353262
-0.795,0.074024337,0.078276502,1,0.074024322,0.999727341,0.05379035,0.076085492,0.576595695,0.025934916,0.054353262
-0.794,0.074024337,0.078276502,1,0.074024322,0.999727341,0.05379035,0.076085492,0.576595695,0.025934916,0.054353262
-0.793,0.074024337,0.078276502,1,0.074024322,0.999727341,0.05379035,0.076085492,0.576595695,0.025934916,0.054353262
-0.792,0.074024337,0.078276502,1,0.074024322,0.999727341,0.05379035,0.076085492,0.576595695,0.025934916,0.054353262
-0.791,0.074024337,0.078276502,1,0.074024322,0.999727341,0.05379035,0.076085492,0.576595695,0.025934916,0.054353262
-0.79,0.074024337,0.078276502,1,0.074024322,0.999727341,0.05379035,0.076085492,0.576595695,0.025934916,0.054353262
-0.789,0.074024337,0.078276502,1,0.074024322,0.999727341,0.05379035,0.076085492,0.576595695,0.025934916,0.054353262
-0.788,0.074024337,0.078276502,1,0.074024322,0.999727341,0.05379035,0.076085492,0.576595695,0.025934916,0.054353262
-0.787,0.074024337,0.078276502,1,0.074024322,0.999727341,0.05379035,0.076085492,0.576595695,0.025934916,0.054353262
-0.786,0.074024337,0.078276502,1,0.074024322,0.999727341,0.05379035,0.076085492,0.576595695,0.025934916,0.054353262
-0.785,0.074024337,0.078276502,1,0.074024322,0.999727341,0.05379035,0.076085492,0.576595695,0.025934916,0.054353262
-0.784,0.074024337,0.078276502,1,0.074024322,0.999727341,0.05379035,0.076085492,0.576595695,0.025934916,0.054353262
-0.783,0.074024337,0.078276502,1,0.074024322,0.999727341,0.05379035,0.076085492,0.576595695,0.025934916,0.054353262
-0.782,0.074024337,0.078276502,1,0.074024322,0.999727341,0.05379035,0.076085492,0.576595695,0.025934916,0.054353262
-0.781,0.074024337,0.078276502,1,0.074024322,0.999727341,0.05379035,0.076085492,0.576595695,0.025934916,0.054353262
-0.78,0.074024337,0.078276502,1,0.074024322,0.999727341,0.05379035,0.076085492,0.576595695,0.025934916,0.054353262
-0.779,0.074024337,0.078276502,1,0.074024322,0.999727341,0.05379035,0.076085492,0.576595695,0.025934916,0.054353262
-0.778,0.074024337,0.078276502,1,0.074024322,0.999727341,0.05379035,0.076085492,0.576595695,0.025934916,0.054353262
-0.777,0.074024337,0.078276502,1,0.074024322,0.999727341,0.05379035,0.076085492,0.576595695,0.025934916,0.054353262
-0.776,0.074024337,0.078276502,1,0.074024322,0.999727341,0.05379035,0.076085492,0.576595695,0.025934916,0.054353262
-0.775,0.074024337,0.078276502,1,0.074024322,0.999727341,0.05379035,0.076085492,0.576595695,0.025934916,0.054353262
-0.774,0.074024337,0.078276502,1,0.074024322,0.999727341,0.05379035,0.076085492,0.576595695,0.025934916,0.054353262
-0.773,0.074024337,0.078276502,1,0.074024322,0.999727341,0.05379035,0.076085492,0.576595695,0.025934916,0.054353262
-0.772,0.074024337,0.078276502,1,0.074024322,0.999727341,0.05379035,0.076085492,0.576595695,0.025934916,0.054353262
-0.771,0.074024337,0.078276502,1,0.074024322,0.999727341,0.05379035,0.076085492,0.576595695,0.025934916,0.054353262
-0.77,0.074024337,0.078276502,1,0.074024322,0.999727341,0.05379035,0.076085492,0.576595695,0.025934916,0.054353262
-0.769,0.074024337,0.078276502,1,0.074024322,0.999727341,0.05379035,0.076085492,0.576595695,0.025934916,0.054353262
-0.768,0.074024337,0.078276502,1,0.074024322,0.999727341,0.05379035,0.076085492,0.576595695,0.025934916,0.054353262
-0.767,0.074024337,0.078276502,1,0.074024322,0.999727341,0.05379035,0.076085492,0.576595695,0.025934916,0.054353262
-0.766,0.074024337,0.078276502,1,0.074024322,0.999727341,0.05379035,0.076085492,0.576595695,0.025934916,0.054353262
-0.765,0.074024337,0.078276502,1,0.074024322,0.999727341,0.05379035,0.076085492,0.576595695,0.025934916,0.054353262
-0.764,0.074024337,0.078276502,1,0.074024322,0.999727341,0.05379035,0.076085492,0.576595695,0.025934916,0.054353262
-0.763,0.074024337,0.078276502,1,0.074024322,0.999727341,0.05379035,0.076085492,0.576595695,0.025934916,0.054353262
-0.762,0.074024337,0.078276502,1,0.074024322,0.999727341,0.05379035,0.076085492,0.576595695,0.025934916,0.054353262
-0.761,0.074024337,0.078276502,1,0.074024322,0.999727341,0.05379035,0.076085492,0.576595695,0.025934916,0.054353262
-0.76,0.074024337,0.078276502,1,0.074024322,0.999727341,0.05379035,0.076085492,0.576595695,0.025934916,0.054353262
-0.759,0.074024337,0.078276502,1,0.074024322,0.999727341,0.05379035,0.076085492,0.576595695,0.025934916,0.054353262
-0.758,0.074024337,0.078276502,1,0.074024322,0.999727341,0.05379035,0.076085492,0.576595695,0.025934916,0.054353262
-0.757,0.074024337,0.078276502,1,0.074024322,0.999727341,0.05379035,0.076085492,0.576595695,0.025934916,0.054353262
-0.756,0.074024337,0.078276502,1,0.074024322,0.999727341,0.05379035,0.076085492,0.576595695,0.025934916,0.054353262
-0.755,0.074024337,0.078276502,1,0.074024322,0.999727341,0.05379035,0.076085492,0.576595695,0.025934916,0.054353262
-0.754,0.074024337,0.078276502,1,0.074024322,0.999727341,0.05379035,0.076085492,0.576595695,0.025934916,0.054353262
