X,robust_vout,R-open_(Vt shift),R_Short,G-D short,G-S short,D-S short
0.563,0.460375409,0.889030007,6.03E-05,0.460375409,0.563,1
0.564,0.461236335,0.889797508,6.05E-05,0.461236335,0.564,1
0.565,0.46209726,0.89056501,6.07E-05,0.46209726,0.565,1
0.566,0.462958186,0.891332511,6.09E-05,0.462958186,0.566,1
0.567,0.463819111,0.892100013,6.11E-05,0.463819111,0.567,1
0.568,0.464680037,0.892867514,6.13E-05,0.464680037,0.568,1
0.569,0.465540962,0.893635016,6.14E-05,0.465540962,0.569,1
0.57,0.466401888,0.894402517,6.16E-05,0.466401888,0.57,1
0.571,0.467262813,0.895170018,6.18E-05,0.467262813,0.571,1
0.572,0.468123739,0.89593752,6.20E-05,0.468123739,0.572,1
0.573,0.468984664,0.896705021,6.22E-05,0.468984664,0.573,1
0.574,0.469845589,0.897472523,6.23E-05,0.469845589,0.574,1
0.575,0.470706515,0.898240024,6.25E-05,0.470706515,0.575,1
0.576,0.47156744,0.899007526,6.27E-05,0.47156744,0.576,1
0.577,0.472428366,0.899775027,6.29E-05,0.472428366,0.577,1
0.578,0.473289291,0.900542529,6.31E-05,0.473289291,0.578,1
0.579,0.474150217,0.90131003,6.33E-05,0.474150217,0.579,1
0.58,0.475011142,0.902077531,6.34E-05,0.475011142,0.58,1
0.581,0.475872068,0.902845033,6.36E-05,0.475872068,0.581,1
0.582,0.476732993,0.903612534,6.38E-05,0.476732993,0.582,1
0.583,0.477593919,0.904380036,6.40E-05,0.477593919,0.583,1
0.584,0.478454844,0.905147537,6.42E-05,0.478454844,0.584,1
0.585,0.47931577,0.905915039,6.43E-05,0.47931577,0.585,1
0.586,0.480176695,0.90668254,6.45E-05,0.480176695,0.586,1
0.587,0.481037621,0.907450042,6.47E-05,0.481037621,0.587,1
0.588,0.481898546,0.908217543,6.49E-05,0.481898546,0.588,1
0.589,0.482759471,0.908985044,6.51E-05,0.482759471,0.589,1
0.59,0.483620397,0.909752546,6.53E-05,0.483620397,0.59,1
0.591,0.484481322,0.910520047,6.54E-05,0.484481322,0.591,1
0.592,0.485342248,0.911287549,6.56E-05,0.485342248,0.592,1
0.593,0.486203173,0.91205505,6.58E-05,0.486203173,0.593,1
0.594,0.487064099,0.912822552,6.60E-05,0.487064099,0.594,1
0.595,0.487925024,0.913590053,6.62E-05,0.487925024,0.595,1
0.596,0.48878595,0.914357555,6.63E-05,0.48878595,0.596,1
0.597,0.489646875,0.915125056,6.65E-05,0.489646875,0.597,1
0.598,0.490507801,0.915892557,6.67E-05,0.490507801,0.598,1
0.599,0.491368726,0.916660059,6.69E-05,0.491368726,0.599,1
0.6,0.492229652,0.91742756,6.71E-05,0.492229652,0.6,1
0.601,0.493090577,0.918195062,6.73E-05,0.493090577,0.601,1
0.602,0.493951503,0.918962563,6.74E-05,0.493951503,0.602,1
0.603,0.494812428,0.919730065,6.76E-05,0.494812428,0.603,1
0.604,0.495673353,0.920497566,6.78E-05,0.495673353,0.604,1
0.605,0.496534279,0.921265068,6.80E-05,0.496534279,0.605,1
0.606,0.497395204,0.922032569,6.82E-05,0.497395204,0.606,1
0.607,0.49825613,0.92280007,6.83E-05,0.49825613,0.607,1
0.608,0.499117055,0.923567572,6.85E-05,0.499117055,0.608,1
0.609,0.499977981,0.924335073,6.87E-05,0.499977981,0.609,1
0.61,0.500838906,0.925102575,6.89E-05,0.500838906,0.61,1
0.611,0.501699832,0.925870076,6.91E-05,0.501699832,0.611,1
0.612,0.502560757,0.926637578,6.93E-05,0.502560757,0.612,1
0.613,0.503421683,0.927405079,6.94E-05,0.503421683,0.613,1
0.614,0.504282608,0.928172581,6.96E-05,0.504282608,0.614,1
0.615,0.505143534,0.928940082,6.98E-05,0.505143534,0.615,1
0.616,0.506004459,0.929707583,7.00E-05,0.506004459,0.616,1
0.617,0.506865384,0.930475085,7.02E-05,0.506865384,0.617,1
0.618,0.50772631,0.931242586,7.03E-05,0.50772631,0.618,1
0.619,0.508587235,0.932010088,7.05E-05,0.508587235,0.619,1
0.62,0.509448161,0.932777589,7.07E-05,0.509448161,0.62,1
0.621,0.510309086,0.933545091,7.09E-05,0.510309086,0.621,1
0.622,0.511170012,0.934312592,7.11E-05,0.511170012,0.622,1
0.623,0.512030937,0.935080094,7.13E-05,0.512030937,0.623,1
0.624,0.512891863,0.935847595,7.14E-05,0.512891863,0.624,1
0.625,0.513752788,0.936615096,7.16E-05,0.513752788,0.625,1
0.626,0.514613714,0.937382598,7.18E-05,0.514613714,0.626,1
0.627,0.515474639,0.938150099,7.20E-05,0.515474639,0.627,1
0.628,0.516335565,0.938917601,7.22E-05,0.516335565,0.628,1
0.629,0.51719649,0.939685102,7.23E-05,0.51719649,0.629,1
0.63,0.518057416,0.940452604,7.25E-05,0.518057416,0.63,1
0.631,0.518918341,0.941220105,7.27E-05,0.518918341,0.631,1
0.632,0.519779266,0.941987607,7.29E-05,0.519779266,0.632,1
0.633,0.520640192,0.942755108,7.31E-05,0.520640192,0.633,1
0.634,0.521501117,0.943522609,7.33E-05,0.521501117,0.634,1
0.635,0.522362043,0.944290111,7.34E-05,0.522362043,0.635,1
0.636,0.523222968,0.945057612,7.36E-05,0.523222968,0.636,1
0.637,0.524083894,0.945825114,7.38E-05,0.524083894,0.637,1
0.638,0.524944819,0.946592615,7.40E-05,0.524944819,0.638,1
0.639,0.525805745,0.947360117,7.42E-05,0.525805745,0.639,1
0.64,0.52666667,0.948127618,7.44E-05,0.52666667,0.64,1
0.641,0.527538233,0.948572489,7.45E-05,0.527538233,0.641,1
0.642,0.528409796,0.949017359,7.47E-05,0.528409796,0.642,1
0.643,0.529281359,0.94946223,7.49E-05,0.529281359,0.643,1
0.644,0.530152923,0.9499071,7.51E-05,0.530152923,0.644,1
0.645,0.531024486,0.95035197,7.53E-05,0.531024486,0.645,1
0.646,0.531896049,0.950796841,7.55E-05,0.531896049,0.646,1
0.647,0.532767612,0.951241711,7.57E-05,0.532767612,0.647,1
0.648,0.533639175,0.951686582,7.59E-05,0.533639175,0.648,1
0.649,0.534510738,0.952131452,7.61E-05,0.534510738,0.649,1
0.65,0.535382301,0.952576323,7.63E-05,0.535382301,0.65,1
0.651,0.536253864,0.953021193,7.64E-05,0.536253864,0.651,1
0.652,0.537125427,0.953466064,7.66E-05,0.537125427,0.652,1
0.653,0.53799699,0.953910934,7.68E-05,0.53799699,0.653,1
0.654,0.538868553,0.954355804,7.70E-05,0.538868553,0.654,1
0.655,0.539740116,0.954800675,7.72E-05,0.539740116,0.655,1
0.656,0.54061168,0.955245545,7.74E-05,0.54061168,0.656,1
0.657,0.541483243,0.955690416,7.76E-05,0.541483243,0.657,1
0.658,0.542354806,0.956135286,7.78E-05,0.542354806,0.658,1
0.659,0.543226369,0.956580157,7.80E-05,0.543226369,0.659,1
0.66,0.544097932,0.957025027,7.82E-05,0.544097932,0.66,1
0.661,0.544969495,0.957469898,7.84E-05,0.544969495,0.661,1
0.662,0.545841058,0.957914768,7.85E-05,0.545841058,0.662,1
0.663,0.546712621,0.958359639,7.87E-05,0.546712621,0.663,1
0.664,0.547584184,0.958804509,7.89E-05,0.547584184,0.664,1
0.665,0.548455747,0.959249379,7.91E-05,0.548455747,0.665,1
0.666,0.54932731,0.95969425,7.93E-05,0.54932731,0.666,1
0.667,0.550198873,0.96013912,7.95E-05,0.550198873,0.667,1
0.668,0.551070436,0.960583991,7.97E-05,0.551070436,0.668,1
0.669,0.551942,0.961028861,7.99E-05,0.551942,0.669,1
0.67,0.552813563,0.961473732,8.01E-05,0.552813563,0.67,1
0.671,0.553685126,0.961918602,8.03E-05,0.553685126,0.671,1
0.672,0.554556689,0.962363473,8.05E-05,0.554556689,0.672,1
0.673,0.555428252,0.962808343,8.06E-05,0.555428252,0.673,1
0.674,0.556299815,0.963253214,8.08E-05,0.556299815,0.674,1
0.675,0.557171378,0.963698084,8.10E-05,0.557171378,0.675,1
0.676,0.558042941,0.964142954,8.12E-05,0.558042941,0.676,1
0.677,0.558914504,0.964587825,8.14E-05,0.558914504,0.677,1
0.678,0.559786067,0.965032695,8.16E-05,0.559786067,0.678,1
0.679,0.56065763,0.965477566,8.18E-05,0.56065763,0.679,1
0.68,0.561529193,0.965922436,8.20E-05,0.561529193,0.68,1
0.681,0.562400757,0.966367307,8.22E-05,0.562400757,0.681,1
0.682,0.56327232,0.966812177,8.24E-05,0.56327232,0.682,1
0.683,0.564143883,0.967257048,8.26E-05,0.564143883,0.683,1
0.684,0.565015446,0.967701918,8.27E-05,0.565015446,0.684,1
0.685,0.565887009,0.968146789,8.29E-05,0.565887009,0.685,1
0.686,0.566758572,0.968591659,8.31E-05,0.566758572,0.686,1
0.687,0.567630135,0.969036529,8.33E-05,0.567630135,0.687,1
0.688,0.568501698,0.9694814,8.35E-05,0.568501698,0.688,1
0.689,0.569373261,0.96992627,8.37E-05,0.569373261,0.689,1
0.69,0.570244824,0.970371141,8.39E-05,0.570244824,0.69,1
0.691,0.571116387,0.970816011,8.41E-05,0.571116387,0.691,1
0.692,0.57198795,0.971260882,8.43E-05,0.57198795,0.692,1
0.693,0.572859514,0.971705752,8.45E-05,0.572859514,0.693,1
0.694,0.573731077,0.972150623,8.47E-05,0.573731077,0.694,1
0.695,0.57460264,0.972595493,8.48E-05,0.57460264,0.695,1
0.696,0.575474203,0.973040364,8.50E-05,0.575474203,0.696,1
0.697,0.576345766,0.973485234,8.52E-05,0.576345766,0.697,1
0.698,0.577217329,0.973930104,8.54E-05,0.577217329,0.698,1
0.699,0.578088892,0.974374975,8.56E-05,0.578088892,0.699,1
0.7,0.578960455,0.974819845,8.58E-05,0.578960455,0.7,1
0.701,0.579832018,0.975264716,8.60E-05,0.579832018,0.701,1
0.702,0.580703581,0.975709586,8.62E-05,0.580703581,0.702,1
0.703,0.581575144,0.976154457,8.64E-05,0.581575144,0.703,1
0.704,0.582446707,0.976599327,8.66E-05,0.582446707,0.704,1
0.705,0.583318271,0.977044198,8.68E-05,0.583318271,0.705,1
0.706,0.584189834,0.977489068,8.69E-05,0.584189834,0.706,1
0.707,0.585061397,0.977933939,8.71E-05,0.585061397,0.707,1
0.708,0.58593296,0.978378809,8.73E-05,0.58593296,0.708,1
0.709,0.586804523,0.978823679,8.75E-05,0.586804523,0.709,1
0.71,0.587676086,0.97926855,8.77E-05,0.587676086,0.71,1
0.711,0.588547649,0.97971342,8.79E-05,0.588547649,0.711,1
0.712,0.589419212,0.980158291,8.81E-05,0.589419212,0.712,1
0.713,0.590290775,0.980603161,8.83E-05,0.590290775,0.713,1
0.714,0.591162338,0.981048032,8.85E-05,0.591162338,0.714,1
0.715,0.592033901,0.981492902,8.87E-05,0.592033901,0.715,1
0.716,0.592905464,0.981937773,8.89E-05,0.592905464,0.716,1
0.717,0.593777028,0.982382643,8.90E-05,0.593777028,0.717,1
0.718,0.594648591,0.982827514,8.92E-05,0.594648591,0.718,1
0.719,0.595520154,0.983272384,8.94E-05,0.595520154,0.719,1
0.72,0.596391717,0.983717254,8.96E-05,0.596391717,0.72,1
0.721,0.597271692,0.983869888,8.98E-05,0.597271692,0.721,1
0.722,0.598151667,0.984022521,9.00E-05,0.598151667,0.722,1
0.723,0.599031642,0.984175154,9.02E-05,0.599031642,0.723,1
0.724,0.599911618,0.984327787,9.04E-05,0.599911618,0.724,1
0.725,0.600791593,0.98448042,9.06E-05,0.600791593,0.725,1
0.726,0.601671568,0.984633053,9.08E-05,0.601671568,0.726,1
0.727,0.602551543,0.984785687,9.10E-05,0.602551543,0.727,1
0.728,0.603431519,0.98493832,9.12E-05,0.603431519,0.728,1
0.729,0.604311494,0.985090953,9.14E-05,0.604311494,0.729,1
0.73,0.605191469,0.985243586,9.16E-05,0.605191469,0.73,1
0.731,0.606071444,0.985396219,9.18E-05,0.606071444,0.731,1
0.732,0.606951419,0.985548852,9.20E-05,0.606951419,0.732,1
0.733,0.607831395,0.985701486,9.22E-05,0.607831395,0.733,1
0.734,0.60871137,0.985854119,9.24E-05,0.60871137,0.734,1
0.735,0.609591345,0.986006752,9.26E-05,0.609591345,0.735,1
0.736,0.61047132,0.986159385,9.28E-05,0.61047132,0.736,1
0.737,0.611351296,0.986312018,9.30E-05,0.611351296,0.737,1
0.738,0.612231271,0.986464651,9.32E-05,0.612231271,0.738,1
0.739,0.613111246,0.986617285,9.34E-05,0.613111246,0.739,1
0.74,0.613991221,0.986769918,9.36E-05,0.613991221,0.74,1
0.741,0.614871196,0.986922551,9.38E-05,0.614871196,0.741,1
0.742,0.615751172,0.987075184,9.40E-05,0.615751172,0.742,1
0.743,0.616631147,0.987227817,9.42E-05,0.616631147,0.743,1
0.744,0.617511122,0.98738045,9.44E-05,0.617511122,0.744,1
0.745,0.618391097,0.987533084,9.46E-05,0.618391097,0.745,1
0.746,0.619271073,0.987685717,9.48E-05,0.619271073,0.746,1
0.747,0.620151048,0.98783835,9.50E-05,0.620151048,0.747,1
0.748,0.621031023,0.987990983,9.52E-05,0.621031023,0.748,1
0.749,0.621910998,0.988143616,9.54E-05,0.621910998,0.749,1
0.75,0.622790973,0.988296249,9.56E-05,0.622790973,0.75,1
0.751,0.623670949,0.988448883,9.58E-05,0.623670949,0.751,1
0.752,0.624550924,0.988601516,9.60E-05,0.624550924,0.752,1
0.753,0.625430899,0.988754149,9.62E-05,0.625430899,0.753,1
0.754,0.626310874,0.988906782,9.64E-05,0.626310874,0.754,1
0.755,0.62719085,0.989059415,9.66E-05,0.62719085,0.755,1
0.756,0.628070825,0.989212048,9.68E-05,0.628070825,0.756,1
0.757,0.6289508,0.989364682,9.70E-05,0.6289508,0.757,1
0.758,0.629830775,0.989517315,9.72E-05,0.629830775,0.758,1
0.759,0.63071075,0.989669948,9.74E-05,0.63071075,0.759,1
0.76,0.631590726,0.989822581,9.76E-05,0.631590726,0.76,1
0.761,0.632470701,0.989975214,9.78E-05,0.632470701,0.761,1
0.762,0.633350676,0.990127847,9.80E-05,0.633350676,0.762,1
0.763,0.634230651,0.990280481,9.82E-05,0.634230651,0.763,1
0.764,0.635110627,0.990433114,9.84E-05,0.635110627,0.764,1
0.765,0.635990602,0.990585747,9.86E-05,0.635990602,0.765,1
0.766,0.636870577,0.99073838,9.88E-05,0.636870577,0.766,1
0.767,0.637750552,0.990891013,9.90E-05,0.637750552,0.767,1
0.768,0.638630527,0.991043646,9.92E-05,0.638630527,0.768,1
0.769,0.639510503,0.99119628,9.94E-05,0.639510503,0.769,1
0.77,0.640390478,0.991348913,9.95E-05,0.640390478,0.77,1
0.771,0.641270453,0.991501546,9.97E-05,0.641270453,0.771,1
0.772,0.642150428,0.991654179,9.99E-05,0.642150428,0.772,1
0.773,0.643030404,0.991806812,0.000100146,0.643030404,0.773,1
0.774,0.643910379,0.991959445,0.000100344,0.643910379,0.774,1
0.775,0.644790354,0.992112079,0.000100543,0.644790354,0.775,1
0.776,0.645670329,0.992264712,0.000100742,0.645670329,0.776,1
0.777,0.646550305,0.992417345,0.00010094,0.646550305,0.777,1
0.778,0.64743028,0.992569978,0.000101139,0.64743028,0.778,1
0.779,0.648310255,0.992722611,0.000101338,0.648310255,0.779,1
0.78,0.64919023,0.992875244,0.000101537,0.64919023,0.78,1
0.781,0.650070205,0.993027878,0.000101735,0.650070205,0.781,1
0.782,0.650950181,0.993180511,0.000101934,0.650950181,0.782,1
0.783,0.651830156,0.993333144,0.000102133,0.651830156,0.783,1
0.784,0.652710131,0.993485777,0.000102331,0.652710131,0.784,1
0.785,0.653590106,0.99363841,0.00010253,0.653590106,0.785,1
0.786,0.654470082,0.993791043,0.000102729,0.654470082,0.786,1
0.787,0.655350057,0.993943677,0.000102928,0.655350057,0.787,1
0.788,0.656230032,0.99409631,0.000103126,0.656230032,0.788,1
0.789,0.657110007,0.994248943,0.000103325,0.657110007,0.789,1
0.79,0.657989982,0.994401576,0.000103524,0.657989982,0.79,1
0.791,0.658869958,0.994554209,0.000103722,0.658869958,0.791,1
0.792,0.659749933,0.994706843,0.000103921,0.659749933,0.792,1
0.793,0.660629908,0.994859476,0.00010412,0.660629908,0.793,1
0.794,0.661509883,0.995012109,0.000104319,0.661509883,0.794,1
0.795,0.662389859,0.995164742,0.000104517,0.662389859,0.795,1
0.796,0.663269834,0.995317375,0.000104716,0.663269834,0.796,1
0.797,0.664149809,0.995470008,0.000104915,0.664149809,0.797,1
0.798,0.665029784,0.995622642,0.000105113,0.665029784,0.798,1
0.799,0.665909759,0.995775275,0.000105312,0.665909759,0.799,1
0.8,0.666789735,0.995927908,0.000105511,0.666789735,0.8,1
0.801,0.667675463,0.995966853,0.000105717,0.667675463,0.801,1
0.802,0.668561191,0.996005799,0.000105923,0.668561191,0.802,1
0.803,0.669446919,0.996044744,0.000106129,0.669446919,0.803,1
0.804,0.670332647,0.996083689,0.000106335,0.670332647,0.804,1
0.805,0.671218375,0.996122634,0.000106541,0.671218375,0.805,1
0.806,0.672104103,0.99616158,0.000106747,0.672104103,0.806,1
0.807,0.672989831,0.996200525,0.000106953,0.672989831,0.807,1
0.808,0.67387556,0.99623947,0.000107159,0.67387556,0.808,1
0.809,0.674761288,0.996278416,0.000107365,0.674761288,0.809,1
0.81,0.675647016,0.996317361,0.00010757,0.675647016,0.81,1
0.811,0.676532744,0.996356306,0.000107776,0.676532744,0.811,1
0.812,0.677418472,0.996395252,0.000107982,0.677418472,0.812,1
0.813,0.6783042,0.996434197,0.000108188,0.6783042,0.813,1
0.814,0.679189928,0.996473142,0.000108394,0.679189928,0.814,1
0.815,0.680075656,0.996512088,0.0001086,0.680075656,0.815,1
0.816,0.680961385,0.996551033,0.000108806,0.680961385,0.816,1
0.817,0.681847113,0.996589978,0.000109012,0.681847113,0.817,1
0.818,0.682732841,0.996628924,0.000109218,0.682732841,0.818,1
0.819,0.683618569,0.996667869,0.000109424,0.683618569,0.819,1
0.82,0.684504297,0.996706814,0.00010963,0.684504297,0.82,1
0.821,0.685390025,0.99674576,0.000109836,0.685390025,0.821,1
0.822,0.686275753,0.996784705,0.000110042,0.686275753,0.822,1
0.823,0.687161481,0.99682365,0.000110248,0.687161481,0.823,1
0.824,0.688047209,0.996862596,0.000110454,0.688047209,0.824,1
0.825,0.688932938,0.996901541,0.00011066,0.688932938,0.825,1
0.826,0.689818666,0.996940486,0.000110866,0.689818666,0.826,1
0.827,0.690704394,0.996979432,0.000111072,0.690704394,0.827,1
0.828,0.691590122,0.997018377,0.000111278,0.691590122,0.828,1
0.829,0.69247585,0.997057322,0.000111484,0.69247585,0.829,1
0.83,0.693361578,0.997096268,0.00011169,0.693361578,0.83,1
0.831,0.694247306,0.997135213,0.000111896,0.694247306,0.831,1
0.832,0.695133034,0.997174158,0.000112102,0.695133034,0.832,1
0.833,0.696018762,0.997213104,0.000112308,0.696018762,0.833,1
0.834,0.696904491,0.997252049,0.000112513,0.696904491,0.834,1
0.835,0.697790219,0.997290994,0.000112719,0.697790219,0.835,1
0.836,0.698675947,0.99732994,0.000112925,0.698675947,0.836,1
0.837,0.699561675,0.997368885,0.000113131,0.699561675,0.837,1
0.838,0.700447403,0.99740783,0.000113337,0.700447403,0.838,1
0.839,0.701333131,0.997446776,0.000113543,0.701333131,0.839,1
0.84,0.702218859,0.997485721,0.000113749,0.702218859,0.84,1
0.841,0.703104587,0.997524666,0.000113955,0.703104587,0.841,1
0.842,0.703990316,0.997563612,0.000114161,0.703990316,0.842,1
0.843,0.704876044,0.997602557,0.000114367,0.704876044,0.843,1
0.844,0.705761772,0.997641502,0.000114573,0.705761772,0.844,1
0.845,0.7066475,0.997680448,0.000114779,0.7066475,0.845,1
0.846,0.707533228,0.997719393,0.000114985,0.707533228,0.846,1
0.847,0.708418956,0.997758338,0.000115191,0.708418956,0.847,1
0.848,0.709304684,0.997797284,0.000115397,0.709304684,0.848,1
0.849,0.710190412,0.997836229,0.000115603,0.710190412,0.849,1
0.85,0.71107614,0.997875174,0.000115809,0.71107614,0.85,1
0.851,0.711961869,0.99791412,0.000116015,0.711961869,0.851,1
0.852,0.712847597,0.997953065,0.000116221,0.712847597,0.852,1
0.853,0.713733325,0.99799201,0.000116427,0.713733325,0.853,1
0.854,0.714619053,0.998030956,0.000116633,0.714619053,0.854,1
0.855,0.715504781,0.998069901,0.000116839,0.715504781,0.855,1
0.856,0.716390509,0.998108846,0.000117045,0.716390509,0.856,1
0.857,0.717276237,0.998147792,0.000117251,0.717276237,0.857,1
0.858,0.718161965,0.998186737,0.000117457,0.718161965,0.858,1
0.859,0.719047693,0.998225682,0.000117662,0.719047693,0.859,1
0.86,0.719933422,0.998264628,0.000117868,0.719933422,0.86,1
0.861,0.72081915,0.998303573,0.000118074,0.72081915,0.861,1
0.862,0.721704878,0.998342518,0.00011828,0.721704878,0.862,1
0.863,0.722590606,0.998381464,0.000118486,0.722590606,0.863,1
0.864,0.723476334,0.998420409,0.000118692,0.723476334,0.864,1
0.865,0.724362062,0.998459354,0.000118898,0.724362062,0.865,1
0.866,0.72524779,0.9984983,0.000119104,0.72524779,0.866,1
0.867,0.726133518,0.998537245,0.00011931,0.726133518,0.867,1
0.868,0.727019247,0.99857619,0.000119516,0.727019247,0.868,1
0.869,0.727904975,0.998615136,0.000119722,0.727904975,0.869,1
0.87,0.728790703,0.998654081,0.000119928,0.728790703,0.87,1
0.871,0.729676431,0.998693026,0.000120134,0.729676431,0.871,1
0.872,0.730562159,0.998731972,0.00012034,0.730562159,0.872,1
0.873,0.731447887,0.998770917,0.000120546,0.731447887,0.873,1
0.874,0.732333615,0.998809862,0.000120752,0.732333615,0.874,1
0.875,0.733219343,0.998848808,0.000120958,0.733219343,0.875,1
0.876,0.734105071,0.998887753,0.000121164,0.734105071,0.876,1
0.877,0.7349908,0.998926698,0.00012137,0.7349908,0.877,1
0.878,0.735876528,0.998965644,0.000121576,0.735876528,0.878,1
0.879,0.736762256,0.999004589,0.000121782,0.736762256,0.879,1
0.88,0.737647984,0.999043534,0.000121988,0.737647984,0.88,1
0.881,0.738531129,0.999052622,0.0001222,0.738531129,0.881,1
0.882,0.739414275,0.99906171,0.000122413,0.739414275,0.882,1
0.883,0.740297421,0.999070797,0.000122626,0.740297421,0.883,1
0.884,0.741180566,0.999079885,0.000122838,0.741180566,0.884,1
0.885,0.742063712,0.999088972,0.000123051,0.742063712,0.885,1
0.886,0.742946857,0.99909806,0.000123263,0.742946857,0.886,1
0.887,0.743830003,0.999107147,0.000123476,0.743830003,0.887,1
0.888,0.744713148,0.999116235,0.000123689,0.744713148,0.888,1
0.889,0.745596294,0.999125323,0.000123901,0.745596294,0.889,1
0.89,0.746479439,0.99913441,0.000124114,0.746479439,0.89,1
0.891,0.747362585,0.999143498,0.000124327,0.747362585,0.891,1
0.892,0.74824573,0.999152585,0.000124539,0.74824573,0.892,1
0.893,0.749128876,0.999161673,0.000124752,0.749128876,0.893,1
0.894,0.750012021,0.99917076,0.000124965,0.750012021,0.894,1
0.895,0.750895167,0.999179848,0.000125177,0.750895167,0.895,1
0.896,0.751778312,0.999188936,0.00012539,0.751778312,0.896,1
0.897,0.752661458,0.999198023,0.000125603,0.752661458,0.897,1
0.898,0.753544604,0.999207111,0.000125815,0.753544604,0.898,1
0.899,0.754427749,0.999216198,0.000126028,0.754427749,0.899,1
0.9,0.755310895,0.999225286,0.000126241,0.755310895,0.9,1
0.901,0.75619404,0.999234373,0.000126453,0.75619404,0.901,1
0.902,0.757077186,0.999243461,0.000126666,0.757077186,0.902,1
0.903,0.757960331,0.999252549,0.000126878,0.757960331,0.903,1
0.904,0.758843477,0.999261636,0.000127091,0.758843477,0.904,1
0.905,0.759726622,0.999270724,0.000127304,0.759726622,0.905,1
0.906,0.760609768,0.999279811,0.000127516,0.760609768,0.906,1
0.907,0.761492913,0.999288899,0.000127729,0.761492913,0.907,1
0.908,0.762376059,0.999297986,0.000127942,0.762376059,0.908,1
0.909,0.763259204,0.999307074,0.000128154,0.763259204,0.909,1
0.91,0.76414235,0.999316162,0.000128367,0.76414235,0.91,1
0.911,0.765025495,0.999325249,0.00012858,0.765025495,0.911,1
0.912,0.765908641,0.999334337,0.000128792,0.765908641,0.912,1
0.913,0.766791787,0.999343424,0.000129005,0.766791787,0.913,1
0.914,0.767674932,0.999352512,0.000129218,0.767674932,0.914,1
0.915,0.768558078,0.9993616,0.00012943,0.768558078,0.915,1
