X,M1_G-D_short ,M1_G-S_short ,M2_G-D_short ,M2_G-S_short ,R1_open ,R1_short ,R2_short ,M1_open ,M2_open ,M1_D-S_short ,/Vout ,M2_D-S_short ,R2_open 
0.182,-0.900612,-0.909311,-0.613074,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.893825,-1,-31.4873
0.183,-0.90063,-0.909312,-0.613113,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.893705,-1,-31.4873
0.184,-0.900648,-0.909313,-0.613151,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.893583,-1,-31.4873
0.185,-0.900666,-0.909315,-0.613189,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.89346,-1,-31.4873
0.186,-0.900684,-0.909316,-0.613227,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.893336,-1,-31.4873
0.187,-0.900702,-0.909317,-0.613266,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.893211,-1,-31.4873
0.188,-0.90072,-0.909319,-0.613304,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.893084,-1,-31.4873
0.189,-0.900738,-0.90932,-0.613343,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.892955,-1,-31.4873
0.19,-0.900756,-0.909321,-0.613381,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.892825,-1,-31.4873
0.191,-0.900774,-0.909323,-0.61342,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.892694,-1,-31.4873
0.192,-0.900791,-0.909324,-0.613459,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.892561,-1,-31.4873
0.193,-0.900809,-0.909325,-0.613497,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.892426,-1,-31.4873
0.194,-0.900827,-0.909327,-0.613536,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.89229,-1,-31.4873
0.195,-0.900845,-0.909328,-0.613575,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.892151,-1,-31.4873
0.196,-0.900862,-0.909329,-0.613614,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.892012,-1,-31.4873
0.197,-0.90088,-0.909331,-0.613653,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.89187,-1,-31.4873
0.198,-0.900898,-0.909332,-0.613692,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.891727,-1,-31.4872
0.199,-0.900915,-0.909333,-0.613732,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.891581,-1,-31.4872
0.2,-0.900933,-0.909335,-0.613771,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.891434,-1,-31.4872
0.201,-0.90095,-0.909336,-0.61381,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.891285,-1,-31.4872
0.202,-0.900968,-0.909337,-0.61385,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.891134,-1,-31.4872
0.203,-0.900985,-0.909339,-0.613889,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.890981,-1,-31.4872
0.204,-0.901003,-0.90934,-0.613929,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.890826,-1,-31.4872
0.205,-0.90102,-0.909341,-0.613968,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.890668,-1,-31.4872
0.206,-0.901038,-0.909343,-0.614008,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.890509,-1,-31.4872
0.207,-0.901055,-0.909344,-0.614047,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.890347,-1,-31.4872
0.208,-0.901073,-0.909345,-0.614087,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.890183,-1,-31.4872
0.209,-0.90109,-0.909347,-0.614127,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.890017,-1,-31.4872
0.21,-0.901107,-0.909348,-0.614167,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.889848,-1,-31.4872
0.211,-0.901125,-0.909349,-0.614207,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.889676,-1,-31.4872
0.212,-0.901142,-0.909351,-0.614247,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.889502,-1,-31.4872
0.213,-0.901159,-0.909352,-0.614287,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.889326,-1,-31.4872
0.214,-0.901177,-0.909353,-0.614327,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.889146,-1,-31.4872
0.215,-0.901194,-0.909355,-0.614367,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.888964,-1,-31.4872
0.216,-0.901211,-0.909356,-0.614407,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.888779,-1,-31.4872
0.217,-0.901228,-0.909357,-0.614448,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.888591,-1,-31.4872
0.218,-0.901245,-0.909359,-0.614488,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.8884,-1,-31.4871
0.219,-0.901263,-0.90936,-0.614528,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.888206,-1,-31.4871
0.22,-0.90128,-0.909361,-0.614569,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.888008,-1,-31.4871
0.221,-0.901297,-0.909363,-0.614609,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.887807,-1,-31.4871
0.222,-0.901314,-0.909364,-0.61465,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.887603,-1,-31.4871
0.223,-0.901331,-0.909365,-0.614691,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.887395,-1,-31.4871
0.224,-0.901348,-0.909367,-0.614731,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.887184,-1,-31.4871
0.225,-0.901365,-0.909368,-0.614772,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.886968,-1,-31.4871
0.226,-0.901382,-0.909369,-0.614813,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.886749,-1,-31.4871
0.227,-0.901399,-0.909371,-0.614854,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.886526,-1,-31.4871
0.228,-0.901416,-0.909372,-0.614894,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.886298,-1,-31.4871
0.229,-0.901433,-0.909373,-0.614935,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.886067,-1,-31.4871
0.23,-0.90145,-0.909375,-0.614976,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.88583,-1,-31.4871
0.231,-0.901467,-0.909376,-0.615017,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.885589,-1,-31.4871
0.232,-0.901483,-0.909377,-0.615058,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.885343,-1,-31.487
0.233,-0.9015,-0.909379,-0.6151,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.885092,-1,-31.487
0.234,-0.901517,-0.90938,-0.615141,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.884836,-1,-31.487
0.235,-0.901534,-0.909381,-0.615182,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.884575,-1,-31.487
0.236,-0.901551,-0.909383,-0.615223,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.884308,-1,-31.487
0.237,-0.901567,-0.909384,-0.615264,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.884035,-1,-31.487
0.238,-0.901584,-0.909385,-0.615306,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.883755,-1,-31.487
0.239,-0.901601,-0.909387,-0.615347,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.88347,-1,-31.487
0.24,-0.901617,-0.909388,-0.615389,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.883178,-1,-31.487
0.241,-0.901634,-0.909389,-0.61543,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.882879,-1,-31.487
0.242,-0.901651,-0.90939,-0.615472,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.882573,-1,-31.487
0.243,-0.901667,-0.909392,-0.615513,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.882259,-1,-31.4869
0.244,-0.901684,-0.909393,-0.615555,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.881938,-1,-31.4869
0.245,-0.9017,-0.909394,-0.615597,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.881608,-1,-31.4869
0.246,-0.901717,-0.909396,-0.615638,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.881269,-1,-31.4869
0.247,-0.901733,-0.909397,-0.61568,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.880922,-1,-31.4869
0.248,-0.90175,-0.909398,-0.615722,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.880565,-1,-31.4869
0.249,-0.901766,-0.9094,-0.615764,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.880198,-1,-31.4869
0.25,-0.901783,-0.909401,-0.615805,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.879821,-1,-31.4869
0.251,-0.901799,-0.909402,-0.615847,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.879433,-1,-31.4869
0.252,-0.901816,-0.909404,-0.615889,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.879033,-1,-31.4868
0.253,-0.901832,-0.909405,-0.615931,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.878621,-1,-31.4868
0.254,-0.901848,-0.909406,-0.615973,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.878197,-1,-31.4868
0.255,-0.901865,-0.909408,-0.616015,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.877758,-1,-31.4868
0.256,-0.901881,-0.909409,-0.616057,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.877306,-1,-31.4868
0.257,-0.901897,-0.90941,-0.616099,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.876838,-1,-31.4868
0.258,-0.901914,-0.909412,-0.616141,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.876354,-1,-31.4868
0.259,-0.90193,-0.909413,-0.616183,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.875853,-1,-31.4867
0.26,-0.901946,-0.909414,-0.616226,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.875334,-1,-31.4867
0.261,-0.901962,-0.909416,-0.616268,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.874796,-1,-31.4867
0.262,-0.901979,-0.909417,-0.61631,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.874237,-1,-31.4867
0.263,-0.901995,-0.909418,-0.616352,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.873656,-1,-31.4867
0.264,-0.902011,-0.90942,-0.616395,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.873052,-1,-31.4867
0.265,-0.902027,-0.909421,-0.616437,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.872422,-1,-31.4866
0.266,-0.902043,-0.909422,-0.616479,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.871766,-1,-31.4866
0.267,-0.902059,-0.909424,-0.616521,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.871081,-1,-31.4866
0.268,-0.902075,-0.909425,-0.616564,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.870365,-1,-31.4866
0.269,-0.902091,-0.909426,-0.616606,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.869615,-1,-31.4866
0.27,-0.902107,-0.909428,-0.616649,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.86883,-1,-31.4865
0.271,-0.902123,-0.909429,-0.616691,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.868005,-1,-31.4865
0.272,-0.902139,-0.90943,-0.616733,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.867138,-1,-31.4865
0.273,-0.902155,-0.909432,-0.616776,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.866226,-1,-31.4865
0.274,-0.902171,-0.909433,-0.616818,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.865263,-1,-31.4864
0.275,-0.902187,-0.909434,-0.616861,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.864246,-1,-31.4864
0.276,-0.902203,-0.909436,-0.616903,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.86317,-1,-31.4864
0.277,-0.902219,-0.909437,-0.616946,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.862028,-1,-31.4864
0.278,-0.902235,-0.909438,-0.616988,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.860816,-1,-31.4863
0.279,-0.902251,-0.90944,-0.617031,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.859524,-1,-31.4863
0.28,-0.902267,-0.909441,-0.617073,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.858146,-1,-31.4863
0.281,-0.902282,-0.909442,-0.617116,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.856673,-1,-31.4862
0.282,-0.902298,-0.909443,-0.617159,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.855092,-1,-31.4862
0.283,-0.902314,-0.909445,-0.617201,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.853394,-1,-31.4862
0.284,-0.90233,-0.909446,-0.617244,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.851563,-1,-31.4861
0.285,-0.902345,-0.909447,-0.617286,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.849584,-1,-31.4861
0.286,-0.902361,-0.909449,-0.617329,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.847438,-1,-31.4861
0.287,-0.902377,-0.90945,-0.617371,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.845103,-1,-31.486
0.288,-0.902393,-0.909451,-0.617414,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.842554,-1,-31.486
0.289,-0.902408,-0.909453,-0.617456,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.839761,-1,-31.4859
0.29,-0.902424,-0.909454,-0.617499,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.836686,-1,-31.4859
0.291,-0.902439,-0.909455,-0.617542,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.833287,-1,-31.4858
0.292,-0.902455,-0.909457,-0.617584,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.82951,-1,-31.4858
0.293,-0.902471,-0.909458,-0.617627,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.825288,-1,-31.4857
0.294,-0.902486,-0.909459,-0.617669,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.82054,-1,-31.4857
0.295,-0.902502,-0.909461,-0.617712,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.815162,-1,-31.4856
0.296,-0.902517,-0.909462,-0.617754,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.809019,-1,-31.4856
0.297,-0.902533,-0.909463,-0.617797,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.80194,-1,-31.4855
0.298,-0.902548,-0.909465,-0.617839,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.793696,-1,-31.4855
0.299,-0.902564,-0.909466,-0.617882,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.783991,-1,-31.4854
0.3,-0.902579,-0.909467,-0.617924,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.772432,-1,-31.4854
0.301,-0.902595,-0.909469,-0.617967,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.758521,-1,-31.4853
0.302,-0.90261,-0.90947,-0.618009,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.741669,-1,-31.4852
0.303,-0.902625,-0.909471,-0.618052,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.721294,-1,-31.4852
0.304,-0.902641,-0.909473,-0.618094,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.697065,-1,-31.4851
0.305,-0.902656,-0.909474,-0.618137,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.669216,-1,-31.4851
0.306,-0.902671,-0.909475,-0.618179,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.638636,-1,-31.485
0.307,-0.902687,-0.909476,-0.618222,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.606527,-1,-31.4849
0.308,-0.902702,-0.909478,-0.618264,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.573942,-1,-31.4849
0.309,-0.902717,-0.909479,-0.618306,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.541578,-1,-31.4848
0.31,-0.902733,-0.90948,-0.618349,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.509821,-1,-31.4847
0.311,-0.902748,-0.909482,-0.618391,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.478854,-1,-31.4847
0.312,-0.902763,-0.909483,-0.618433,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.448753,-1,-31.4846
0.313,-0.902778,-0.909484,-0.618475,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.419535,-1,-31.4845
0.314,-0.902793,-0.909486,-0.618517,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.391193,-1,-31.4845
0.315,-0.902809,-0.909487,-0.61856,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.363704,-1,-31.4844
0.316,-0.902824,-0.909488,-0.618602,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.337041,-1,-31.4843
0.317,-0.902839,-0.90949,-0.618644,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.311176,-1,-31.4842
0.318,-0.902854,-0.909491,-0.618686,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.286076,-1,-31.4842
0.319,-0.902869,-0.909492,-0.618728,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.261713,-1,-31.4841
0.32,-0.902884,-0.909494,-0.61877,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.238055,-1,-31.484
0.321,-0.902899,-0.909495,-0.618812,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.215075,-1,-31.4839
0.322,-0.902914,-0.909496,-0.618854,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.192743,-1,-31.4839
0.323,-0.902929,-0.909498,-0.618896,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.171033,-1,-31.4838
0.324,-0.902944,-0.909499,-0.618938,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.149919,-1,-31.4837
0.325,-0.902959,-0.9095,-0.618979,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.129376,-1,-31.4836
0.326,-0.902974,-0.909501,-0.619021,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.10938,-1,-31.4836
0.327,-0.902989,-0.909503,-0.619063,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.0899083,-1,-31.4835
0.328,-0.903004,-0.909504,-0.619105,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.0709387,-1,-31.4834
0.329,-0.903019,-0.909505,-0.619146,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.0524508,-1,-31.4833
0.33,-0.903034,-0.909507,-0.619188,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.0344246,-1,-31.4832
0.331,-0.903049,-0.909508,-0.619229,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.0168415,-1,-31.4832
0.332,-0.903064,-0.909509,-0.619271,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.00031658,-1,-31.4831
0.333,-0.903078,-0.909511,-0.619312,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.0170666,-1,-31.483
0.334,-0.903093,-0.909512,-0.619354,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.0334248,-1,-31.4829
0.335,-0.903108,-0.909513,-0.619395,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.0494067,-1,-31.4828
0.336,-0.903123,-0.909515,-0.619436,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.0650268,-1,-31.4827
0.337,-0.903138,-0.909516,-0.619478,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.0802991,-1,-31.4827
0.338,-0.903152,-0.909517,-0.619519,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.0952368,-1,-31.4826
0.339,-0.903167,-0.909519,-0.61956,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.109853,-1,-31.4825
0.34,-0.903182,-0.90952,-0.619601,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.124159,-1,-31.4824
0.341,-0.903197,-0.909521,-0.619642,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.138166,-1,-31.4823
0.342,-0.903211,-0.909523,-0.619683,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.151886,-1,-31.4822
0.343,-0.903226,-0.909524,-0.619724,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.165328,-1,-31.4821
0.344,-0.903241,-0.909525,-0.619765,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.178503,-1,-31.482
0.345,-0.903255,-0.909526,-0.619805,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.19142,-1,-31.4819
0.346,-0.90327,-0.909528,-0.619846,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.204087,-1,-31.4818
0.347,-0.903284,-0.909529,-0.619887,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.216514,-1,-31.4817
0.348,-0.903299,-0.90953,-0.619927,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.228709,-1,-31.4816
0.349,-0.903314,-0.909532,-0.619968,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.240678,-1,-31.4815
0.35,-0.903328,-0.909533,-0.620008,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.250561,-1,-31.4815
0.351,-0.903343,-0.909534,-0.620049,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.258942,-1,-31.4814
0.352,-0.903357,-0.909536,-0.620089,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.267128,-1,-31.4813
0.353,-0.903372,-0.909537,-0.620129,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.275125,-1,-31.4812
0.354,-0.903386,-0.909538,-0.620169,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.282941,-1,-31.4812
0.355,-0.903401,-0.90954,-0.62021,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.290583,-1,-31.4811
0.356,-0.903415,-0.909541,-0.62025,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.298057,-1,-31.481
0.357,-0.90343,-0.909542,-0.62029,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.305369,-1,-31.4809
0.358,-0.903444,-0.909544,-0.620329,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.312524,-1,-31.4809
0.359,-0.903458,-0.909545,-0.620369,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.319529,-1,-31.4808
0.36,-0.903473,-0.909546,-0.620409,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.326388,-1,-31.4807
0.361,-0.903487,-0.909547,-0.620449,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.333107,-1,-31.4806
0.362,-0.903501,-0.909549,-0.620488,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.33969,-1,-31.4806
0.363,-0.903516,-0.90955,-0.620528,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.346142,-1,-31.4805
0.364,-0.90353,-0.909551,-0.620567,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.352467,-1,-31.4804
0.365,-0.903544,-0.909553,-0.620607,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.358669,-1,-31.4804
0.366,-0.903559,-0.909554,-0.620646,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.364753,-1,-31.4803
0.367,-0.903573,-0.909555,-0.620685,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.370721,-1,-31.4802
0.368,-0.903587,-0.909557,-0.620724,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.376578,-1,-31.4801
0.369,-0.903601,-0.909558,-0.620763,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.382328,-1,-31.4801
0.37,-0.903616,-0.909559,-0.620802,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.387972,-1,-31.48
0.371,-0.90363,-0.909561,-0.620841,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.393516,-1,-31.4799
0.372,-0.903644,-0.909562,-0.62088,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.39896,-1,-31.4798
0.373,-0.903658,-0.909563,-0.620919,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.40431,-1,-31.4798
0.374,-0.903672,-0.909564,-0.620957,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.409567,-1,-31.4797
0.375,-0.903687,-0.909566,-0.620996,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.414734,-1,-31.4796
0.376,-0.903701,-0.909567,-0.621035,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.419813,-1,-31.4796
0.377,-0.903715,-0.909568,-0.621073,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.424808,-1,-31.4795
0.378,-0.903729,-0.90957,-0.621111,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.42972,-1,-31.4794
0.379,-0.903743,-0.909571,-0.62115,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.434552,-1,-31.4793
0.38,-0.903757,-0.909572,-0.621188,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.439306,-1,-31.4793
0.381,-0.903771,-0.909574,-0.621226,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.443985,-1,-31.4792
0.382,-0.903785,-0.909575,-0.621264,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.448589,-1,-31.4791
0.383,-0.903799,-0.909576,-0.621302,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.453122,-1,-31.479
0.384,-0.903813,-0.909578,-0.62134,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.457584,-1,-31.479
0.385,-0.903827,-0.909579,-0.621377,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.461978,-1,-31.4789
0.386,-0.903841,-0.90958,-0.621415,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.466306,-1,-31.4788
