X,R1_short,R1_open,R1_redundant_short,R1_redundant_open,R2_short,R2_open,R2_redundant_short,R2_redundant_open,M1_open_D,M1_G-S_short,M1_G-D_short,M1_D-S_short,M2_open_D,M2_G-S_short,M2_G-D_short,M2_D-S_short,M1_redundant_open,M1_redundant_G-S_short,M1_redundant_G-D_short,M1_redundant_D-S_short,M2_redundant_open,M2_redundant_G-S,M2_redundant_G-D,M2_redundant_D-S,M1_switch_G-D,M1_switch_D-S,M1_switch_open&M1 is faulty,M2_switch_G-D,M2_switch_D-S,M2_switch_open&M2 is faulty,M_R1_switch_G-D,M_R1_switch_D-S,M_R1_switch_open&M_R1 is faulty,M_R2_switch_G-D,M_R2_witch_D-S,M_R2_switch_open&M_R2_ is faulty
-0.2709999999999999,-0.8997796413375605,-0.910357121,-0.12309991938052367,1.0000000000000002,-0.752092778884262,-0.9551023989208044,-0.9112186443510246,-0.8532414594914624,-0.9303721797790718,-0.13787189007353834,-0.8145164228551953,-0.9952166981158164,-1.0141863135781757,-1.1433436118985154,-0.14448972652096848,-1.060163715226311,-0.953134697854677,-0.18502406180969688,-1.5351141859008837,-1.3222172830386933,-1.6188475893666623,-1.482061393,-1.8458191447016725,-1.565814248,-0.9551023989208044,-0.9112186443510246,-0.8532414594914624,-0.9303721797790718,-0.13787189007353834,-0.8145164228551953,-0.9952166981158164,-1.0141863135781757,-1.1433436118985154,-1.6188475893666623,-1.482061393,-1.6188475893666623
-0.27,-0.8997581871193308,-0.910357121,-0.12309981678311965,1.0000000000000002,-0.7515487076558296,-0.9550965497062857,-0.9112186358456437,-0.8532059004697133,-0.9303499963984809,-0.13787177517427202,-0.8139271916467667,-0.9952106032436312,-1.0141863041126284,-1.1432959631587944,-0.1444896061139309,-1.0601572219312134,-0.9531346889582074,-0.18502390762249965,-1.5350775835638701,-1.322161373775951,-1.618808990278878,-1.482061393,-1.845819127473019,-1.565814248,-0.9550965497062857,-0.9112186358456437,-0.8532059004697133,-0.9303499963984809,-0.13787177517427202,-0.8139271916467667,-0.9952106032436312,-1.0141863041126284,-1.1432959631587944,-1.618808990278878,-1.482061393,-1.618808990278878
-0.2689999999999999,-0.8997366997307523,-0.910357121,-0.12309971165296607,1.0000000000000002,-0.7509801497173422,-0.9550906316746759,-0.9112186271252697,-0.8531702457944232,-0.9303277787199278,-0.13787165743854585,-0.813311441269914,-0.9952044366641297,-1.014186294407816,-1.143248186243729,-0.14448948273444862,-1.0601506522425415,-0.9531346798368588,-0.1850237496289432,-1.5350409246351688,-1.322105315888642,-1.6187703315126443,-1.482061393,-1.8458191098088712,-1.565814248,-0.9550906316746759,-0.9112186271252697,-0.8531702457944232,-0.9303277787199278,-0.13787165743854585,-0.813311441269914,-0.9952044366641297,-1.014186294407816,-1.143248186243729,-1.6187703315126443,-1.482061393,-1.6187703315126443
-0.268,-0.8997151791268353,-0.910357121,-0.12309960392753916,1.0000000000000002,-0.7503860201052012,-0.9550846440167657,-0.9112186181844684,-0.8531344952285983,-0.9303055266968921,-0.13787153679633785,-0.8126679967078251,-0.9951981975341166,-1.0141862844576905,-1.1432002808357464,-0.1444893563091424,-1.0601440052620101,-0.953134670484947,-0.18502358773506256,-1.5350042090380205,-1.3220491090134918,-1.6187316129870157,-1.482061393,-1.8458190916982211,-1.565814248,-0.9550846440167657,-0.9112186181844684,-0.8531344952285983,-0.9303055266968921,-0.13787153679633785,-0.8126679967078251,-0.9951981975341166,-1.0141862844576905,-1.1432002808357464,-1.6187316129870157,-1.482061393,-1.6187316129870157
-0.2669999999999999,-0.899693625262549,-0.910357121,-0.12309949354277183,1.0000000000000002,-0.7497651873662387,-0.9550785859138411,-0.9112186090176679,-0.8530986485347714,-0.9302832402828124,-0.13787141317589807,-0.8119956325955039,-0.9951918850004929,-1.014186274256051,-1.1431522466166402,-0.1444892267628216,-1.0601372800807831,-0.9531346608966441,-0.18502342184457232,-1.5349674366955977,-1.3219927527865147,-1.618692834620975,-1.482061393,-1.8458190731297823,-1.565814248,-0.9550785859138411,-0.9112186090176679,-0.8530986485347714,-0.9302832402828124,-0.13787141317589807,-0.8119956325955039,-0.9951918850004929,-1.014186274256051,-1.1431522466166402,-1.618692834620975,-1.482061393,-1.618692834620975
-0.266,-0.8996720380928227,-0.910357121,-0.12309938043301527,1.0000000000000002,-0.7491164717127888,-0.9550724565375712,-0.9112185996191557,-0.8530627054750015,-0.9302609194310848,-0.13787128650370478,-0.8112930712217162,-0.9951854982001387,-1.01418626379654,-1.143104083267569,-0.1444890940184398,-1.060130475779349,-0.9531346510659746,-0.18502325185881086,-1.5349306075310034,-1.3219362468430118,-1.618653996333432,-1.482061393,-1.8458190540919832,-1.565814248,-0.9550724565375712,-0.9112185996191557,-0.8530627054750015,-0.9302609194310848,-0.13787128650370478,-0.8112930712217162,-0.9951854982001387,-1.01418626379654,-1.143104083267569,-1.618653996333432,-1.482061393,-1.618653996333432
-0.2649999999999999,-0.899650417572545,-0.910357121,-0.1230992645310004,1.0000000000000002,-0.7484386431184116,-0.9550662550498962,-0.9112185899830746,-0.8530266658108735,-0.9302385640950643,-0.1378711567044218,-0.8105589804666641,-0.9951790362597963,-1.0141862530726389,-1.1430557904690555,-0.14448895799704797,-1.0601235914273968,-0.9531346409868122,-0.1850230776766807,-1.5348937214672729,-1.3218795908175722,-1.6186150980432241,-1.482061393,-1.8458190345729593,-1.565814248,-0.9550662550498962,-0.9112185899830746,-0.8530266658108735,-0.9302385640950643,-0.1378711567044218,-0.8105589804666641,-0.9951790362597963,-1.0141862530726389,-1.1430557904690555,-1.6186150980432241,-1.482061393,-1.6186150980432241
-0.264,-0.8996287636565649,-0.910357121,-0.12309914576779724,1.0000000000000002,-0.7477304193537413,-0.955059980602913,-0.9112185801034196,-0.8529905293034983,-0.9302161742280641,-0.13787102370085275,-0.809791971674814,-0.9951724982959519,-1.014186242077665,-1.1430073679009878,-0.14448881861774898,-1.0601166260836887,-0.9531346306528756,-0.1850228991945887,-1.5348567784273721,-1.3218227843440717,-1.6185761396691163,-1.482061393,-1.8458190145605469,-1.565814248,-0.955059980602913,-0.9112185801034196,-0.8529905293034983,-0.9302161742280641,-0.13787102370085275,-0.809791971674814,-0.9951724982959519,-1.014186242077665,-1.1430073679009878,-1.6185761396691163,-1.482061393,-1.6185761396691163
-0.2629999999999999,-0.8996070762996905,-0.910357121,-0.1230990240727744,1.0000000000000002,-0.7469904639620784,-0.9550536323387601,-0.9112185699740337,-0.8529542957135117,-0.9301937497833559,-0.13787088741389614,-0.8089905974624694,-0.9951658834147147,-1.0141862308047658,-1.1429588152426173,-0.14448867579764801,-1.060109578795933,-0.9531346200577249,-0.18502271630638434,-1.5348197783341981,-1.3217658270556731,-1.6185371211298014,-1.482061393,-1.8458189940422745,-1.565814248,-0.9550536323387601,-0.9112185699740337,-0.8529542957135117,-0.9301937497833559,-0.13787088741389614,-0.8089905974624694,-0.9951658834147147,-1.0141862308047658,-1.1429588152426173,-1.6185371211298014,-1.482061393,-1.6185371211298014
-0.262,-0.8995853554566902,-0.910357121,-0.12309889937355678,1.0000000000000002,-0.7462173841745335,-0.9550472093895007,-0.9112185595886045,-0.8529179648010747,-0.9301712907141696,-0.13787074776249725,-0.8081533494598768,-0.9951591907116956,-1.0141862192469162,-1.1429101321725592,-0.14448852945180402,-1.060102448600653,-0.9531346091947571,-0.18502252890329707,-1.53478272111058,-1.3217087185848255,-1.6184980423438995,-1.482061393,-1.845818973005355,-1.565814248,-0.9550472093895007,-0.9112185595886045,-0.8529179648010747,-0.9301712907141696,-0.13787074776249725,-0.8081533494598768,-0.9951591907116956,-1.0141862192469162,-1.1429101321725592,-1.6184980423438995,-1.482061393,-1.6184980423438995
-0.2609999999999999,-0.8995636010822919,-0.910357121,-0.12309877159598293,1.0000000000000002,-0.7454097287647272,-0.9550407108770052,-0.9112185489406599,-0.8528815363258737,-0.9301487969736938,-0.13787060466360074,-0.8072786559878722,-0.9951524192718841,-1.0141862073969137,-1.142861318368792,-0.1444883794931794,-1.0600952345230579,-0.9531345980572027,-0.1850223368738706,-1.5347456066792784,-1.3216514585632635,-1.6184589032299588,-1.482061393,-1.8458189514366785,-1.565814248,-0.9550407108770052,-0.9112185489406599,-0.8528815363258737,-0.9301487969736938,-0.13787060466360074,-0.8072786559878722,-0.9951524192718841,-1.0141862073969137,-1.142861318368792,-1.6184589032299588,-1.482061393,-1.6184589032299588
-0.26,-0.8995418131311839,-0.910357121,-0.1230986406640604,1.0000000000000002,-0.7445659858432824,-0.9550341359128307,-0.9112185380235642,-0.8528450100471189,-0.9301262685150757,-0.13787045803210102,-0.8063648796693245,-0.9951455681695239,-1.014186195247373,-1.1428123735086568,-0.14448822583258758,-1.0600879355769086,-0.9531345866381209,-0.18502214010389784,-1.534708434962985,-1.3215940466220082,-1.6184197037064556,-1.482061393,-1.8458189293228038,-1.565814248,-0.9550341359128307,-0.9112185380235642,-0.8528450100471189,-0.9301262685150757,-0.13787045803210102,-0.8063648796693245,-0.9951455681695239,-1.014186195247373,-1.1428123735086568,-1.6184197037064556,-1.482061393,-1.6184197037064556
-0.2589999999999999,-0.8995199915580138,-0.910357121,-0.12309850649992093,1.0000000000000002,-0.7436845805926009,-0.9550274835981012,-0.9112185268305141,-0.8528083857235453,-0.9301037052914211,-0.1378703077807915,-0.8054103149759034,-0.9951386364679873,-1.0141861827907228,-1.1427632972688584,-0.1444880683786406,-1.0600805507643847,-0.9531345749303954,-0.18502193847635207,-1.5346712058843235,-1.3215364823913647,-1.6183804436917935,-1.482061393,-1.8458189066499495,-1.565814248,-0.9550274835981012,-0.9112185268305141,-0.8528083857235453,-0.9301037052914211,-0.1378703077807915,-0.8054103149759034,-0.9951386364679873,-1.0141861827907228,-1.1427632972688584,-1.6183804436917935,-1.482061393,-1.6183804436917935
-0.258,-0.8994981363173897,-0.910357121,-0.12309836902377413,1.0000000000000002,-0.7427638729427003,-0.9550207530233848,-0.911218515354534,-0.8527716631134119,-0.9300811072557941,-0.1378701538203128,-0.8044131857110217,-0.9951316232196471,-1.0141861700192,-1.1427140893254624,-0.14448790703769443,-1.0600730790759476,-0.9531345629267299,-0.18502173187131776,-1.5346339193658494,-1.3214787655009241,-1.6183411231043046,-1.482061393,-1.8458188834039864,-1.565814248,-0.9550207530233848,-0.911218515354534,-0.8527716631134119,-0.9300811072557941,-0.1378701538203128,-0.8044131857110217,-0.9951316232196471,-1.0141861700192,-1.1427140893254624,-1.6183411231043046,-1.482061393,-1.6183411231043046
-0.2569999999999999,-0.8994762473638794,-0.910357121,-0.12309822815385973,1.0000000000000002,-0.7418021551892068,-0.9550139432685705,-0.9112185035884725,-0.8527348419745012,-0.9300584743612177,-0.13786999605909994,-0.8033716424301274,-0.9951245274657484,-1.0141861569248456,-1.142664749353897,-0.14448774171379353,-1.0600655194902047,-0.9531345506196441,-0.18502152016591922,-1.5345965753300495,-1.3214208955795617,-1.6183017418622485,-1.482061393,-1.8458188595704277,-1.565814248,-0.9550139432685705,-0.9112185035884725,-0.8527348419745012,-0.9300584743612177,-0.13786999605909994,-0.8033716424301274,-0.9951245274657484,-1.0141861569248456,-1.142664749353897,-1.6183017418622485,-1.482061393,-1.6183017418622485
