X,R1_short,R1_open,R3_short,R2_open,R3_open,R4_open,R2_short,G-D short(output_correct),G-S short,D-S short,Transistor-open,R4_short
-0.3104223944013995,-0.010827293297271981,-0.10413072729963581,-0.1265203047829218,-0.008460288390333845,-0.008460288390333845,-0.008460288390333845,-0.008460288390333845,-0.01082725886348272,-0.12651753913109043,-0.3099995990123467,-0.3099995990123467,-0.3099995990123467
-0.3094226443389152,-0.01080464877813219,-0.10363299723870957,-0.12600212209206108,-0.008445435491818318,-0.008445435491818318,-0.008445435491818318,-0.008445435491818318,-0.010804614450452492,-0.12599925462277328,-0.3089995986782706,-0.3089995986782706,-0.3089995986782706
-0.30842289427643066,-0.010781891857020562,-0.10313635118032217,-0.12548477091960636,-0.008430469307225026,-0.008430469307225026,-0.008430469307225026,-0.008430469307225026,-0.01078185763550853,-0.12548180190342528,-0.3079995983448423,-0.3079995983448423,-0.3079995983448423
-0.30742314421394634,-0.01075902171237113,-0.10264079268675405,-0.12496825275606839,-0.008415389004153485,-0.008415389004153485,-0.008415389004153485,-0.008415389004153485,-0.010758987597085035,-0.12496518246833843,-0.306999598012068,-0.306999598012068,-0.306999598012068
-0.306423394151462,-0.010736037516898691,-0.10214632530585177,-0.1244525690769601,-0.008400193744375475,-0.008400193744375475,-0.008400193744375475,-0.008400193744375475,-0.010736003507896883,-0.12444939779779438,-0.3059995976799536,-0.3059995976799536,-0.3059995976799536
-0.3054236440889777,-0.010712938437563154,-0.10165295257072543,-0.12393772134267662,-0.00838488268379869,-0.00838488268379869,-0.00838488268379869,-0.00838488268379869,-0.01071290453490408,-0.12393444935694405,-0.304999597348505,-0.304999597348505,-0.304999597348505
-0.30442389402649317,-0.010689723635533914,-0.1011606779994453,-0.12342371099837547,-0.008369454972430086,-0.008369454972430086,-0.008369454972430086,-0.008369454972430086,-0.010689689839276192,-0.12342033859568724,-0.303999597017728,-0.303999597017728,-0.303999597017728
-0.30342414396400885,-0.010666392266154075,-0.10066950509473852,-0.12291053947385837,-0.008353909754339134,-0.008353909754339134,-0.008353909754339134,-0.008353909754339134,-0.010666358576356364,-0.12290706694855398,-0.3029995966876293,-0.3029995966876293,-0.3029995966876293
-0.30242439390152454,-0.010642943478904368,-0.10017943734368454,-0.122398208183453,-0.008338246167620907,-0.008338246167620907,-0.008338246167620907,-0.008338246167620907,-0.0106429098956255,-0.1223946358345856,-0.3019995963582149,-0.3019995963582149,-0.3019995963582149
-0.30142464383904,-0.010619376417367073,-0.09969047821741131,-0.1218867185258965,-0.008322463344358925,-0.008322463344358925,-0.008322463344358925,-0.008322463344358925,-0.010619342940665919,-0.12188304665721793,-0.3009995960294905,-0.3009995960294905,-0.3009995960294905
-0.3004248937765557,-0.010595690219189624,-0.09920263117079099,-0.12137607188422021,-0.008306560410587988,-0.008306560410587988,-0.008306560410587988,-0.008306560410587988,-0.010595656849125213,-0.12137230080416529,-0.2999995957014631,-0.2999995957014631,-0.2999995957014631
-0.29942514371407136,-0.010571884016048312,-0.09871589964213504,-0.12086626962563411,-0.00829053648625673,-0.00829053648625673,-0.00829053648625673,-0.00829053648625673,-0.01057185075267973,-0.12086239964730468,-0.29899959537413867,-0.29899959537413867,-0.29899959537413867
-0.29842539365158705,-0.010547956933611508,-0.09823028705288973,-0.1203573131014138,-0.008274390685190026,-0.008274390685190026,-0.008274390685190026,-0.008274390685190026,-0.01054792377699798,-0.12035334454256189,-0.29799959504752355,-0.29799959504752355,-0.29799959504752355
-0.2974256435891025,-0.01052390809150303,-0.09774579680733143,-0.11984920364678743,-0.008258122115051364,-0.008258122115051364,-0.008258122115051364,-0.008258122115051364,-0.010523875041703839,-0.11984513682979826,-0.29699959472162407,-0.29699959472162407,-0.29699959472162407
-0.2964258935266182,-0.010499736603265166,-0.0972624322922621,-0.11934194258082471,-0.008241729877304826,-0.008241729877304826,-0.008241729877304826,-0.008241729877304826,-0.010499703660339739,-0.11933777783269892,-0.295999594396447,-0.295999594396447,-0.295999594396447
-0.2954261434641339,-0.010475441576321663,-0.09678019687670411,-0.11883553120632566,-0.008225213067177179,-0.008225213067177179,-0.008225213067177179,-0.008225213067177179,-0.010475408740329501,-0.11883126885866115,-0.29499959407199866,-0.29499959407199866,-0.29499959407199866
-0.29442639340164956,-0.010451022111940473,-0.09629909391159605,-0.11832997080971173,-0.008208570773619587,-0.008208570773619587,-0.008208570773619587,-0.008208570773619587,-0.010450989382941162,-0.11832561119868484,-0.29399959374828577,-0.29399959374828577,-0.29399959374828577
-0.293426643339165,-0.010426477305196413,-0.09581912672948806,-0.1178252626609172,-0.008191802079269306,-0.008191802079269306,-0.008191802079269306,-0.008191802079269306,-0.010426444683249618,-0.11782080612726364,-0.29299959342531456,-0.29299959342531456,-0.29299959342531456
-0.2924268932766807,-0.010401806244933665,-0.095340298644238,-0.11732140801328261,-0.008174906060411203,-0.008174906060411203,-0.008174906060411203,-0.008174906060411203,-0.010401773730099154,-0.11731685490227756,-0.29199959310309226,-0.29199959310309226,-0.29199959310309226
-0.2914271432141964,-0.010377008013728088,-0.09486261295070691,-0.11681840810344803,-0.00815788178693901,-0.00815788178693901,-0.00815788178693901,-0.00815788178693901,-0.010376975606065729,-0.11681375876488592,-0.29099959278162535,-0.29099959278162535,-0.29099959278162535
-0.29042739315171184,-0.010352081687849447,-0.09438607292445547,-0.11631626415124867,-0.008140728322316623,-0.008140728322316623,-0.008140728322316623,-0.008140728322316623,-0.010352049387419153,-0.1163115189394224,-0.28999959246092033,-0.28999959246092033,-0.28999959246092033
-0.2894276430892275,-0.01032702633722343,-0.09391068182144124,-0.11581497735961159,-0.008123444723539062,-0.008123444723539062,-0.008123444723539062,-0.008123444723539062,-0.010326994144085234,-0.11581013663329119,-0.2889995921409846,-0.2889995921409846,-0.2889995921409846
-0.2884278930267432,-0.010301841025393584,-0.09343644287771483,-0.11531454891445252,-0.008106030041093322,-0.008106030041093322,-0.008106030041093322,-0.008106030041093322,-0.010301808939607585,-0.11530961303686346,-0.2879995918218248,-0.2879995918218248,-0.2879995918218248
-0.2874281429642589,-0.010276524809483028,-0.09296335930911812,-0.11481497998457536,-0.008088483318919187,-0.008088483318919187,-0.008088483318919187,-0.008088483318919187,-0.01027649283110939,-0.11480994932337614,-0.2869995915034478,-0.2869995915034478,-0.2869995915034478
-0.28642839290177435,-0.010251076740156101,-0.09249143431098189,-0.11431627172157198,-0.0080708035943698,-0.0080708035943698,-0.0080708035943698,-0.0080708035943698,-0.010251044869255072,-0.11431114664883127,-0.28599959118586044,-0.28599959118586044,-0.28599959118586044
-0.28542864283929004,-0.010225495861579798,-0.0920206710578251,-0.11381842525972391,-0.008052989898172006,-0.008052989898172006,-0.008052989898172006,-0.008052989898172006,-0.010225464098211729,-0.11381320615189731,-0.2849995908690703,-0.2849995908690703,-0.2849995908690703
-0.2844288927768057,-0.010199781211385154,-0.09155107270305328,-0.11332144171590443,-0.008035041254386747,-0.008035041254386747,-0.008035041254386747,-0.008035041254386747,-0.010199749555610402,-0.11331612895381066,-0.28399959055308405,-0.28399959055308405,-0.28399959055308405
-0.2834291427143212,-0.01017393182062832,-0.09108264237865901,-0.11282532218948292,-0.008016956680369083,-0.008016956680369083,-0.008016956680369083,-0.008016956680369083,-0.01017390027250735,-0.11281991615827935,-0.2829995902379088,-0.2829995902379088,-0.2829995902379088
-0.28242939265183686,-0.010147946713751731,-0.09061538319492274,-0.11233006776223023,-0.007998735186728305,-0.007998735186728305,-0.007998735186728305,-0.007998735186728305,-0.010147915273345055,-0.11232456885138827,-0.28199958992355223,-0.28199958992355223,-0.28199958992355223
-0.28142964258935255,-0.010121824908544899,-0.09014929824011378,-0.11183567949822486,-0.007980375777287642,-0.007980375777287642,-0.007980375777287642,-0.007980375777287642,-0.010121793575913115,-0.11183008810150444,-0.2809995896100213,-0.2809995896100213,-0.2809995896100213
-0.28042989252686823,-0.010095565416105231,-0.08968439058019294,-0.11134215844376123,-0.007961877449044053,-0.007961877449044053,-0.007961877449044053,-0.007961877449044053,-0.010095534191308984,-0.11133647495918515,-0.27999958929732344,-0.27999958929732344,-0.27999958929732344
-0.2794301424643837,-0.01006916724079868,-0.08922066325851555,-0.11084950562725886,-0.007943239192127749,-0.007943239192127749,-0.007943239192127749,-0.007943239192127749,-0.010069136123898665,-0.11084373045708634,-0.27899958898546573,-0.27899958898546573,-0.27899958898546573
-0.2784303924018994,-0.01004262938022016,-0.08875811929553609,-0.11035772205917342,-0.007924459989761613,-0.007924459989761613,-0.007924459989761613,-0.007924459989761613,-0.010042598371277123,-0.11035185560987346,-0.27799958867445607,-0.27799958867445607,-0.27799958867445607
-0.27743064233941506,-0.010015950825153943,-0.0882967616885128,-0.10986680873190832,-0.007905538818220398,-0.007905538818220398,-0.007905538818220398,-0.007905538818220398,-0.010015919924228714,-0.1098608514141323,-0.2769995883643018,-0.2769995883643018,-0.2769995883643018
-0.2764308922769305,-0.009989130559533863,-0.08783659341121416,-0.10937676661972849,-0.007886474646789975,-0.007886474646789975,-0.007886474646789975,-0.007886474646789975,-0.009989099766687286,-0.10937071884828248,-0.2759995880550101,-0.2759995880550101,-0.2759995880550101
-0.2754311422144462,-0.009962167560403409,-0.08737761741362668,-0.10888759667867566,-0.007867266437726247,-0.007867266437726247,-0.007867266437726247,-0.007867266437726247,-0.009962136875696399,-0.10888145887249226,-0.27499958774658934,-0.27499958774658934,-0.27499958774658934
-0.2744313921519619,-0.009935060797875702,-0.08691983662166286,-0.10839929984648423,-0.007847913146213949,-0.007847913146213949,-0.007847913146213949,-0.007847913146213949,-0.009935030221369207,-0.10839307242859372,-0.2739995874390467,-0.2739995874390467,-0.2739995874390467
-0.27343164208947757,-0.009907809235093254,-0.08646325393687138,-0.10791187704249948,-0.00782841372032548,-0.00782841372032548,-0.00782841372032548,-0.00782841372032548,-0.009907778766848249,-0.10790556044000074,-0.27299958713239,-0.27299958713239,-0.27299958713239
-0.272431892026993,-0.009880411828187665,-0.08600787223614806,-0.10742532916759677,-0.007808767100979422,-0.007808767100979422,-0.007808767100979422,-0.007808767100979422,-0.009880381468265177,-0.10741892381162764,-0.2719995868266268,-0.2719995868266268,-0.2719995868266268
-0.2714321419645087,-0.009852867526239296,-0.08555369437144877,-0.10693965710410284,-0.007788972221898931,-0.007788972221898931,-0.007788972221898931,-0.007788972221898931,-0.009852837274700394,-0.10693316342980998,-0.27099958652176537,-0.27099958652176537,-0.27099958652176537
-0.2704323919020244,-0.009825175271236528,-0.08510072316950265,-0.1064548617157175,-0.007769028009570145,-0.007769028009570145,-0.007769028009570145,-0.007769028009570145,-0.009825145128142303,-0.10644828016222582,-0.2699995862178134,-0.2699995862178134,-0.2699995862178134
-0.2694326418395401,-0.00979733399803522,-0.08464896143152793,-0.10597094384743797,-0.0077489333832002835,-0.0077489333832002835,-0.0077489333832002835,-0.0077489333832002835,-0.009797303963446805,-0.10596427485781966,-0.26899958591477885,-0.26899958591477885,-0.26899958591477885
-0.26843289177705554,-0.009769342634317816,-0.08419841193294858,-0.10548790432548409,-0.007728687254675777,-0.007728687254675777,-0.007728687254675777,-0.007728687254675777,-0.009769312708296337,-0.10548114834672712,-0.2679995856126696,-0.2679995856126696,-0.2679995856126696
-0.2674331417145712,-0.00974120010055244,-0.08374907742311324,-0.1050057439572258,-0.007708288528520076,-0.007708288528520076,-0.007708288528520076,-0.007708288528520076,-0.009741170283159078,-0.10499890144020195,-0.26699958531149404,-0.26699958531149404,-0.26699958531149404
-0.2664333916520869,-0.009712905309951829,-0.08330096062501471,-0.10452446353111089,-0.007687736101851546,-0.007687736101851546,-0.007687736101851546,-0.007687736101851546,-0.009712875601247782,-0.10451753493054344,-0.26599958501126025,-0.26599958501126025,-0.26599958501126025
-0.26543364158960236,-0.009684457168432114,-0.08285406423501204,-0.1040440638165956,-0.007667028864341096,-0.007667028864341096,-0.007667028864341096,-0.007667028864341096,-0.009684427568478596,-0.1040370495910265,-0.2649995847119761,-0.2649995847119761,-0.2649995847119761
-0.26443389152711805,-0.009655854574571653,-0.08240839092255438,-0.10356454556407664,-0.007646165698169713,-0.007646165698169713,-0.007646165698169713,-0.007646165698169713,-0.009655825083429858,-0.10355744617583326,-0.26399958441365023,-0.26399958441365023,-0.26399958441365023
-0.26343414146463373,-0.009627096419569405,-0.08196394332990592,-0.10308590950482373,-0.007625145477985938,-0.007625145477985938,-0.007625145477985938,-0.007625145477985938,-0.0096270670373006,-0.10307872541998522,-0.26299958411629093,-0.26299958411629093,-0.26299958411629093
-0.2624343914021494,-0.00959818158720364,-0.0815207240718733,-0.10260815635091515,-0.007603967070863087,-0.007603967070863087,-0.007603967070863087,-0.007603967070863087,-0.009598152313869037,-0.10260088803927832,-0.2619995838199064,-0.2619995838199064,-0.2619995838199064
-0.2614346413396649,-0.009569108953790111,-0.08107873573553478,-0.102131286795174,-0.0075826293362565,-0.0075826293362565,-0.0075826293362565,-0.0075826293362565,-0.009569079789450957,-0.10212393473021876,-0.2609995835245049,-0.2609995835245049,-0.2609995835245049
-0.26043489127718056,-0.009539877388140413,-0.08063798087997173,-0.10165530151110683,-0.00756113112596056,-0.00756113112596056,-0.00756113112596056,-0.00756113112596056,-0.009539848332857955,-0.1016478661699613,-0.25999958323009553,-0.25999958323009553,-0.25999958323009553
-0.25943514121469624,-0.009510485751520054,-0.08019846203600126,-0.10118020115284293,-0.0075394712840656936,-0.0075394712840656936,-0.0075394712840656936,-0.0075394712840656936,-0.009510456805355522,-0.10117268301624804,-0.2589995829366864,-0.2589995829366864,-0.2589995829366864
-0.2584353911522117,-0.009480932897606525,-0.07976018170591168,-0.10070598635507609,-0.007517648646915186,-0.007517648646915186,-0.007517648646915186,-0.007517648646915186,-0.009480904060621152,-0.10069838590734984,-0.257999582644286,-0.257999582644286,-0.257999582644286
-0.2574356410897274,-0.009451217672447231,-0.07932314236320044,-0.10023265773300823,-0.007495662043061934,-0.007495662043061934,-0.007495662043061934,-0.007495662043061934,-0.009451188944702229,-0.10022497546200951,-0.2569995823529036,-0.2569995823529036,-0.2569995823529036
-0.25643589102724307,-0.00942133891441728,-0.07888734645231311,-0.09976021588229345,-0.007473510293225019,-0.007473510293225019,-0.007473510293225019,-0.007473510293225019,-0.009421310295973867,-0.0997524522793855,-0.25599958206254747,-0.25599958206254747,-0.25599958206254747
-0.25543614096475875,-0.009391295454177212,-0.07845279638838563,-0.09928866137898532,-0.007451192210246203,-0.007451192210246203,-0.007451192210246203,-0.007451192210246203,-0.009391266945096587,-0.09928081693899876,-0.2549995817732266,-0.2549995817732266,-0.2549995817732266
-0.2544363909022742,-0.009361086114630636,-0.07801949455698844,-0.09881799477948473,-0.007428706599046468,-0.007428706599046468,-0.007428706599046468,-0.007428706599046468,-0.009361057714973944,-0.09881007000068019,-0.2539995814849496,-0.2539995814849496,-0.2539995814849496
-0.2534366408397899,-0.009330709710881735,-0.07758744331387345,-0.0983482166204904,-0.007406052256582146,-0.007406052256582146,-0.007406052256582146,-0.007406052256582146,-0.009330681420710146,-0.09834021200452081,-0.25299958119772575,-0.25299958119772575,-0.25299958119772575
-0.2524368907773056,-0.009300165050192702,-0.07715664498472244,-0.09787932741894999,-0.0073832279718012515,-0.0073832279718012515,-0.0073832279718012515,-0.0073832279718012515,-0.00930013686956731,-0.0978712434708225,-0.251999580911564,-0.251999580911564,-0.251999580911564
-0.25143714071482126,-0.009269450931941054,-0.07672710186489909,-0.09741132767201398,-0.007360232525599529,-0.007360232525599529,-0.007360232525599529,-0.007360232525599529,-0.009269422860922942,-0.09740316490005144,-0.25099958062647326,-0.25099958062647326,-0.25099958062647326
-0.2504373906523367,-0.009238566147576894,-0.07629881621920272,-0.09694421785699064,-0.007337064690776466,-0.007337064690776466,-0.007337064690776466,-0.007337064690776466,-0.009238538186227092,-0.09693597677279275,-0.2499995803424624,-0.2499995803424624,-0.2499995803424624
-0.2494376405898524,-0.009207509480580033,-0.07587179028162544,-0.09647799843130347,-0.007313723231991197,-0.007313723231991197,-0.007313723231991197,-0.007313723231991197,-0.00920748162895958,-0.09646967954970763,-0.2489995800595412,-0.2489995800595412,-0.2489995800595412
-0.2484378905273681,-0.009176279706417134,-0.07544602625511082,-0.09601266983244922,-0.007290206905718407,-0.007290206905718407,-0.007290206905718407,-0.007290206905718407,-0.009176251964586938,-0.09600427367149095,-0.24799957977771853,-0.24799957977771853,-0.24799957977771853
-0.24743814046488355,-0.009144875592498537,-0.07502152631131616,-0.09554823247795874,-0.007266514460203887,-0.007266514460203887,-0.007266514460203887,-0.007266514460203887,-0.009144847960519552,-0.09553975955883173,-0.24699957949700352,-0.24699957949700352,-0.24699957949700352
-0.24643839040239923,-0.00911329589813535,-0.07459829259037754,-0.0950846867653596,-0.007242644635420415,-0.007242644635420415,-0.007242644635420415,-0.007242644635420415,-0.009113268376068408,-0.09507613761237549,-0.24599957921740603,-0.24599957921740603,-0.24599957921740603
-0.24543864033991492,-0.009081539374496116,-0.07417632720067688,-0.09462203307213934,-0.007218596163023126,-0.007218596163023126,-0.007218596163023126,-0.007218596163023126,-0.009081511962402016,-0.09461340821268718,-0.2449995789389352,-0.2449995789389352,-0.2449995789389352
-0.2444388902774306,-0.009049604764563624,-0.07375563221861256,-0.09416027175571204,-0.00719436776630509,-0.00719436776630509,-0.00719436776630509,-0.00719436776630509,-0.009049577462503098,-0.09415157172021729,-0.24399957866160055,-0.24399957866160055,-0.24399957866160055
-0.24343914021494606,-0.009017490803091548,-0.07333620968837279,-0.09369940315338542,-0.007169958160152654,-0.007169958160152654,-0.007169958160152654,-0.007169958160152654,-0.00901746361112528,-0.09369062847526874,-0.24299957838541145,-0.24299957838541145,-0.24299957838541145
-0.24243939015246174,-0.008985196216561108,-0.07291806162171208,-0.09323942758233085,-0.0071453660510008375,-0.0071453660510008375,-0.0071453660510008375,-0.0071453660510008375,-0.008985169134749699,-0.09323057879796659,-0.2419995781103779,-0.2419995781103779,-0.2419995781103779
-0.24143964008997743,-0.008952719723137485,-0.07250118999773003,-0.09278034533955402,-0.007120590136788564,-0.007120590136788564,-0.007120590136788564,-0.007120590136788564,-0.00895269275154145,-0.09277142298822824,-0.2409995778365094,-0.2409995778365094,-0.2409995778365094
-0.2404398900274929,-0.00892006003262636,-0.07208559676265397,-0.09232215670186819,-0.00709562910691378,-0.00709562910691378,-0.00709562910691378,-0.00709562910691378,-0.008920033171306168,-0.09231316132573661,-0.23999957756381546,-0.23999957756381546,-0.23999957756381546
-0.23944013996500857,-0.008887215846430319,-0.07167128382962468,-0.0918648619258695,-0.007070481642188649,-0.007070481642188649,-0.007070481642188649,-0.007070481642188649,-0.008887189095446316,-0.09185579406991487,-0.23899957729230636,-0.23899957729230636,-0.23899957729230636
-0.23844038990252425,-0.00885418585750513,-0.07125825307848455,-0.09140846124791294,-0.007045146414794546,-0.007045146414794546,-0.007045146414794546,-0.007045146414794546,-0.008854159216917604,-0.09139932145990237,-0.23799957702199173,-0.23799957702199173,-0.23799957702199173
-0.23744063984003994,-0.008820968750316056,-0.07084650635556962,-0.09095295488409141,-0.007019622088237053,-0.007019622088237053,-0.007019622088237053,-0.007019622088237053,-0.008820942220185188,-0.09094374371453334,-0.23699957675288152,-0.23699957675288152,-0.23699957675288152
-0.2364408897775554,-0.008787563200794065,-0.0704360454735046,-0.0904983430302158,-0.006993907317300934,-0.006993907317300934,-0.006993907317300934,-0.006993907317300934,-0.008787536781179939,-0.0904890610323165,-0.23599957648498554,-0.23599957648498554,-0.23599957648498554
-0.23544113971507108,-0.00875396787629205,-0.07002687221100162,-0.09004462586179762,-0.006968000748004918,-0.006968000748004918,-0.006968000748004918,-0.006968000748004918,-0.00875394156725465,-0.0900352735914178,-0.23499957621831422,-0.23499957621831422,-0.23499957621831422
-0.23444138965258676,-0.008720181435540836,-0.06961898831266135,-0.08959180353403245,-0.006941901017556605,-0.006941901017556605,-0.006941901017556605,-0.006941901017556605,-0.00872015523714005,-0.0895823815496432,-0.23399957595287751,-0.23399957595287751,-0.23399957595287751
-0.23344163959010222,-0.008686202528605367,-0.0692123954887785,-0.08913987618178612,-0.006915606754307162,-0.006915606754307162,-0.006915606754307162,-0.006915606754307162,-0.00868617644090096,-0.08913038504442483,-0.2329995756886854,-0.2329995756886854,-0.2329995756886854
-0.2324418895276179,-0.008652029796840703,-0.06880709541515054,-0.08868884391958276,-0.006889116577706111,-0.006889116577706111,-0.006889116577706111,-0.006889116577706111,-0.008652003819892326,-0.08867928419280877,-0.2319995754257486,-0.2319995754257486,-0.2319995754257486
-0.2314421394651336,-0.00861766187284799,-0.06840308973288944,-0.08823870684159374,-0.0068624290982559405,-0.0068624290982559405,-0.0068624290982559405,-0.0068624290982559405,-0.008617636006715165,-0.08822907909144363,-0.23099957516407715,-0.23099957516407715,-0.23099957516407715
-0.23044238940264927,-0.008583097380430449,-0.06800038004823733,-0.08778946502162951,-0.006835542917466802,-0.006835542917466802,-0.006835542917466802,-0.006835542917466802,-0.00858307162517259,-0.08777976981657229,-0.2299995749036815,-0.2299995749036815,-0.2299995749036815
-0.22944263934016473,-0.008548334934549266,-0.06759896793238579,-0.08734111851313281,-0.006808456627811078,-0.006808456627811078,-0.006808456627811078,-0.006808456627811078,-0.008548309290225629,-0.0873313564240247,-0.22899957464457188,-0.22899957464457188,-0.22899957464457188
-0.22844288927768042,-0.008513373141279517,-0.06719885492129875,-0.08689366734917389,-0.0067811688126779655,-0.0067811688126779655,-0.0067811688126779655,-0.0067811688126779655,-0.008513347607949254,-0.08688383894921314,-0.2279995743867592,-0.2279995743867592,-0.2279995743867592
-0.2274431392151961,-0.008478210597766033,-0.0668000425155385,-0.08644711154244732,-0.006753678046327987,-0.006753678046327987,-0.006753678046327987,-0.006753678046327987,-0.008478185175488134,-0.0864372174071285,-0.22699957413025382,-0.22699957413025382,-0.22699957413025382
-0.22644338915271178,-0.00844284589217923,-0.06640253218009622,-0.08600145108527084,-0.006725982893847606,-0.006725982893847606,-0.006725982893847606,-0.006725982893847606,-0.008442820581012528,-0.0859914917923392,-0.22599957387506645,-0.22599957387506645,-0.22599957387506645
-0.22544363909022724,-0.00840727760367093,-0.06600632534422557,-0.08555668594958613,-0.006698081911103543,-0.006698081911103543,-0.006698081911103543,-0.006698081911103543,-0.008407252403674133,-0.08554666207899159,-0.22499957362120748,-0.22499957362120748,-0.22499957362120748
-0.22444388902774293,-0.008371504302330223,-0.06561142340128084,-0.08511281608696168,-0.006669973644697466,-0.006669973644697466,-0.006669973644697466,-0.006669973644697466,-0.008371479213561867,-0.08510272822081258,-0.2239995733686882,-0.2239995733686882,-0.2239995733686882
-0.2234441389652586,-0.00833552454913923,-0.06521782770855779,-0.08466984142859654,-0.006641656631920238,-0.006641656631920238,-0.006641656631920238,-0.006641656631920238,-0.008335499571657672,-0.08465969015111335,-0.2229995731175192,-0.2229995731175192,-0.2229995731175192
-0.22244438890277407,-0.00829933689592887,-0.06482553958713928,-0.08422776188532696,-0.006613129400706564,-0.006613129400706564,-0.006613129400706564,-0.006613129400706564,-0.008299312029792314,-0.08421754778279583,-0.2219995728677112,-0.2219995728677112,-0.2219995728677112
-0.22144463884028975,-0.008262939885334705,-0.0644345603217448,-0.08378657734763473,-0.006584390469589267,-0.006584390469589267,-0.006584390469589267,-0.006584390469589267,-0.008262915130601196,-0.08377630100836062,-0.22099957261927552,-0.22099957261927552,-0.22099957261927552
-0.22044488877780544,-0.008226332050752719,-0.06404489116058301,-0.08334628768565663,-0.0065554383476538886,-0.0065554383476538886,-0.0065554383476538886,-0.0065554383476538886,-0.008226307407480118,-0.08333594969991655,-0.21999957237222303,-0.21999957237222303,-0.21999957237222303
-0.21944513871532112,-0.008189511916295078,-0.06365653331520929,-0.08290689274919665,-0.006526271534492967,-0.006526271534492967,-0.006526271534492967,-0.006526271534492967,-0.008189487384541025,-0.08289649370919247,-0.21899957212656482,-0.21899957212656482,-0.21899957212656482
-0.21844538865283658,-0.008152477996745984,-0.06326948796038659,-0.08246839236773928,-0.006496888520160652,-0.006496888520160652,-0.006496888520160652,-0.006496888520160652,-0.008152453576567957,-0.08245793286755074,-0.21799957188231178,-0.21799957188231178,-0.21799957188231178
-0.21744563859035226,-0.008115228797517434,-0.06288375623395108,-0.08203078635046565,-0.006467287785127028,-0.006467287785127028,-0.006467287785127028,-0.006467287785127028,-0.008115204488972712,-0.08202026698600282,-0.2169995716394756,-0.2169995716394756,-0.2169995716394756
-0.21644588852786795,-0.008077762814605104,-0.062499339236680676,-0.0815940744862701,-0.006437467800232722,-0.006437467800232722,-0.006437467800232722,-0.006437467800232722,-0.00807773861775075,-0.08158349585522603,-0.21599957139806736,-0.21599957139806736,-0.21599957139806736
-0.2154461384653834,-0.008040078534544175,-0.062116238032168744,-0.08115825654377973,-0.006407427026643255,-0.006407427026643255,-0.006407427026643255,-0.006407427026643255,-0.008040054449437055,-0.08114761924558281,-0.21499957115809817,-0.21499957115809817,-0.21499957115809817
-0.2144463884028991,-0.008002174434365232,-0.06173445364670166,-0.08072333227137571,-0.006377163915803686,-0.006377163915803686,-0.006377163915803686,-0.006377163915803686,-0.008002150461061997,-0.08071263690714194,-0.21399957091957986,-0.21399957091957986,-0.21399957091957986
-0.21344663834041477,-0.007964048981550119,-0.06135398706914004,-0.08028930139721557,-0.006346676909393094,-0.006346676909393094,-0.006346676909393094,-0.006346676909393094,-0.007964025120107207,-0.0802785485697006,-0.2129995706825237,-0.2129995706825237,-0.2129995706825237
-0.21244688827793046,-0.007925700633987981,-0.06097483925080473,-0.07985616362925813,-0.006315964439279176,-0.006315964439279176,-0.006315964439279176,-0.006315964439279176,-0.007925676884461576,-0.07984535394280948,-0.21199957044694126,-0.21199957044694126,-0.21199957044694126
-0.21144713821544592,-0.00788712783993114,-0.06059701110536675,-0.07942391865528997,-0.006285024927472853,-0.006285024927472853,-0.006285024927472853,-0.006285024927472853,-0.007887104202377216,-0.07941305271579889,-0.21099957021284382,-0.21099957021284382,-0.21099957021284382
-0.2104473881529616,-0.007848329037951188,-0.06022050350874178,-0.07899256614295402,-0.006253856786082988,-0.006253856786082988,-0.006253856786082988,-0.006253856786082988,-0.007848305512425458,-0.07898164455780732,-0.20999956998024358,-0.20999956998024358,-0.20999956998024358
-0.20944763809047728,-0.007809302656895065,-0.05984531729898819,-0.07856210573977913,-0.00622245841727098,-0.00622245841727098,-0.00622245841727098,-0.00622245841727098,-0.007809279243453001,-0.07855112911781092,-0.20899956974915201,-0.20899956974915201,-0.20899956974915201
-0.20844788802799297,-0.007770047115841099,-0.0594714532762102,-0.07813253707321231,-0.0061908282132056265,-0.0061908282132056265,-0.0061908282132056265,-0.0061908282132056265,-0.007770023814537954,-0.07812150602465577,-0.20799956951958093,-0.20799956951958093,-0.20799956951958093
-0.20744813796550843,-0.007730560824055287,-0.05909891220246473,-0.07770385975065239,-0.0061589645560179,-0.0061589645560179,-0.0061589645560179,-0.0061589645560179,-0.007730537634946027,-0.07769277488709132,-0.20699956929154187,-0.20699956929154187,-0.20699956929154187
-0.2064483879030241,-0.0076908421809475744,-0.05872769480167331,-0.0772760733594858,-0.006126865817755849,-0.006126865817755849,-0.006126865817755849,-0.006126865817755849,-0.007690819104086866,-0.07726493529380624,-0.20599956906504727,-0.20599956906504727,-0.20599956906504727
-0.2054486378405398,-0.007650889576027994,-0.05835780175953731,-0.07684917746712334,-0.006094530360339527,-0.006094530360339527,-0.006094530360339527,-0.006094530360339527,-0.007650866611470299,-0.07683798681346488,-0.20499956884010886,-0.20499956884010886,-0.20499956884010886
-0.20444888777805525,-0.007610701388863253,-0.057989233723458405,-0.07642317162103952,-0.00606195653551597,-0.00606195653551597,-0.00606195653551597,-0.00606195653551597,-0.007610678536662696,-0.07641192899474697,-0.20399956861673846,-0.20399956861673846,-0.20399956861673846
