X,/Vout_robust Y,/Vout_robust Y,/Vout_robust Y,/Vout_robust Y,/Vout_robust Y,/Vout_robust Y,/VoutY,/Vout_robust Y,/Vout_robust Y,/Vout_robust Y,/Vout_robust Y,/Vout_robust Y,/Vout_robust Y,/Vout_robust Y,/Vout_robust Y,/Vout_robust Y,/VoutY,/Vout_robust Y,/Vout_robust Y,/Vout_robust Y,/Vout_robust Y,/Vout_robust Y,/Vout_robust Y,/Vout_robust Y,/Vout_robust Y,/VoutY,/Vout_robust Y,/Vout_robust Y,/Vout_robust Y,/Vout_robust Y,/Vout_robust Y,/Vout_robust Y,/Vout_robust Y,/Vout_robust Y,/Vout_robust Y
-0.204,-0.907732482,-0.910357121,-0.1205516,1,-0.512564526,-0.945653562,-0.907535773,-0.860837835,-0.938595386,-0.135017792,-0.555107382,-0.985371012,-1.010087315,-1.153522699,-0.141498646,-1.049675454,-0.949282419,-0.181193877,-1.548682388,-1.334294707,-1.633155972,-1.482061393,-1.838358914,-1.565814248,-0.945653562,-0.907535773,-0.860837835,-0.938595386,-0.135017792,-0.555107382,-0.985371012,-1.010087315,-1.153522699,-1.633155972,-1.482061393
-0.203,-0.907730709,-0.910357121,-0.120550173,1,-0.504425156,-0.945652423,-0.90753383,-0.860835295,-0.938593553,-0.135016194,-0.546292444,-0.985369825,-1.010085153,-1.153519295,-0.141496971,-1.04967419,-0.949280386,-0.181191732,-1.548679363,-1.334290685,-1.633152782,-1.482061393,-1.838354978,-1.565814248,-0.945652423,-0.90753383,-0.860835295,-0.938593553,-0.135016194,-0.546292444,-0.985369825,-1.010085153,-1.153519295,-1.633152782,-1.482061393
-0.202,-0.907728899,-0.910357121,-0.120548715,1,-0.496095288,-0.945651261,-0.907531845,-0.8608327,-0.938591682,-0.135014561,-0.537271197,-0.985368614,-1.010082943,-1.153515818,-0.14149526,-1.0496729,-0.94927831,-0.181189541,-1.548676275,-1.334286578,-1.633149526,-1.482061393,-1.838350957,-1.565814248,-0.945651261,-0.907531845,-0.8608327,-0.938591682,-0.135014561,-0.537271197,-0.985368614,-1.010082943,-1.153515818,-1.633149526,-1.482061393
-0.201,-0.90772705,-0.910357121,-0.120547226,1,-0.487572779,-0.945650074,-0.907529818,-0.86083005,-0.93858977,-0.135012893,-0.52804132,-0.985367377,-1.010080687,-1.153512267,-0.141493512,-1.049671582,-0.94927619,-0.181187303,-1.54867312,-1.334282383,-1.633146199,-1.482061393,-1.838346851,-1.565814248,-0.945650074,-0.907529818,-0.86083005,-0.93858977,-0.135012893,-0.52804132,-0.985367377,-1.010080687,-1.153512267,-1.633146199,-1.482061393
-0.2,-0.907725161,-0.910357121,-0.120545704,1,-0.478855337,-0.945648861,-0.907527747,-0.860827344,-0.938587816,-0.135011188,-0.51860033,-0.985366113,-1.010078382,-1.153508641,-0.141491726,-1.049670236,-0.949274023,-0.181185015,-1.548669897,-1.334278099,-1.633142801,-1.482061393,-1.838342656,-1.565814248,-0.945648861,-0.907527747,-0.860827344,-0.938587816,-0.135011188,-0.51860033,-0.985366113,-1.010078382,-1.153508641,-1.633142801,-1.482061393
-0.199,-0.907723232,-0.910357121,-0.12054415,1,-0.469940528,-0.945647623,-0.907525633,-0.86082458,-0.938585822,-0.135009448,-0.508945592,-0.985364823,-1.01007603,-1.153504937,-0.141489902,-1.049668862,-0.949271812,-0.181182679,-1.548666606,-1.334273723,-1.63313933,-1.482061393,-1.838338374,-1.565814248,-0.945647623,-0.907525633,-0.86082458,-0.938585822,-0.135009448,-0.508945592,-0.985364823,-1.01007603,-1.153504937,-1.63313933,-1.482061393
-0.198,-0.907721262,-0.910357121,-0.120542562,1,-0.460825773,-0.945646359,-0.907523474,-0.860821757,-0.938583785,-0.135007669,-0.499074312,-0.985363506,-1.010073627,-1.153501154,-0.141488038,-1.049667458,-0.949269554,-0.181180292,-1.548663245,-1.334269256,-1.633135786,-1.482061393,-1.838334,-1.565814248,-0.945646359,-0.907523474,-0.860821757,-0.938583785,-0.135007669,-0.499074312,-0.985363506,-1.010073627,-1.153501154,-1.633135786,-1.482061393
-0.197,-0.907719251,-0.910357121,-0.12054094,1,-0.451508358,-0.945645068,-0.90752127,-0.860818875,-0.938581706,-0.135005853,-0.488983552,-0.985362161,-1.010071174,-1.153497293,-0.141486134,-1.049666025,-0.949267248,-0.181177854,-1.548659814,-1.334264695,-1.633132168,-1.482061393,-1.838329536,-1.565814248,-0.945645068,-0.90752127,-0.860818875,-0.938581706,-0.135005853,-0.488983552,-0.985362161,-1.010071174,-1.153497293,-1.633132168,-1.482061393
-0.196,-0.907717197,-0.910357121,-0.120539284,1,-0.441985435,-0.94564375,-0.90751902,-0.860815932,-0.938579582,-0.135003998,-0.478670226,-0.985360788,-1.010068669,-1.153493349,-0.14148419,-1.049664563,-0.949264895,-0.181175365,-1.54865631,-1.334260037,-1.633128472,-1.482061393,-1.838324978,-1.565814248,-0.94564375,-0.90751902,-0.860815932,-0.938579582,-0.135003998,-0.478670226,-0.985360788,-1.010068669,-1.153493349,-1.633128472,-1.482061393
-0.195,-0.9077151,-0.910357121,-0.120537592,1,-0.432254029,-0.945642405,-0.907516723,-0.860812927,-0.938577413,-0.135002103,-0.468131113,-0.985359386,-1.010066113,-1.153489322,-0.141482204,-1.04966307,-0.949262492,-0.181172822,-1.548652732,-1.334255283,-1.633124699,-1.482061393,-1.838320325,-1.565814248,-0.945642405,-0.907516723,-0.860812927,-0.938577413,-0.135002103,-0.468131113,-0.985359386,-1.010066113,-1.153489322,-1.633124699,-1.482061393
-0.194,-0.907712959,-0.910357121,-0.120535865,1,-0.422311049,-0.945641032,-0.907514378,-0.86080986,-0.9385752,-0.135000169,-0.457362866,-0.985357955,-1.010063503,-1.153485212,-0.141480177,-1.049661546,-0.949260039,-0.181170227,-1.548649079,-1.334250428,-1.633120847,-1.482061393,-1.838315575,-1.565814248,-0.945641032,-0.907514378,-0.86080986,-0.9385752,-0.135000169,-0.457362866,-0.985357955,-1.010063503,-1.153485212,-1.633120847,-1.482061393
-0.193,-0.907710774,-0.910357121,-0.120534101,1,-0.412153293,-0.94563963,-0.907511984,-0.860806728,-0.93857294,-0.134998193,-0.446362016,-0.985356494,-1.010060838,-1.153481016,-0.141478106,-1.049659989,-0.949257535,-0.181167575,-1.548645352,-1.334245473,-1.633116916,-1.482061393,-1.838310726,-1.565814248,-0.94563963,-0.907511984,-0.860806728,-0.93857294,-0.134998193,-0.446362016,-0.985356494,-1.010060838,-1.153481016,-1.633116916,-1.482061393
-0.192,-0.907708543,-0.910357121,-0.1205323,1,-0.401777455,-0.945638199,-0.907509541,-0.860803531,-0.938570633,-0.134996176,-0.435124984,-0.985355003,-1.010058119,-1.153476732,-0.141475992,-1.049658401,-0.94925498,-0.181164868,-1.548641545,-1.334240417,-1.633112902,-1.482061393,-1.838305777,-1.565814248,-0.945638199,-0.907509541,-0.860803531,-0.938570633,-0.134996176,-0.435124984,-0.985355003,-1.010058119,-1.153476732,-1.633112902,-1.482061393
-0.191,-0.907706266,-0.910357121,-0.120530461,1,-0.391180138,-0.945636739,-0.907507047,-0.860800269,-0.938568279,-0.134994116,-0.423648089,-0.985353482,-1.010055343,-1.15347236,-0.141473834,-1.04965678,-0.949252371,-0.181162104,-1.54863766,-1.334235255,-1.633108806,-1.482061393,-1.838300725,-1.565814248,-0.945636739,-0.907507047,-0.860800269,-0.938568279,-0.134994116,-0.423648089,-0.985353482,-1.010055343,-1.15347236,-1.633108806,-1.482061393
-0.19,-0.907703941,-0.910357121,-0.120528583,1,-0.380357857,-0.945635249,-0.907504502,-0.860796939,-0.938565875,-0.134992013,-0.411927559,-0.985351929,-1.010052511,-1.153467898,-0.14147163,-1.049655126,-0.949249709,-0.181159281,-1.548633694,-1.334229987,-1.633104622,-1.482061393,-1.83829557,-1.565814248,-0.945635249,-0.907504502,-0.860796939,-0.938565875,-0.134992013,-0.411927559,-0.985351929,-1.010052511,-1.153467898,-1.633104622,-1.482061393
-0.189,-0.907701569,-0.910357121,-0.120526666,1,-0.369307053,-0.945633728,-0.907501905,-0.86079354,-0.938563422,-0.134989866,-0.399959538,-0.985350345,-1.01004962,-1.153463344,-0.141469379,-1.049653438,-0.949246993,-0.1811564,-1.548629647,-1.334224612,-1.633100355,-1.482061393,-1.838290309,-1.565814248,-0.945633728,-0.907501905,-0.86079354,-0.938563422,-0.134989866,-0.399959538,-0.985350345,-1.01004962,-1.153463344,-1.633100355,-1.482061393
-0.188,-0.907699149,-0.910357121,-0.12052471,1,-0.358024097,-0.945632176,-0.907499255,-0.860790072,-0.93856092,-0.134987675,-0.387740097,-0.985348727,-1.010046671,-1.153458696,-0.141467084,-1.049651715,-0.949244221,-0.18115346,-1.548625518,-1.334219126,-1.633096001,-1.482061393,-1.838284941,-1.565814248,-0.945632176,-0.907499255,-0.860790072,-0.93856092,-0.134987675,-0.387740097,-0.985348727,-1.010046671,-1.153458696,-1.633096001,-1.482061393
-0.187,-0.907696679,-0.910357121,-0.120522713,1,-0.346505302,-0.945630593,-0.907496552,-0.860786533,-0.938558366,-0.134985439,-0.375265242,-0.985347078,-1.010043662,-1.153453954,-0.14146474,-1.049649958,-0.949241393,-0.181150459,-1.548621304,-1.334213529,-1.633091557,-1.482061393,-1.838279466,-1.565814248,-0.945630593,-0.907496552,-0.860786533,-0.938558366,-0.134985439,-0.375265242,-0.985347078,-1.010043662,-1.153453954,-1.633091557,-1.482061393
-0.186,-0.907694158,-0.910357121,-0.120520675,1,-0.334746925,-0.945628977,-0.907493793,-0.860782922,-0.938555759,-0.134983156,-0.36253092,-0.985345394,-1.010040592,-1.153449115,-0.141462347,-1.049648164,-0.949238507,-0.181147395,-1.548617003,-1.334207819,-1.633087021,-1.482061393,-1.838273877,-1.565814248,-0.945628977,-0.907493793,-0.860782922,-0.938555759,-0.134983156,-0.36253092,-0.985345394,-1.010040592,-1.153449115,-1.633087021,-1.482061393
-0.185,-0.907691587,-0.910357121,-0.120518594,1,-0.322745182,-0.94562733,-0.907490979,-0.860779238,-0.938553101,-0.134980825,-0.349533032,-0.985343678,-1.01003746,-1.153444179,-0.141459905,-1.049646336,-0.949235564,-0.181144268,-1.548612617,-1.334201992,-1.633082396,-1.482061393,-1.838268177,-1.565814248,-0.94562733,-0.907490979,-0.860779238,-0.938553101,-0.134980825,-0.349533032,-0.985343678,-1.01003746,-1.153444179,-1.633082396,-1.482061393
-0.184,-0.907688963,-0.910357121,-0.120516471,1,-0.310496246,-0.945625649,-0.907488109,-0.860775479,-0.938550388,-0.134978448,-0.336267434,-0.985341926,-1.010034265,-1.153439142,-0.141457413,-1.04964447,-0.949232562,-0.181141077,-1.54860814,-1.33419605,-1.633077675,-1.482061393,-1.838262363,-1.565814248,-0.945625649,-0.907488109,-0.860775479,-0.938550388,-0.134978448,-0.336267434,-0.985341926,-1.010034265,-1.153439142,-1.633077675,-1.482061393
-0.183,-0.907686287,-0.910357121,-0.120514305,1,-0.297996262,-0.945623934,-0.907485181,-0.860771645,-0.938547621,-0.134976022,-0.322729952,-0.985340139,-1.010031006,-1.153434004,-0.141454871,-1.049642567,-0.949229499,-0.181137821,-1.548603574,-1.334189986,-1.63307286,-1.482061393,-1.838256432,-1.565814248,-0.945623934,-0.907485181,-0.860771645,-0.938547621,-0.134976022,-0.322729952,-0.985340139,-1.010031006,-1.153434004,-1.63307286,-1.482061393
-0.182,-0.907683557,-0.910357121,-0.120512094,1,-0.285241348,-0.945622185,-0.907482194,-0.860767733,-0.938544798,-0.134973545,-0.30891638,-0.985338317,-1.010027682,-1.153428762,-0.141452275,-1.049640625,-0.949226375,-0.181134498,-1.548598917,-1.334183803,-1.633067948,-1.482061393,-1.838250381,-1.565814248,-0.945622185,-0.907482194,-0.860767733,-0.938544798,-0.134973545,-0.30891638,-0.985338317,-1.010027682,-1.153428762,-1.633067948,-1.482061393
-0.181,-0.907680772,-0.910357121,-0.120509839,1,-0.272227604,-0.945620402,-0.907479148,-0.860763744,-0.938541918,-0.13497102,-0.294822495,-0.985336459,-1.010024292,-1.153423417,-0.141449629,-1.049638646,-0.949223189,-0.181131108,-1.548594165,-1.334177498,-1.633062938,-1.482061393,-1.838244211,-1.565814248,-0.945620402,-0.907479148,-0.860763744,-0.938541918,-0.13497102,-0.294822495,-0.985336459,-1.010024292,-1.153423417,-1.633062938,-1.482061393
-0.18,-0.907677932,-0.910357121,-0.120507538,1,-0.258951114,-0.945618583,-0.907476042,-0.860759676,-0.938538982,-0.134968443,-0.280444056,-0.985334563,-1.010020835,-1.153417966,-0.141446928,-1.049636627,-0.94921994,-0.18112765,-1.54858932,-1.334171065,-1.633057828,-1.482061393,-1.838237919,-1.565814248,-0.945618583,-0.907476042,-0.860759676,-0.938538982,-0.134968443,-0.280444056,-0.985334563,-1.010020835,-1.153417966,-1.633057828,-1.482061393
-0.179,-0.907675036,-0.910357121,-0.120505191,1,-0.245407956,-0.945616728,-0.907472875,-0.860755526,-0.938535987,-0.134965814,-0.265776816,-0.985332631,-1.01001731,-1.153412405,-0.141444173,-1.049634568,-0.949216627,-0.181124122,-1.548584379,-1.334164507,-1.633052618,-1.482061393,-1.838231504,-1.565814248,-0.945616728,-0.907472875,-0.860755526,-0.938535987,-0.134965814,-0.265776816,-0.985332631,-1.01001731,-1.153412405,-1.633052618,-1.482061393
-0.178,-0.907672082,-0.910357121,-0.120502796,1,-0.231594204,-0.945614837,-0.907469646,-0.860751295,-0.938532933,-0.134963132,-0.250816523,-0.98533066,-1.010013716,-1.153406735,-0.141441362,-1.049632469,-0.94921325,-0.181120522,-1.548579339,-1.334157821,-1.633047303,-1.482061393,-1.838224963,-1.565814248,-0.945614837,-0.907469646,-0.860751295,-0.938532933,-0.134963132,-0.250816523,-0.98533066,-1.010013716,-1.153406735,-1.633047303,-1.482061393
-0.177,-0.90766907,-0.910357121,-0.120500353,1,-0.217505935,-0.945612909,-0.907466353,-0.860746981,-0.938529818,-0.134960395,-0.235558928,-0.985328651,-1.010010051,-1.153400955,-0.141438494,-1.049630329,-0.949209805,-0.181116851,-1.5485742,-1.334151002,-1.633041884,-1.482061393,-1.838218293,-1.565814248,-0.945612909,-0.907466353,-0.860746981,-0.938529818,-0.134960395,-0.235558928,-0.985328651,-1.010010051,-1.153400955,-1.633041884,-1.482061393
-0.176,-0.907666,-0.910357121,-0.120497862,1,-0.203139235,-0.945610944,-0.907462996,-0.860742582,-0.938526644,-0.134957605,-0.219999792,-0.985326604,-1.010006315,-1.15339506,-0.141435571,-1.049628148,-0.949206294,-0.181113107,-1.548568963,-1.33414405,-1.633036361,-1.482061393,-1.838211492,-1.565814248,-0.945610944,-0.907462996,-0.860742582,-0.938526644,-0.134957605,-0.219999792,-0.985326604,-1.010006315,-1.15339506,-1.633036361,-1.482061393
-0.175,-0.907662869,-0.910357121,-0.120495322,1,-0.188490203,-0.94560894,-0.907459575,-0.860738097,-0.938523407,-0.134954761,-0.20413489,-0.985324515,-1.010002507,-1.15338905,-0.141432589,-1.049625923,-0.949202715,-0.181109289,-1.548563621,-1.334136965,-1.633030727,-1.482061393,-1.838204563,-1.565814248,-0.94560894,-0.907459575,-0.860738097,-0.938523407,-0.134954761,-0.20413489,-0.985324515,-1.010002507,-1.15338905,-1.633030727,-1.482061393
-0.174,-0.907659677,-0.910357121,-0.120492731,1,-0.173554955,-0.945606898,-0.907456087,-0.860733526,-0.938520106,-0.134951859,-0.187960016,-0.985322388,-1.009998625,-1.153382925,-0.141429548,-1.049623657,-0.949199067,-0.181105394,-1.548558175,-1.334129741,-1.633024984,-1.482061393,-1.838197497,-1.565814248,-0.945606898,-0.907456087,-0.860733526,-0.938520106,-0.134951859,-0.187960016,-0.985322388,-1.009998625,-1.153382925,-1.633024984,-1.482061393
-0.173,-0.907656424,-0.910357121,-0.120490089,1,-0.158329634,-0.945604817,-0.907452532,-0.860728865,-0.938516742,-0.1349489,-0.171470994,-0.985320219,-1.009994668,-1.153376679,-0.141426447,-1.049621347,-0.949195348,-0.181101423,-1.548552625,-1.33412238,-1.633019132,-1.482061393,-1.838190296,-1.565814248,-0.945604817,-0.907452532,-0.860728865,-0.938516742,-0.1349489,-0.171470994,-0.985320219,-1.009994668,-1.153376679,-1.633019132,-1.482061393
-0.172,-0.907653108,-0.910357121,-0.120487395,1,-0.142810415,-0.945602695,-0.907448909,-0.860724116,-0.938513314,-0.134945882,-0.154663679,-0.985318008,-1.009990636,-1.153370315,-0.141423285,-1.049618991,-0.949191559,-0.181097374,-1.548546968,-1.334114875,-1.633013166,-1.482061393,-1.838182957,-1.565814248,-0.945602695,-0.907448909,-0.860724116,-0.938513314,-0.134945882,-0.154663679,-0.985318008,-1.009990636,-1.153370315,-1.633013166,-1.482061393
-0.171,-0.907649729,-0.910357121,-0.120484648,1,-0.126993508,-0.945600534,-0.907445217,-0.860719274,-0.93850982,-0.134942806,-0.137533969,-0.985315756,-1.009986527,-1.153363827,-0.14142006,-1.049616593,-0.949187697,-0.181093245,-1.548541203,-1.334107229,-1.633007086,-1.482061393,-1.838175478,-1.565814248,-0.945600534,-0.907445217,-0.860719274,-0.93850982,-0.134942806,-0.137533969,-0.985315756,-1.009986527,-1.153363827,-1.633007086,-1.482061393
-0.17,-0.907646284,-0.910357121,-0.120481848,1,-0.110875168,-0.945598331,-0.907441454,-0.860714341,-0.938506258,-0.13493967,-0.120077807,-0.985313461,-1.009982338,-1.153357217,-0.141416774,-1.049614147,-0.949183761,-0.181089037,-1.548535325,-1.334099437,-1.633000888,-1.482061393,-1.838167856,-1.565814248,-0.945598331,-0.907441454,-0.860714341,-0.938506258,-0.13493967,-0.120077807,-0.985313461,-1.009982338,-1.153357217,-1.633000888,-1.482061393
-0.169,-0.907642774,-0.910357121,-0.120478994,1,-0.094451702,-0.945596086,-0.907437621,-0.860709314,-0.938502628,-0.134936473,-0.102291193,-0.985311122,-1.009978072,-1.153350481,-0.141413424,-1.049611655,-0.949179752,-0.181084747,-1.548529337,-1.334091496,-1.632994573,-1.482061393,-1.838160091,-1.565814248,-0.945596086,-0.907437621,-0.860709314,-0.938502628,-0.134936473,-0.102291193,-0.985311122,-1.009978072,-1.153350481,-1.632994573,-1.482061393
-0.168,-0.907639198,-0.910357121,-0.120476084,1,-0.077719478,-0.9455938,-0.907433716,-0.860704191,-0.938498931,-0.134933214,-0.084170195,-0.98530874,-1.009973726,-1.153343616,-0.141410008,-1.049609118,-0.949175667,-0.181080373,-1.548523236,-1.334083407,-1.632988139,-1.482061393,-1.838152181,-1.565814248,-0.9455938,-0.907433716,-0.860704191,-0.938498931,-0.134933214,-0.084170195,-0.98530874,-1.009973726,-1.153343616,-1.632988139,-1.482061393
-0.167,-0.907635554,-0.910357121,-0.120473118,1,-0.060674928,-0.94559147,-0.907429737,-0.860698972,-0.938495163,-0.134929892,-0.065710947,-0.985306312,-1.009969297,-1.153336622,-0.141406527,-1.049606532,-0.949171505,-0.181075915,-1.548517019,-1.334075165,-1.632981583,-1.482061393,-1.838144121,-1.565814248,-0.94559147,-0.907429737,-0.860698972,-0.938495163,-0.134929892,-0.065710947,-0.985306312,-1.009969297,-1.153336622,-1.632981583,-1.482061393
-0.166,-0.907631842,-0.910357121,-0.120470096,1,-0.043314564,-0.945589098,-0.907425684,-0.860693655,-0.938491325,-0.134926508,-0.046909673,-0.98530384,-1.009964786,-1.153329498,-0.14140298,-1.049603899,-0.949167265,-0.181071373,-1.548510686,-1.334066769,-1.632974905,-1.482061393,-1.838135911,-1.565814248,-0.945589098,-0.907425684,-0.860693655,-0.938491325,-0.134926508,-0.046909673,-0.98530384,-1.009964786,-1.153329498,-1.632974905,-1.482061393
-0.165,-0.90762806,-0.910357121,-0.120467016,1,-0.025634984,-0.945586681,-0.907421556,-0.860688238,-0.938487414,-0.134923058,-0.027762688,-0.985301322,-1.009960192,-1.153322239,-0.141399365,-1.049601216,-0.949162948,-0.181066744,-1.548504233,-1.334058218,-1.6329681,-1.482061393,-1.838127549,-1.565814248,-0.945586681,-0.907421556,-0.860688238,-0.938487414,-0.134923058,-0.027762688,-0.985301322,-1.009960192,-1.153322239,-1.6329681,-1.482061393
-0.164,-0.907624208,-0.910357121,-0.120463877,1,-0.007632884,-0.945584219,-0.907417351,-0.860682721,-0.938483431,-0.134919542,-0.008266413,-0.985298756,-1.009955512,-1.153314846,-0.14139568,-1.049598483,-0.949158549,-0.181062026,-1.548497661,-1.334049507,-1.63296117,-1.482061393,-1.838119031,-1.565814248,-0.945584219,-0.907417351,-0.860682721,-0.938483431,-0.134919542,-0.008266413,-0.985298756,-1.009955512,-1.153314846,-1.63296117,-1.482061393
-0.163,-0.907620285,-0.910357121,-0.120460678,1,0.010694932,-0.945581712,-0.90741307,-0.860677101,-0.938479375,-0.134915959,0.011582611,-0.985296144,-1.009950747,-1.153307315,-0.141391925,-1.0495957,-0.949154071,-0.181057217,-1.548490968,-1.334040636,-1.632954112,-1.482061393,-1.838110359,-1.565814248,-0.945581712,-0.90741307,-0.860677101,-0.938479375,-0.134915959,0.011582611,-0.985296144,-1.009950747,-1.153307315,-1.632954112,-1.482061393
-0.162,-0.907616289,-0.910357121,-0.12045742,1,0.029351537,-0.94557916,-0.907408709,-0.860671378,-0.938475243,-0.13491231,0.031787715,-0.985293485,-1.009945893,-1.153299647,-0.141388101,-1.049592868,-0.94914951,-0.181052321,-1.548484151,-1.334031603,-1.632946923,-1.482061393,-1.838101525,-1.565814248,-0.94557916,-0.907408709,-0.860671378,-0.938475243,-0.13491231,0.031787715,-0.985293485,-1.009945893,-1.153299647,-1.632946923,-1.482061393
-0.161,-0.907612219,-0.910357121,-0.1204541,1,0.048339871,-0.94557656,-0.90740427,-0.86066555,-0.938471034,-0.134908592,0.05235208,-0.985290776,-1.009940953,-1.153291837,-0.141384204,-1.049589982,-0.949144866,-0.18104733,-1.548477207,-1.334022403,-1.6329396,-1.482061393,-1.838092534,-1.565814248,-0.94557656,-0.90740427,-0.86066555,-0.938471034,-0.134908592,0.05235208,-0.985290776,-1.009940953,-1.153291837,-1.6329396,-1.482061393
-0.16,-0.907608076,-0.910357121,-0.120450718,1,0.06766272,-0.945573914,-0.907399749,-0.860659615,-0.938466751,-0.134904804,0.073278726,-0.985288018,-1.009935921,-1.153283884,-0.141380235,-1.049587045,-0.949140137,-0.181042247,-1.548470138,-1.334013038,-1.632932146,-1.482061393,-1.838083376,-1.565814248,-0.945573914,-0.907399749,-0.860659615,-0.938466751,-0.134904804,0.073278726,-0.985288018,-1.009935921,-1.153283884,-1.632932146,-1.482061393
-0.159,-0.907603857,-0.910357121,-0.120447274,1,0.087322705,-0.94557122,-0.907395147,-0.860653573,-0.938462388,-0.134900947,0.09457049,-0.985285211,-1.009930799,-1.153275788,-0.141376192,-1.049584054,-0.949135324,-0.181037071,-1.54846294,-1.334003503,-1.632924555,-1.482061393,-1.838074053,-1.565814248,-0.94557122,-0.907395147,-0.860653573,-0.938462388,-0.134900947,0.09457049,-0.985285211,-1.009930799,-1.153275788,-1.632924555,-1.482061393
-0.158,-0.907599561,-0.910357121,-0.120443765,1,0.107322264,-0.945568477,-0.907390463,-0.860647421,-0.938457946,-0.134897017,0.116230012,-0.985282353,-1.009925585,-1.153267544,-0.141372074,-1.049581009,-0.949130424,-0.181031797,-1.548455611,-1.333993795,-1.632916826,-1.482061393,-1.838064565,-1.565814248,-0.945568477,-0.907390463,-0.860647421,-0.938457946,-0.134897017,0.116230012,-0.985282353,-1.009925585,-1.153267544,-1.632916826,-1.482061393
-0.157,-0.907595188,-0.910357121,-0.120440191,1,0.127663627,-0.945565686,-0.907385694,-0.860641158,-0.938453424,-0.134893014,0.138259708,-0.985279445,-1.009920277,-1.153259152,-0.141367879,-1.049577911,-0.949125436,-0.181026425,-1.54844815,-1.333983914,-1.632908958,-1.482061393,-1.838054905,-1.565814248,-0.945565686,-0.907385694,-0.860641158,-0.938453424,-0.134893014,0.138259708,-0.985279445,-1.009920277,-1.153259152,-1.632908958,-1.482061393
-0.156,-0.907590737,-0.910357121,-0.120436552,1,0.148348801,-0.945562845,-0.907380841,-0.860634783,-0.938448822,-0.134888938,0.160661751,-0.985276484,-1.009914876,-1.153250609,-0.141363607,-1.049574758,-0.94912036,-0.181020955,-1.548440556,-1.333973857,-1.63290095,-1.482061393,-1.838045074,-1.565814248,-0.945562845,-0.907380841,-0.860634783,-0.938448822,-0.134888938,0.160661751,-0.985276484,-1.009914876,-1.153250609,-1.63290095,-1.482061393
-0.155,-0.907586206,-0.910357121,-0.120432847,1,0.169379539,-0.945559953,-0.907375901,-0.860628295,-0.938444137,-0.134884789,0.183438041,-0.985273471,-1.009909378,-1.153241915,-0.141359258,-1.049571548,-0.949115192,-0.181015386,-1.548432826,-1.333963621,-1.632892798,-1.482061393,-1.838035068,-1.565814248,-0.945559953,-0.907375901,-0.860628295,-0.938444137,-0.134884789,0.183438041,-0.985273471,-1.009909378,-1.153241915,-1.632892798,-1.482061393
-0.154,-0.907581595,-0.910357121,-0.120429074,1,0.190757319,-0.945557011,-0.907370875,-0.860621691,-0.938439369,-0.134880563,0.206590176,-0.985270405,-1.009903784,-1.153233066,-0.14135483,-1.049568282,-0.949109935,-0.181009715,-1.548424959,-1.333953205,-1.632884502,-1.482061393,-1.838024887,-1.565814248,-0.945557011,-0.907370875,-0.860621691,-0.938439369,-0.134880563,0.206590176,-0.985270405,-1.009903784,-1.153233066,-1.632884502,-1.482061393
-0.153,-0.907576902,-0.910357121,-0.120425232,1,0.212483313,-0.945554017,-0.90736576,-0.860614971,-0.938434517,-0.13487626,0.230119428,-0.985267286,-1.009898091,-1.153224061,-0.14135032,-1.049564959,-0.949104585,-0.181003941,-1.548416953,-1.333942605,-1.632876059,-1.482061393,-1.838014525,-1.565814248,-0.945554017,-0.90736576,-0.860614971,-0.938434517,-0.13487626,0.230119428,-0.985267286,-1.009898091,-1.153224061,-1.632876059,-1.482061393
-0.152,-0.907572127,-0.910357121,-0.120421321,1,0.234558351,-0.945550971,-0.907360557,-0.860608132,-0.938429579,-0.13487188,0.254026694,-0.985264112,-1.0098923,-1.153214897,-0.14134573,-1.049561578,-0.949099143,-0.180998062,-1.548408806,-1.33393182,-1.632867468,-1.482061393,-1.838003986,-1.565814248,-0.945550971,-0.907360557,-0.860608132,-0.938429579,-0.13487188,0.254026694,-0.985264112,-1.0098923,-1.153214897,-1.632867468,-1.482061393
-0.151,-0.907567268,-0.910357121,-0.12041734,1,0.253872873,-0.945547872,-0.907355263,-0.860601174,-0.938424555,-0.134867421,0.274944321,-0.985260883,-1.009886408,-1.153205573,-0.141341057,-1.049558138,-0.949093605,-0.180992079,-1.548400516,-1.333920847,-1.632858726,-1.482061393,-1.837993262,-1.565814248,-0.945547872,-0.907355263,-0.860601174,-0.938424555,-0.134867421,0.274944321,-0.985260883,-1.009886408,-1.153205573,-1.632858726,-1.482061393
-0.15,-0.907562325,-0.910357121,-0.120413288,1,0.270324674,-0.945544719,-0.907349877,-0.860594095,-0.938419444,-0.134862883,0.292761622,-0.985257597,-1.009880413,-1.153196087,-0.141336301,-1.049554638,-0.949087971,-0.180985988,-1.548392083,-1.333909684,-1.632849833,-1.482061393,-1.837982352,-1.565814248,-0.945544719,-0.907349877,-0.860594095,-0.938419444,-0.134862883,0.292761622,-0.985257597,-1.009880413,-1.153196087,-1.632849833,-1.482061393
