X,/VOUT_Y,/VOUT_Y,/VOUT_Y,/VOUT_Y,/VOUT_Y,/VOUT_Y,/VOUT_Y,/VOUT_Y,/VOUT_Y,/VOUT_Y,/VOUT_Y,/VOUT_Y,/VOUT_Y,/VOUT_Y,/VOUT_Y,/VOUT_Y,/VOUT_Y,/VOUT_Y,/VOUT_Y,/VOUT_Y,/VOUT_Y,/VOUT_Y,/VOUT_Y,/VOUT_Y,/VOUT_Y,/VOUT_Y,/VOUT_Y,/VOUT_Y,/VOUT_Y,/VOUT_Y,/VOUT_Y,/VOUT_Y,/VOUT_Y,/VOUT_Y,/VOUT_Y,/VOUT_Y,/VOUT_Y,/VOUT_Y,/VOUT_Y,/VOUT_Y,/VOUT_Y,/VOUT_Y,/VOUT_Y,/VOUT_Y,/VOUT_Y,/VOUT_Y,/VOUT_Y,/VOUT_Y,/VOUT_Y,/VOUT_Y,/VOUT_Y,/VOUT_Y,/VOUT_Y,/VOUT_Y,/VOUT_Y
-1.067,-0.821989862,-0.82164884,0.999019818,0.998195203,0.999097578,0.999875654,0.999999994,0.982447455,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,0.998760842,-0.788056674,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,-0.82164884,0.999019818,0.998195203,0.999097578,0.999875654,0.999999994,0.982447455,0.996063953,0.999038691,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,0.998760842,-0.788056674,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,0.999999994,0.982447455,0.996063953,0.999038691,0.996063953,0.999038691,0.998706938,0.999999994,0.982447455,0.996063953,0.986103313,0.992271929,1.010227924,1.011027155
-1.066,-0.821989862,-0.82164884,0.999019818,0.998195203,0.999097578,0.999875654,0.999999994,0.982447455,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,0.998760842,-0.788056674,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,-0.82164884,0.999019818,0.998195203,0.999097578,0.999875654,0.999999994,0.982447455,0.996063953,0.999038691,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,0.998760842,-0.788056674,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,0.999999994,0.982447455,0.996063953,0.999038691,0.996063953,0.999038691,0.998706938,0.999999994,0.982447455,0.996063953,0.986103313,0.992271929,1.010227924,1.011027155
-1.065,-0.821989862,-0.82164884,0.999019818,0.998195203,0.999097578,0.999875654,0.999999994,0.982447455,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,0.998760842,-0.788056675,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,-0.82164884,0.999019818,0.998195203,0.999097578,0.999875654,0.999999994,0.982447455,0.996063953,0.999038691,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,0.998760842,-0.788056675,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,0.999999994,0.982447455,0.996063953,0.999038691,0.996063953,0.999038691,0.998706938,0.999999994,0.982447455,0.996063953,0.986103313,0.992271929,1.010227924,1.011027155
-1.064,-0.821989862,-0.82164884,0.999019818,0.998195203,0.999097578,0.999875654,0.999999994,0.982447455,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,0.998760842,-0.788056675,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,-0.82164884,0.999019818,0.998195203,0.999097578,0.999875654,0.999999994,0.982447455,0.996063953,0.999038691,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,0.998760842,-0.788056675,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,0.999999994,0.982447455,0.996063953,0.999038691,0.996063953,0.999038691,0.998706938,0.999999994,0.982447455,0.996063953,0.986103313,0.992271929,1.010227924,1.011027155
-1.063,-0.821989862,-0.82164884,0.999019818,0.998195203,0.999097578,0.999875654,0.999999994,0.982447455,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,0.998760842,-0.788056676,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,-0.82164884,0.999019818,0.998195203,0.999097578,0.999875654,0.999999994,0.982447455,0.996063953,0.999038691,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,0.998760842,-0.788056676,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,0.999999994,0.982447455,0.996063953,0.999038691,0.996063953,0.999038691,0.998706938,0.999999994,0.982447455,0.996063953,0.986103313,0.992271929,1.010227924,1.011027155
-1.062,-0.821989862,-0.82164884,0.999019818,0.998195203,0.999097578,0.999875654,0.999999994,0.982447455,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,0.998760842,-0.788056676,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,-0.82164884,0.999019818,0.998195203,0.999097578,0.999875654,0.999999994,0.982447455,0.996063953,0.999038691,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,0.998760842,-0.788056676,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,0.999999994,0.982447455,0.996063953,0.999038691,0.996063953,0.999038691,0.998706938,0.999999994,0.982447455,0.996063953,0.986103313,0.992271929,1.010227924,1.011027155
-1.061,-0.821989862,-0.82164884,0.999019818,0.998195203,0.999097578,0.999875654,0.999999994,0.982447455,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,0.998760842,-0.788056677,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,-0.82164884,0.999019818,0.998195203,0.999097578,0.999875654,0.999999994,0.982447455,0.996063953,0.999038691,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,0.998760842,-0.788056677,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,0.999999994,0.982447455,0.996063953,0.999038691,0.996063953,0.999038691,0.998706938,0.999999994,0.982447455,0.996063953,0.986103313,0.992271929,1.010227924,1.011027155
-1.06,-0.821989862,-0.82164884,0.999019818,0.998195203,0.999097578,0.999875654,0.999999994,0.982447455,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,0.998760842,-0.788056677,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,-0.82164884,0.999019818,0.998195203,0.999097578,0.999875654,0.999999994,0.982447455,0.996063953,0.999038691,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,0.998760842,-0.788056677,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,0.999999994,0.982447455,0.996063953,0.999038691,0.996063953,0.999038691,0.998706938,0.999999994,0.982447455,0.996063953,0.986103313,0.992271929,1.010227924,1.011027155
-1.059,-0.821989862,-0.82164884,0.999019818,0.998195203,0.999097578,0.999875654,0.999999994,0.982447455,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,0.998760842,-0.788056677,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,-0.82164884,0.999019818,0.998195203,0.999097578,0.999875654,0.999999994,0.982447455,0.996063953,0.999038691,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,0.998760842,-0.788056677,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,0.999999994,0.982447455,0.996063953,0.999038691,0.996063953,0.999038691,0.998706938,0.999999994,0.982447455,0.996063953,0.986103313,0.992271929,1.010227924,1.011027155
-1.058,-0.821989862,-0.82164884,0.999019818,0.998195203,0.999097578,0.999875654,0.999999994,0.982447455,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,0.998760842,-0.788056678,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,-0.82164884,0.999019818,0.998195203,0.999097578,0.999875654,0.999999994,0.982447455,0.996063953,0.999038691,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,0.998760842,-0.788056678,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,0.999999994,0.982447455,0.996063953,0.999038691,0.996063953,0.999038691,0.998706938,0.999999994,0.982447455,0.996063953,0.986103313,0.992271929,1.010227924,1.011027155
-1.057,-0.821989862,-0.82164884,0.999019818,0.998195203,0.999097578,0.999875654,0.999999994,0.982447455,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,0.998760842,-0.788056678,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,-0.82164884,0.999019818,0.998195203,0.999097578,0.999875654,0.999999994,0.982447455,0.996063953,0.999038691,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,0.998760842,-0.788056678,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,0.999999994,0.982447455,0.996063953,0.999038691,0.996063953,0.999038691,0.998706938,0.999999994,0.982447455,0.996063953,0.986103313,0.992271929,1.010227924,1.011027155
-1.056,-0.821989862,-0.82164884,0.999019818,0.998195203,0.999097578,0.999875654,0.999999994,0.982447455,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,0.998760842,-0.788056679,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,-0.82164884,0.999019818,0.998195203,0.999097578,0.999875654,0.999999994,0.982447455,0.996063953,0.999038691,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,0.998760842,-0.788056679,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,0.999999994,0.982447455,0.996063953,0.999038691,0.996063953,0.999038691,0.998706938,0.999999994,0.982447455,0.996063953,0.986103313,0.992271929,1.010227924,1.011027155
-1.055,-0.821989862,-0.82164884,0.999019818,0.998195203,0.999097578,0.999875654,0.999999994,0.982447455,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,0.998760842,-0.788056679,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,-0.82164884,0.999019818,0.998195203,0.999097578,0.999875654,0.999999994,0.982447455,0.996063953,0.999038691,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,0.998760842,-0.788056679,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,0.999999994,0.982447455,0.996063953,0.999038691,0.996063953,0.999038691,0.998706938,0.999999994,0.982447455,0.996063953,0.986103313,0.992271929,1.010227924,1.011027155
-1.054,-0.821989862,-0.82164884,0.999019818,0.998195203,0.999097578,0.999875654,0.999999994,0.982447455,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,0.998760842,-0.78805668,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,-0.82164884,0.999019818,0.998195203,0.999097578,0.999875654,0.999999994,0.982447455,0.996063953,0.999038691,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,0.998760842,-0.78805668,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,0.999999994,0.982447455,0.996063953,0.999038691,0.996063953,0.999038691,0.998706938,0.999999994,0.982447455,0.996063953,0.986103313,0.992271929,1.010227924,1.011027155
-1.053,-0.821989862,-0.82164884,0.999019818,0.998195203,0.999097578,0.999875654,0.999999994,0.982447455,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,0.998760842,-0.78805668,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,-0.82164884,0.999019818,0.998195203,0.999097578,0.999875654,0.999999994,0.982447455,0.996063953,0.999038691,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,0.998760842,-0.78805668,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,0.999999994,0.982447455,0.996063953,0.999038691,0.996063953,0.999038691,0.998706938,0.999999994,0.982447455,0.996063953,0.986103313,0.992271929,1.010227924,1.011027155
-1.052,-0.821989862,-0.82164884,0.999019818,0.998195203,0.999097578,0.999875654,0.999999994,0.982447455,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,0.998760842,-0.788056681,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,-0.82164884,0.999019818,0.998195203,0.999097578,0.999875654,0.999999994,0.982447455,0.996063953,0.999038691,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,0.998760842,-0.788056681,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,0.999999994,0.982447455,0.996063953,0.999038691,0.996063953,0.999038691,0.998706938,0.999999994,0.982447455,0.996063953,0.986103313,0.992271929,1.010227924,1.011027155
-1.051,-0.821989862,-0.82164884,0.999019818,0.998195203,0.999097578,0.999875654,0.999999994,0.982447455,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,0.998760842,-0.788056682,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,-0.82164884,0.999019818,0.998195203,0.999097578,0.999875654,0.999999994,0.982447455,0.996063953,0.999038691,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,0.998760842,-0.788056682,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,0.999999994,0.982447455,0.996063953,0.999038691,0.996063953,0.999038691,0.998706938,0.999999994,0.982447455,0.996063953,0.986103313,0.992271929,1.010227924,1.011027155
-1.05,-0.821989862,-0.82164884,0.999019818,0.998195203,0.999097578,0.999875654,0.999999994,0.982447455,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,0.998760842,-0.788056682,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,-0.82164884,0.999019818,0.998195203,0.999097578,0.999875654,0.999999994,0.982447455,0.996063953,0.999038691,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,0.998760842,-0.788056682,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,0.999999994,0.982447455,0.996063953,0.999038691,0.996063953,0.999038691,0.998706938,0.999999994,0.982447455,0.996063953,0.986103313,0.992271929,1.010227924,1.011027155
-1.049,-0.821989862,-0.82164884,0.999019818,0.998195203,0.999097578,0.999875654,0.999999994,0.982447455,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,0.998760842,-0.788056683,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,-0.82164884,0.999019818,0.998195203,0.999097578,0.999875654,0.999999994,0.982447455,0.996063953,0.999038691,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,0.998760842,-0.788056683,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,0.999999994,0.982447455,0.996063953,0.999038691,0.996063953,0.999038691,0.998706938,0.999999994,0.982447455,0.996063953,0.986103313,0.992271929,1.010227924,1.011027155
-1.048,-0.821989862,-0.82164884,0.999019818,0.998195203,0.999097578,0.999875654,0.999999994,0.982447455,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,0.998760842,-0.788056683,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,-0.82164884,0.999019818,0.998195203,0.999097578,0.999875654,0.999999994,0.982447455,0.996063953,0.999038691,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,0.998760842,-0.788056683,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,0.999999994,0.982447455,0.996063953,0.999038691,0.996063953,0.999038691,0.998706938,0.999999994,0.982447455,0.996063953,0.986103313,0.992271929,1.010227924,1.011027155
-1.047,-0.821989862,-0.82164884,0.999019818,0.998195203,0.999097578,0.999875654,0.999999994,0.982447455,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,0.998760842,-0.788056684,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,-0.82164884,0.999019818,0.998195203,0.999097578,0.999875654,0.999999994,0.982447455,0.996063953,0.999038691,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,0.998760842,-0.788056684,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,0.999999994,0.982447455,0.996063953,0.999038691,0.996063953,0.999038691,0.998706938,0.999999994,0.982447455,0.996063953,0.986103313,0.992271929,1.010227924,1.011027155
-1.046,-0.821989862,-0.82164884,0.999019818,0.998195203,0.999097578,0.999875654,0.999999994,0.982447455,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,0.998760842,-0.788056685,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,-0.82164884,0.999019818,0.998195203,0.999097578,0.999875654,0.999999994,0.982447455,0.996063953,0.999038691,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,0.998760842,-0.788056685,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,0.999999994,0.982447455,0.996063953,0.999038691,0.996063953,0.999038691,0.998706938,0.999999994,0.982447455,0.996063953,0.986103313,0.992271929,1.010227924,1.011027155
-1.045,-0.821989862,-0.82164884,0.999019818,0.998195203,0.999097578,0.999875654,0.999999994,0.982447455,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,0.998760842,-0.788056685,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,-0.82164884,0.999019818,0.998195203,0.999097578,0.999875654,0.999999994,0.982447455,0.996063953,0.999038691,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,0.998760842,-0.788056685,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,0.999999994,0.982447455,0.996063953,0.999038691,0.996063953,0.999038691,0.998706938,0.999999994,0.982447455,0.996063953,0.986103313,0.992271929,1.010227924,1.011027155
-1.044,-0.821989862,-0.82164884,0.999019818,0.998195203,0.999097578,0.999875654,0.999999994,0.982447455,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,0.998760842,-0.788056686,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,-0.82164884,0.999019818,0.998195203,0.999097578,0.999875654,0.999999994,0.982447455,0.996063953,0.999038691,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,0.998760842,-0.788056686,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,0.999999994,0.982447455,0.996063953,0.999038691,0.996063953,0.999038691,0.998706938,0.999999994,0.982447455,0.996063953,0.986103313,0.992271929,1.010227924,1.011027155
-1.043,-0.821989862,-0.82164884,0.999019818,0.998195203,0.999097578,0.999875654,0.999999994,0.982447455,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,0.998760842,-0.788056687,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,-0.82164884,0.999019818,0.998195203,0.999097578,0.999875654,0.999999994,0.982447455,0.996063953,0.999038691,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,0.998760842,-0.788056687,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,0.999999994,0.982447455,0.996063953,0.999038691,0.996063953,0.999038691,0.998706938,0.999999994,0.982447455,0.996063953,0.986103313,0.992271929,1.010227924,1.011027155
-1.042,-0.821989862,-0.82164884,0.999019818,0.998195203,0.999097578,0.999875654,0.999999994,0.982447455,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,0.998760842,-0.788056687,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,-0.82164884,0.999019818,0.998195203,0.999097578,0.999875654,0.999999994,0.982447455,0.996063953,0.999038691,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,0.998760842,-0.788056687,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,0.999999994,0.982447455,0.996063953,0.999038691,0.996063953,0.999038691,0.998706938,0.999999994,0.982447455,0.996063953,0.986103313,0.992271929,1.010227924,1.011027155
-1.041,-0.821989862,-0.82164884,0.999019818,0.998195203,0.999097578,0.999875654,0.999999994,0.982447455,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,0.998760842,-0.788056688,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,-0.82164884,0.999019818,0.998195203,0.999097578,0.999875654,0.999999994,0.982447455,0.996063953,0.999038691,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,0.998760842,-0.788056688,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,0.999999994,0.982447455,0.996063953,0.999038691,0.996063953,0.999038691,0.998706938,0.999999994,0.982447455,0.996063953,0.986103313,0.992271929,1.010227924,1.011027155
-1.04,-0.821989862,-0.82164884,0.999019818,0.998195203,0.999097578,0.999875654,0.999999994,0.982447455,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,0.998760842,-0.788056689,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,-0.82164884,0.999019818,0.998195203,0.999097578,0.999875654,0.999999994,0.982447455,0.996063953,0.999038691,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,0.998760842,-0.788056689,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,0.999999994,0.982447455,0.996063953,0.999038691,0.996063953,0.999038691,0.998706938,0.999999994,0.982447455,0.996063953,0.986103313,0.992271929,1.010227924,1.011027155
-1.039,-0.821989862,-0.82164884,0.999019818,0.998195203,0.999097578,0.999875654,0.999999994,0.982447455,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,0.998760842,-0.78805669,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,-0.82164884,0.999019818,0.998195203,0.999097578,0.999875654,0.999999994,0.982447455,0.996063953,0.999038691,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,0.998760842,-0.78805669,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,0.999999994,0.982447455,0.996063953,0.999038691,0.996063953,0.999038691,0.998706938,0.999999994,0.982447455,0.996063953,0.986103313,0.992271929,1.010227924,1.011027155
-1.038,-0.821989862,-0.82164884,0.999019818,0.998195203,0.999097578,0.999875654,0.999999994,0.982447455,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,0.998760842,-0.78805669,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,-0.82164884,0.999019818,0.998195203,0.999097578,0.999875654,0.999999994,0.982447455,0.996063953,0.999038691,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,0.998760842,-0.78805669,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,0.999999994,0.982447455,0.996063953,0.999038691,0.996063953,0.999038691,0.998706938,0.999999994,0.982447455,0.996063953,0.986103313,0.992271929,1.010227924,1.011027155
-1.037,-0.821989862,-0.82164884,0.999019818,0.998195203,0.999097578,0.999875654,0.999999994,0.982447455,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,0.998760842,-0.788056691,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,-0.82164884,0.999019818,0.998195203,0.999097578,0.999875654,0.999999994,0.982447455,0.996063953,0.999038691,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,0.998760842,-0.788056691,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,0.999999994,0.982447455,0.996063953,0.999038691,0.996063953,0.999038691,0.998706938,0.999999994,0.982447455,0.996063953,0.986103313,0.992271929,1.010227924,1.011027155
-1.036,-0.821989862,-0.82164884,0.999019818,0.998195203,0.999097578,0.999875654,0.999999994,0.982447455,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,0.998760842,-0.788056692,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,-0.82164884,0.999019818,0.998195203,0.999097578,0.999875654,0.999999994,0.982447455,0.996063953,0.999038691,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,0.998760842,-0.788056692,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,0.999999994,0.982447455,0.996063953,0.999038691,0.996063953,0.999038691,0.998706938,0.999999994,0.982447455,0.996063953,0.986103313,0.992271929,1.010227924,1.011027155
-1.035,-0.821989862,-0.82164884,0.999019818,0.998195203,0.999097578,0.999875654,0.999999994,0.982447455,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,0.998760842,-0.788056693,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,-0.82164884,0.999019818,0.998195203,0.999097578,0.999875654,0.999999994,0.982447455,0.996063953,0.999038691,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,0.998760842,-0.788056693,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,0.999999994,0.982447455,0.996063953,0.999038691,0.996063953,0.999038691,0.998706938,0.999999994,0.982447455,0.996063953,0.986103313,0.992271929,1.010227924,1.011027155
-1.034,-0.821989862,-0.82164884,0.999019818,0.998195203,0.999097578,0.999875654,0.999999994,0.982447455,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,0.998760842,-0.788056694,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,-0.82164884,0.999019818,0.998195203,0.999097578,0.999875654,0.999999994,0.982447455,0.996063953,0.999038691,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,0.998760842,-0.788056694,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,0.999999994,0.982447455,0.996063953,0.999038691,0.996063953,0.999038691,0.998706938,0.999999994,0.982447455,0.996063953,0.986103313,0.992271929,1.010227924,1.011027155
-1.033,-0.821989862,-0.82164884,0.999019818,0.998195203,0.999097578,0.999875654,0.999999994,0.982447455,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,0.998760842,-0.788056695,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,-0.82164884,0.999019818,0.998195203,0.999097578,0.999875654,0.999999994,0.982447455,0.996063953,0.999038691,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,0.998760842,-0.788056695,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,0.999999994,0.982447455,0.996063953,0.999038691,0.996063953,0.999038691,0.998706938,0.999999994,0.982447455,0.996063953,0.986103313,0.992271929,1.010227924,1.011027155
-1.032,-0.821989862,-0.82164884,0.999019818,0.998195203,0.999097578,0.999875654,0.999999994,0.982447455,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,0.998760842,-0.788056696,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,-0.82164884,0.999019818,0.998195203,0.999097578,0.999875654,0.999999994,0.982447455,0.996063953,0.999038691,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,0.998760842,-0.788056696,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,0.999999994,0.982447455,0.996063953,0.999038691,0.996063953,0.999038691,0.998706938,0.999999994,0.982447455,0.996063953,0.986103313,0.992271929,1.010227924,1.011027155
-1.031,-0.821989862,-0.82164884,0.999019818,0.998195203,0.999097578,0.999875654,0.999999994,0.982447455,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,0.998760842,-0.788056697,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,-0.82164884,0.999019818,0.998195203,0.999097578,0.999875654,0.999999994,0.982447455,0.996063953,0.999038691,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,0.998760842,-0.788056697,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,0.999999994,0.982447455,0.996063953,0.999038691,0.996063953,0.999038691,0.998706938,0.999999994,0.982447455,0.996063953,0.986103313,0.992271929,1.010227924,1.011027155
-1.03,-0.821989862,-0.82164884,0.999019818,0.998195203,0.999097578,0.999875654,0.999999994,0.982447455,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,0.998760842,-0.788056698,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,-0.82164884,0.999019818,0.998195203,0.999097578,0.999875654,0.999999994,0.982447455,0.996063953,0.999038691,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,0.998760842,-0.788056698,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,0.999999994,0.982447455,0.996063953,0.999038691,0.996063953,0.999038691,0.998706938,0.999999994,0.982447455,0.996063953,0.986103313,0.992271929,1.010227924,1.011027155
-1.029,-0.821989862,-0.82164884,0.999019818,0.998195203,0.999097578,0.999875654,0.999999994,0.982447455,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,0.998760842,-0.788056699,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,-0.82164884,0.999019818,0.998195203,0.999097578,0.999875654,0.999999994,0.982447455,0.996063953,0.999038691,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,0.998760842,-0.788056699,0.996063953,0.999038691,0.998706938,0.810123121,0.982447455,0.999999994,0.982447455,0.996063953,0.999038691,0.996063953,0.999038691,0.998706938,0.999999994,0.982447455,0.996063953,0.986103313,0.992271929,1.010227924,1.011027155
