X,/Vout_robust Y,/Vout_robust Y,/Vout_robust Y,/Vout_robust Y,/Vout_robust Y,/Vout_robust Y,/Vout_robust Y,/Vout Y,/Vout_robust Y,/Vout_robust Y,/Vout_robust Y,/Vout_robust Y,/Vout_robust Y,/Vout_robust Y,/Vout_robust Y,/Vout_robust Y,/Vout_robust Y,/Vout_robust Y,/Vout_robust Y,/Vout_robust Y,/Vout_robust Y,/Vout_robust Y,/Vout_robust Y,/Vout_robust Y,/Vout Y,/Vout_robust Y,/Vout_robust Y,/Vout_robust Y,/Vout_robust Y,/Vout_robust Y,/Vout_robust Y,/Vout_robust Y,/Vout_robust Y,/Vout_robust Y,/Vout_robust Y,/Vout_robust Y,/Vout_robust Y,/Vout_robust Y,/Vout_robust Y,/Vout_robust Y,/Vout Y,/Vout_robust Y
-1.318,0.516652142,0.051306654,0.516652142,0.051306654,0.381539917,0.027053813,0.999785214,0.055487524,0.522335316,0.534218315,0.585366877,0.528535141,0.940306898,1.033777911,0.534011654,0.057318612,0.05305108,0.701613609,0.795644299,0.096548292,0.95558371,0.097325117,0.027053813,0.999785214,0.055487524,0.522335316,0.534218315,0.585366877,0.528535141,0.940306898,1.033777911,0.534011654,0.057318612,0.05305108,0.701613609,0.795644299,0.096548292,0.95558371,0.027053813,0.999785214,0.055487524,0.522335316
-1.317,0.516652142,0.051306654,0.516652142,0.051306654,0.381539917,0.027053813,0.999785214,0.055487524,0.522335316,0.534218315,0.585366877,0.528535141,0.940306898,1.033777911,0.534011654,0.057318612,0.05305108,0.701613609,0.795644299,0.096548292,0.95558371,0.097325117,0.027053813,0.999785214,0.055487524,0.522335316,0.534218315,0.585366877,0.528535141,0.940306898,1.033777911,0.534011654,0.057318612,0.05305108,0.701613609,0.795644299,0.096548292,0.95558371,0.027053813,0.999785214,0.055487524,0.522335316
-1.316,0.516652142,0.051306654,0.516652142,0.051306654,0.381539917,0.027053813,0.999785214,0.055487524,0.522335316,0.534218315,0.585366877,0.528535141,0.940306898,1.033777911,0.534011654,0.057318612,0.05305108,0.701613609,0.795644299,0.096548292,0.95558371,0.097325117,0.027053813,0.999785214,0.055487524,0.522335316,0.534218315,0.585366877,0.528535141,0.940306898,1.033777911,0.534011654,0.057318612,0.05305108,0.701613609,0.795644299,0.096548292,0.95558371,0.027053813,0.999785214,0.055487524,0.522335316
-1.315,0.516652142,0.051306654,0.516652142,0.051306654,0.381539917,0.027053813,0.999785214,0.055487524,0.522335316,0.534218315,0.585366877,0.528535141,0.940306898,1.033777911,0.534011654,0.057318612,0.05305108,0.701613609,0.795644299,0.096548292,0.95558371,0.097325117,0.027053813,0.999785214,0.055487524,0.522335316,0.534218315,0.585366877,0.528535141,0.940306898,1.033777911,0.534011654,0.057318612,0.05305108,0.701613609,0.795644299,0.096548292,0.95558371,0.027053813,0.999785214,0.055487524,0.522335316
-1.314,0.516652142,0.051306654,0.516652142,0.051306654,0.381539917,0.027053813,0.999785214,0.055487524,0.522335316,0.534218315,0.585366877,0.528535141,0.940306898,1.033777911,0.534011654,0.057318612,0.05305108,0.701613609,0.795644299,0.096548292,0.95558371,0.097325117,0.027053813,0.999785214,0.055487524,0.522335316,0.534218315,0.585366877,0.528535141,0.940306898,1.033777911,0.534011654,0.057318612,0.05305108,0.701613609,0.795644299,0.096548292,0.95558371,0.027053813,0.999785214,0.055487524,0.522335316
-1.313,0.516652142,0.051306654,0.516652142,0.051306654,0.381539917,0.027053813,0.999785214,0.055487524,0.522335316,0.534218315,0.585366877,0.528535141,0.940306898,1.033777911,0.534011654,0.057318612,0.05305108,0.701613609,0.795644299,0.096548292,0.95558371,0.097325117,0.027053813,0.999785214,0.055487524,0.522335316,0.534218315,0.585366877,0.528535141,0.940306898,1.033777911,0.534011654,0.057318612,0.05305108,0.701613609,0.795644299,0.096548292,0.95558371,0.027053813,0.999785214,0.055487524,0.522335316
-1.312,0.516652142,0.051306654,0.516652142,0.051306654,0.381539917,0.027053813,0.999785214,0.055487524,0.522335316,0.534218315,0.585366877,0.528535141,0.940306898,1.033777911,0.534011654,0.057318612,0.05305108,0.701613609,0.795644299,0.096548292,0.95558371,0.097325117,0.027053813,0.999785214,0.055487524,0.522335316,0.534218315,0.585366877,0.528535141,0.940306898,1.033777911,0.534011654,0.057318612,0.05305108,0.701613609,0.795644299,0.096548292,0.95558371,0.027053813,0.999785214,0.055487524,0.522335316
-1.311,0.516652142,0.051306654,0.516652142,0.051306654,0.381539917,0.027053813,0.999785214,0.055487524,0.522335316,0.534218315,0.585366877,0.528535141,0.940306898,1.033777911,0.534011654,0.057318612,0.05305108,0.701613609,0.795644299,0.096548292,0.95558371,0.097325117,0.027053813,0.999785214,0.055487524,0.522335316,0.534218315,0.585366877,0.528535141,0.940306898,1.033777911,0.534011654,0.057318612,0.05305108,0.701613609,0.795644299,0.096548292,0.95558371,0.027053813,0.999785214,0.055487524,0.522335316
-1.31,0.516652142,0.051306654,0.516652142,0.051306654,0.381539917,0.027053813,0.999785214,0.055487524,0.522335316,0.534218315,0.585366877,0.528535141,0.940306898,1.033777911,0.534011654,0.057318612,0.05305108,0.701613609,0.795644299,0.096548292,0.95558371,0.097325117,0.027053813,0.999785214,0.055487524,0.522335316,0.534218315,0.585366877,0.528535141,0.940306898,1.033777911,0.534011654,0.057318612,0.05305108,0.701613609,0.795644299,0.096548292,0.95558371,0.027053813,0.999785214,0.055487524,0.522335316
-1.309,0.516652142,0.051306654,0.516652142,0.051306654,0.381539917,0.027053813,0.999785214,0.055487524,0.522335316,0.534218315,0.585366877,0.528535141,0.940306898,1.033777911,0.534011654,0.057318612,0.05305108,0.701613609,0.795644299,0.096548292,0.95558371,0.097325117,0.027053813,0.999785214,0.055487524,0.522335316,0.534218315,0.585366877,0.528535141,0.940306898,1.033777911,0.534011654,0.057318612,0.05305108,0.701613609,0.795644299,0.096548292,0.95558371,0.027053813,0.999785214,0.055487524,0.522335316
-1.308,0.516652142,0.051306654,0.516652142,0.051306654,0.381539917,0.027053813,0.999785214,0.055487524,0.522335316,0.534218315,0.585366877,0.528535141,0.940306898,1.033777911,0.534011654,0.057318612,0.05305108,0.701613609,0.795644299,0.096548292,0.95558371,0.097325117,0.027053813,0.999785214,0.055487524,0.522335316,0.534218315,0.585366877,0.528535141,0.940306898,1.033777911,0.534011654,0.057318612,0.05305108,0.701613609,0.795644299,0.096548292,0.95558371,0.027053813,0.999785214,0.055487524,0.522335316
-1.307,0.516652142,0.051306654,0.516652142,0.051306654,0.381539917,0.027053813,0.999785214,0.055487524,0.522335316,0.534218315,0.585366877,0.528535141,0.940306898,1.033777911,0.534011654,0.057318612,0.05305108,0.701613609,0.795644299,0.096548292,0.95558371,0.097325117,0.027053813,0.999785214,0.055487524,0.522335316,0.534218315,0.585366877,0.528535141,0.940306898,1.033777911,0.534011654,0.057318612,0.05305108,0.701613609,0.795644299,0.096548292,0.95558371,0.027053813,0.999785214,0.055487524,0.522335316
-1.306,0.516652142,0.051306654,0.516652142,0.051306654,0.381539917,0.027053813,0.999785214,0.055487524,0.522335316,0.534218315,0.585366877,0.528535141,0.940306898,1.033777911,0.534011654,0.057318612,0.05305108,0.701613609,0.795644299,0.096548292,0.95558371,0.097325117,0.027053813,0.999785214,0.055487524,0.522335316,0.534218315,0.585366877,0.528535141,0.940306898,1.033777911,0.534011654,0.057318612,0.05305108,0.701613609,0.795644299,0.096548292,0.95558371,0.027053813,0.999785214,0.055487524,0.522335316
-1.305,0.516652142,0.051306654,0.516652142,0.051306654,0.381539917,0.027053813,0.999785214,0.055487524,0.522335316,0.534218315,0.585366877,0.528535141,0.940306898,1.033777911,0.534011654,0.057318612,0.05305108,0.701613609,0.795644299,0.096548292,0.95558371,0.097325117,0.027053813,0.999785214,0.055487524,0.522335316,0.534218315,0.585366877,0.528535141,0.940306898,1.033777911,0.534011654,0.057318612,0.05305108,0.701613609,0.795644299,0.096548292,0.95558371,0.027053813,0.999785214,0.055487524,0.522335316
-1.304,0.516652142,0.051306654,0.516652142,0.051306654,0.381539917,0.027053813,0.999785214,0.055487524,0.522335316,0.534218315,0.585366877,0.528535141,0.940306898,1.033777911,0.534011654,0.057318612,0.05305108,0.701613609,0.795644299,0.096548292,0.95558371,0.097325117,0.027053813,0.999785214,0.055487524,0.522335316,0.534218315,0.585366877,0.528535141,0.940306898,1.033777911,0.534011654,0.057318612,0.05305108,0.701613609,0.795644299,0.096548292,0.95558371,0.027053813,0.999785214,0.055487524,0.522335316
-1.303,0.516652142,0.051306654,0.516652142,0.051306654,0.381539917,0.027053813,0.999785214,0.055487524,0.522335316,0.534218315,0.585366877,0.528535141,0.940306898,1.033777911,0.534011654,0.057318612,0.05305108,0.701613609,0.795644299,0.096548292,0.95558371,0.097325117,0.027053813,0.999785214,0.055487524,0.522335316,0.534218315,0.585366877,0.528535141,0.940306898,1.033777911,0.534011654,0.057318612,0.05305108,0.701613609,0.795644299,0.096548292,0.95558371,0.027053813,0.999785214,0.055487524,0.522335316
-1.302,0.516652142,0.051306654,0.516652142,0.051306654,0.381539917,0.027053813,0.999785214,0.055487524,0.522335316,0.534218315,0.585366877,0.528535141,0.940306898,1.033777911,0.534011654,0.057318612,0.05305108,0.701613609,0.795644299,0.096548292,0.95558371,0.097325117,0.027053813,0.999785214,0.055487524,0.522335316,0.534218315,0.585366877,0.528535141,0.940306898,1.033777911,0.534011654,0.057318612,0.05305108,0.701613609,0.795644299,0.096548292,0.95558371,0.027053813,0.999785214,0.055487524,0.522335316
-1.301,0.516652142,0.051306654,0.516652142,0.051306654,0.381539917,0.027053813,0.999785214,0.055487524,0.522335316,0.534218315,0.585366877,0.528535141,0.940306898,1.033777911,0.534011654,0.057318612,0.05305108,0.701613609,0.795644299,0.096548292,0.95558371,0.097325117,0.027053813,0.999785214,0.055487524,0.522335316,0.534218315,0.585366877,0.528535141,0.940306898,1.033777911,0.534011654,0.057318612,0.05305108,0.701613609,0.795644299,0.096548292,0.95558371,0.027053813,0.999785214,0.055487524,0.522335316
-1.3,0.516652142,0.051306654,0.516652142,0.051306654,0.381539917,0.027053813,0.999785214,0.055487524,0.522335316,0.534218315,0.585366877,0.528535141,0.940306898,1.033777911,0.534011654,0.057318612,0.05305108,0.701613609,0.795644299,0.096548292,0.95558371,0.097325117,0.027053813,0.999785214,0.055487524,0.522335316,0.534218315,0.585366877,0.528535141,0.940306898,1.033777911,0.534011654,0.057318612,0.05305108,0.701613609,0.795644299,0.096548292,0.95558371,0.027053813,0.999785214,0.055487524,0.522335316
-1.299,0.516652142,0.051306654,0.516652142,0.051306654,0.381539917,0.027053813,0.999785214,0.055487524,0.522335316,0.534218315,0.585366877,0.528535141,0.940306898,1.033777911,0.534011654,0.057318612,0.05305108,0.701613609,0.795644299,0.096548292,0.95558371,0.097325117,0.027053813,0.999785214,0.055487524,0.522335316,0.534218315,0.585366877,0.528535141,0.940306898,1.033777911,0.534011654,0.057318612,0.05305108,0.701613609,0.795644299,0.096548292,0.95558371,0.027053813,0.999785214,0.055487524,0.522335316
-1.298,0.516652142,0.051306654,0.516652142,0.051306654,0.381539917,0.027053813,0.999785214,0.055487524,0.522335316,0.534218315,0.585366877,0.528535141,0.940306898,1.033777911,0.534011654,0.057318612,0.05305108,0.701613609,0.795644299,0.096548292,0.95558371,0.097325117,0.027053813,0.999785214,0.055487524,0.522335316,0.534218315,0.585366877,0.528535141,0.940306898,1.033777911,0.534011654,0.057318612,0.05305108,0.701613609,0.795644299,0.096548292,0.95558371,0.027053813,0.999785214,0.055487524,0.522335316
-1.297,0.516652142,0.051306654,0.516652142,0.051306654,0.381539917,0.027053813,0.999785214,0.055487524,0.522335316,0.534218315,0.585366877,0.528535141,0.940306898,1.033777911,0.534011654,0.057318612,0.05305108,0.701613609,0.795644299,0.096548292,0.95558371,0.097325117,0.027053813,0.999785214,0.055487524,0.522335316,0.534218315,0.585366877,0.528535141,0.940306898,1.033777911,0.534011654,0.057318612,0.05305108,0.701613609,0.795644299,0.096548292,0.95558371,0.027053813,0.999785214,0.055487524,0.522335316
-1.296,0.516652142,0.051306654,0.516652142,0.051306654,0.381539917,0.027053813,0.999785214,0.055487524,0.522335316,0.534218315,0.585366877,0.528535141,0.940306898,1.033777911,0.534011654,0.057318612,0.05305108,0.701613609,0.795644299,0.096548292,0.95558371,0.097325117,0.027053813,0.999785214,0.055487524,0.522335316,0.534218315,0.585366877,0.528535141,0.940306898,1.033777911,0.534011654,0.057318612,0.05305108,0.701613609,0.795644299,0.096548292,0.95558371,0.027053813,0.999785214,0.055487524,0.522335316
-1.295,0.516652142,0.051306654,0.516652142,0.051306654,0.381539917,0.027053813,0.999785214,0.055487524,0.522335316,0.534218315,0.585366877,0.528535141,0.940306898,1.033777911,0.534011654,0.057318612,0.05305108,0.701613609,0.795644299,0.096548292,0.95558371,0.097325117,0.027053813,0.999785214,0.055487524,0.522335316,0.534218315,0.585366877,0.528535141,0.940306898,1.033777911,0.534011654,0.057318612,0.05305108,0.701613609,0.795644299,0.096548292,0.95558371,0.027053813,0.999785214,0.055487524,0.522335316
-1.294,0.516652142,0.051306654,0.516652142,0.051306654,0.381539917,0.027053813,0.999785214,0.055487524,0.522335316,0.534218315,0.585366877,0.528535141,0.940306898,1.033777911,0.534011654,0.057318612,0.05305108,0.701613609,0.795644299,0.096548292,0.95558371,0.097325117,0.027053813,0.999785214,0.055487524,0.522335316,0.534218315,0.585366877,0.528535141,0.940306898,1.033777911,0.534011654,0.057318612,0.05305108,0.701613609,0.795644299,0.096548292,0.95558371,0.027053813,0.999785214,0.055487524,0.522335316
-1.293,0.516652142,0.051306654,0.516652142,0.051306654,0.381539917,0.027053813,0.999785214,0.055487524,0.522335316,0.534218315,0.585366877,0.528535141,0.940306898,1.033777911,0.534011654,0.057318612,0.05305108,0.701613609,0.795644299,0.096548292,0.95558371,0.097325117,0.027053813,0.999785214,0.055487524,0.522335316,0.534218315,0.585366877,0.528535141,0.940306898,1.033777911,0.534011654,0.057318612,0.05305108,0.701613609,0.795644299,0.096548292,0.95558371,0.027053813,0.999785214,0.055487524,0.522335316
-1.292,0.516652142,0.051306654,0.516652142,0.051306654,0.381539917,0.027053813,0.999785214,0.055487524,0.522335316,0.534218315,0.585366877,0.528535141,0.940306898,1.033777911,0.534011654,0.057318612,0.05305108,0.701613609,0.795644299,0.096548292,0.95558371,0.097325117,0.027053813,0.999785214,0.055487524,0.522335316,0.534218315,0.585366877,0.528535141,0.940306898,1.033777911,0.534011654,0.057318612,0.05305108,0.701613609,0.795644299,0.096548292,0.95558371,0.027053813,0.999785214,0.055487524,0.522335316
-1.291,0.516652142,0.051306654,0.516652142,0.051306654,0.381539917,0.027053813,0.999785214,0.055487524,0.522335316,0.534218315,0.585366877,0.528535141,0.940306898,1.033777911,0.534011654,0.057318612,0.05305108,0.701613609,0.795644299,0.096548292,0.95558371,0.097325117,0.027053813,0.999785214,0.055487524,0.522335316,0.534218315,0.585366877,0.528535141,0.940306898,1.033777911,0.534011654,0.057318612,0.05305108,0.701613609,0.795644299,0.096548292,0.95558371,0.027053813,0.999785214,0.055487524,0.522335316
-1.29,0.516652142,0.051306654,0.516652142,0.051306654,0.381539917,0.027053813,0.999785214,0.055487524,0.522335316,0.534218315,0.585366877,0.528535141,0.940306898,1.033777911,0.534011654,0.057318612,0.05305108,0.701613609,0.795644299,0.096548292,0.95558371,0.097325117,0.027053813,0.999785214,0.055487524,0.522335316,0.534218315,0.585366877,0.528535141,0.940306898,1.033777911,0.534011654,0.057318612,0.05305108,0.701613609,0.795644299,0.096548292,0.95558371,0.027053813,0.999785214,0.055487524,0.522335316
-1.289,0.516652142,0.051306654,0.516652142,0.051306654,0.381539917,0.027053813,0.999785214,0.055487524,0.522335316,0.534218315,0.585366877,0.528535141,0.940306898,1.033777911,0.534011654,0.057318612,0.05305108,0.701613609,0.795644299,0.096548292,0.95558371,0.097325117,0.027053813,0.999785214,0.055487524,0.522335316,0.534218315,0.585366877,0.528535141,0.940306898,1.033777911,0.534011654,0.057318612,0.05305108,0.701613609,0.795644299,0.096548292,0.95558371,0.027053813,0.999785214,0.055487524,0.522335316
-1.288,0.516652142,0.051306654,0.516652142,0.051306654,0.381539917,0.027053813,0.999785214,0.055487524,0.522335316,0.534218315,0.585366877,0.528535141,0.940306898,1.033777911,0.534011654,0.057318612,0.05305108,0.701613609,0.795644299,0.096548292,0.95558371,0.097325117,0.027053813,0.999785214,0.055487524,0.522335316,0.534218315,0.585366877,0.528535141,0.940306898,1.033777911,0.534011654,0.057318612,0.05305108,0.701613609,0.795644299,0.096548292,0.95558371,0.027053813,0.999785214,0.055487524,0.522335316
-1.287,0.516652142,0.051306654,0.516652142,0.051306654,0.381539917,0.027053813,0.999785214,0.055487524,0.522335316,0.534218315,0.585366877,0.528535141,0.940306898,1.033777911,0.534011654,0.057318612,0.05305108,0.701613609,0.795644299,0.096548292,0.95558371,0.097325117,0.027053813,0.999785214,0.055487524,0.522335316,0.534218315,0.585366877,0.528535141,0.940306898,1.033777911,0.534011654,0.057318612,0.05305108,0.701613609,0.795644299,0.096548292,0.95558371,0.027053813,0.999785214,0.055487524,0.522335316
-1.286,0.516652142,0.051306654,0.516652142,0.051306654,0.381539917,0.027053813,0.999785214,0.055487524,0.522335316,0.534218315,0.585366877,0.528535141,0.940306898,1.033777911,0.534011654,0.057318612,0.05305108,0.701613609,0.795644299,0.096548292,0.95558371,0.097325117,0.027053813,0.999785214,0.055487524,0.522335316,0.534218315,0.585366877,0.528535141,0.940306898,1.033777911,0.534011654,0.057318612,0.05305108,0.701613609,0.795644299,0.096548292,0.95558371,0.027053813,0.999785214,0.055487524,0.522335316
-1.285,0.516652142,0.051306654,0.516652142,0.051306654,0.381539917,0.027053813,0.999785214,0.055487524,0.522335316,0.534218315,0.585366877,0.528535141,0.940306898,1.033777911,0.534011654,0.057318612,0.05305108,0.701613609,0.795644299,0.096548292,0.95558371,0.097325117,0.027053813,0.999785214,0.055487524,0.522335316,0.534218315,0.585366877,0.528535141,0.940306898,1.033777911,0.534011654,0.057318612,0.05305108,0.701613609,0.795644299,0.096548292,0.95558371,0.027053813,0.999785214,0.055487524,0.522335316
-1.284,0.516652142,0.051306654,0.516652142,0.051306654,0.381539917,0.027053813,0.999785214,0.055487524,0.522335316,0.534218315,0.585366877,0.528535141,0.940306898,1.033777911,0.534011654,0.057318612,0.05305108,0.701613609,0.795644299,0.096548292,0.95558371,0.097325117,0.027053813,0.999785214,0.055487524,0.522335316,0.534218315,0.585366877,0.528535141,0.940306898,1.033777911,0.534011654,0.057318612,0.05305108,0.701613609,0.795644299,0.096548292,0.95558371,0.027053813,0.999785214,0.055487524,0.522335316
-1.283,0.516652142,0.051306654,0.516652142,0.051306654,0.381539917,0.027053813,0.999785214,0.055487524,0.522335316,0.534218315,0.585366877,0.528535141,0.940306898,1.033777911,0.534011654,0.057318612,0.05305108,0.701613609,0.795644299,0.096548292,0.95558371,0.097325117,0.027053813,0.999785214,0.055487524,0.522335316,0.534218315,0.585366877,0.528535141,0.940306898,1.033777911,0.534011654,0.057318612,0.05305108,0.701613609,0.795644299,0.096548292,0.95558371,0.027053813,0.999785214,0.055487524,0.522335316
-1.282,0.516652142,0.051306654,0.516652142,0.051306654,0.381539917,0.027053813,0.999785214,0.055487524,0.522335316,0.534218315,0.585366877,0.528535141,0.940306898,1.033777911,0.534011654,0.057318612,0.05305108,0.701613609,0.795644299,0.096548292,0.95558371,0.097325117,0.027053813,0.999785214,0.055487524,0.522335316,0.534218315,0.585366877,0.528535141,0.940306898,1.033777911,0.534011654,0.057318612,0.05305108,0.701613609,0.795644299,0.096548292,0.95558371,0.027053813,0.999785214,0.055487524,0.522335316
-1.281,0.516652142,0.051306654,0.516652142,0.051306654,0.381539917,0.027053813,0.999785214,0.055487524,0.522335316,0.534218315,0.585366877,0.528535141,0.940306898,1.033777911,0.534011654,0.057318612,0.05305108,0.701613609,0.795644299,0.096548292,0.95558371,0.097325117,0.027053813,0.999785214,0.055487524,0.522335316,0.534218315,0.585366877,0.528535141,0.940306898,1.033777911,0.534011654,0.057318612,0.05305108,0.701613609,0.795644299,0.096548292,0.95558371,0.027053813,0.999785214,0.055487524,0.522335316
-1.28,0.516652142,0.051306654,0.516652142,0.051306654,0.381539917,0.027053813,0.999785214,0.055487524,0.522335316,0.534218315,0.585366877,0.528535141,0.940306898,1.033777911,0.534011654,0.057318612,0.05305108,0.701613609,0.795644299,0.096548292,0.95558371,0.097325117,0.027053813,0.999785214,0.055487524,0.522335316,0.534218315,0.585366877,0.528535141,0.940306898,1.033777911,0.534011654,0.057318612,0.05305108,0.701613609,0.795644299,0.096548292,0.95558371,0.027053813,0.999785214,0.055487524,0.522335316
-1.279,0.516652142,0.051306654,0.516652142,0.051306654,0.381539917,0.027053813,0.999785214,0.055487524,0.522335316,0.534218315,0.585366877,0.528535141,0.940306898,1.033777911,0.534011654,0.057318612,0.05305108,0.701613609,0.795644299,0.096548292,0.95558371,0.097325117,0.027053813,0.999785214,0.055487524,0.522335316,0.534218315,0.585366877,0.528535141,0.940306898,1.033777911,0.534011654,0.057318612,0.05305108,0.701613609,0.795644299,0.096548292,0.95558371,0.027053813,0.999785214,0.055487524,0.522335316
-1.278,0.516652142,0.051306654,0.516652142,0.051306654,0.381539917,0.027053813,0.999785214,0.055487524,0.522335316,0.534218315,0.585366877,0.528535141,0.940306898,1.033777911,0.534011654,0.057318612,0.05305108,0.701613609,0.795644299,0.096548292,0.95558371,0.097325117,0.027053813,0.999785214,0.055487524,0.522335316,0.534218315,0.585366877,0.528535141,0.940306898,1.033777911,0.534011654,0.057318612,0.05305108,0.701613609,0.795644299,0.096548292,0.95558371,0.027053813,0.999785214,0.055487524,0.522335316
-1.277,0.516652142,0.051306654,0.516652142,0.051306654,0.381539917,0.027053813,0.999785214,0.055487524,0.522335316,0.534218315,0.585366877,0.528535141,0.940306898,1.033777911,0.534011654,0.057318612,0.05305108,0.701613609,0.795644299,0.096548292,0.95558371,0.097325117,0.027053813,0.999785214,0.055487524,0.522335316,0.534218315,0.585366877,0.528535141,0.940306898,1.033777911,0.534011654,0.057318612,0.05305108,0.701613609,0.795644299,0.096548292,0.95558371,0.027053813,0.999785214,0.055487524,0.522335316
-1.276,0.516652142,0.051306654,0.516652142,0.051306654,0.381539917,0.027053813,0.999785214,0.055487524,0.522335316,0.534218315,0.585366877,0.528535141,0.940306898,1.033777911,0.534011654,0.057318612,0.05305108,0.701613609,0.795644299,0.096548292,0.95558371,0.097325117,0.027053813,0.999785214,0.055487524,0.522335316,0.534218315,0.585366877,0.528535141,0.940306898,1.033777911,0.534011654,0.057318612,0.05305108,0.701613609,0.795644299,0.096548292,0.95558371,0.027053813,0.999785214,0.055487524,0.522335316
-1.275,0.516652142,0.051306654,0.516652142,0.051306654,0.381539917,0.027053813,0.999785214,0.055487524,0.522335316,0.534218315,0.585366877,0.528535141,0.940306898,1.033777911,0.534011654,0.057318612,0.05305108,0.701613609,0.795644299,0.096548292,0.95558371,0.097325117,0.027053813,0.999785214,0.055487524,0.522335316,0.534218315,0.585366877,0.528535141,0.940306898,1.033777911,0.534011654,0.057318612,0.05305108,0.701613609,0.795644299,0.096548292,0.95558371,0.027053813,0.999785214,0.055487524,0.522335316
-1.274,0.516652142,0.051306654,0.516652142,0.051306654,0.381539917,0.027053813,0.999785214,0.055487524,0.522335316,0.534218315,0.585366877,0.528535141,0.940306898,1.033777911,0.534011654,0.057318612,0.05305108,0.701613609,0.795644299,0.096548292,0.95558371,0.097325117,0.027053813,0.999785214,0.055487524,0.522335316,0.534218315,0.585366877,0.528535141,0.940306898,1.033777911,0.534011654,0.057318612,0.05305108,0.701613609,0.795644299,0.096548292,0.95558371,0.027053813,0.999785214,0.055487524,0.522335316
-1.273,0.516652142,0.051306654,0.516652142,0.051306654,0.381539917,0.027053813,0.999785214,0.055487524,0.522335316,0.534218315,0.585366877,0.528535141,0.940306898,1.033777911,0.534011654,0.057318612,0.05305108,0.701613609,0.795644299,0.096548292,0.95558371,0.097325117,0.027053813,0.999785214,0.055487524,0.522335316,0.534218315,0.585366877,0.528535141,0.940306898,1.033777911,0.534011654,0.057318612,0.05305108,0.701613609,0.795644299,0.096548292,0.95558371,0.027053813,0.999785214,0.055487524,0.522335316
-1.272,0.516652142,0.051306654,0.516652142,0.051306654,0.381539917,0.027053813,0.999785214,0.055487524,0.522335316,0.534218315,0.585366877,0.528535141,0.940306898,1.033777911,0.534011654,0.057318612,0.05305108,0.701613609,0.795644299,0.096548292,0.95558371,0.097325117,0.027053813,0.999785214,0.055487524,0.522335316,0.534218315,0.585366877,0.528535141,0.940306898,1.033777911,0.534011654,0.057318612,0.05305108,0.701613609,0.795644299,0.096548292,0.95558371,0.027053813,0.999785214,0.055487524,0.522335316
-1.271,0.516652142,0.051306654,0.516652142,0.051306654,0.381539917,0.027053813,0.999785214,0.055487524,0.522335316,0.534218315,0.585366877,0.528535141,0.940306898,1.033777911,0.534011654,0.057318612,0.05305108,0.701613609,0.795644299,0.096548292,0.95558371,0.097325117,0.027053813,0.999785214,0.055487524,0.522335316,0.534218315,0.585366877,0.528535141,0.940306898,1.033777911,0.534011654,0.057318612,0.05305108,0.701613609,0.795644299,0.096548292,0.95558371,0.027053813,0.999785214,0.055487524,0.522335316
-1.27,0.516652142,0.051306654,0.516652142,0.051306654,0.381539917,0.027053813,0.999785214,0.055487524,0.522335316,0.534218315,0.585366877,0.528535141,0.940306898,1.033777911,0.534011654,0.057318612,0.05305108,0.701613609,0.795644299,0.096548292,0.95558371,0.097325117,0.027053813,0.999785214,0.055487524,0.522335316,0.534218315,0.585366877,0.528535141,0.940306898,1.033777911,0.534011654,0.057318612,0.05305108,0.701613609,0.795644299,0.096548292,0.95558371,0.027053813,0.999785214,0.055487524,0.522335316
-1.269,0.516652142,0.051306654,0.516652142,0.051306654,0.381539917,0.027053813,0.999785214,0.055487524,0.522335316,0.534218315,0.585366877,0.528535141,0.940306898,1.033777911,0.534011654,0.057318612,0.05305108,0.701613609,0.795644299,0.096548292,0.95558371,0.097325117,0.027053813,0.999785214,0.055487524,0.522335316,0.534218315,0.585366877,0.528535141,0.940306898,1.033777911,0.534011654,0.057318612,0.05305108,0.701613609,0.795644299,0.096548292,0.95558371,0.027053813,0.999785214,0.055487524,0.522335316
-1.268,0.516652142,0.051306654,0.516652142,0.051306654,0.381539917,0.027053813,0.999785214,0.055487524,0.522335316,0.534218315,0.585366877,0.528535141,0.940306898,1.033777911,0.534011654,0.057318612,0.05305108,0.701613609,0.795644299,0.096548292,0.95558371,0.097325117,0.027053813,0.999785214,0.055487524,0.522335316,0.534218315,0.585366877,0.528535141,0.940306898,1.033777911,0.534011654,0.057318612,0.05305108,0.701613609,0.795644299,0.096548292,0.95558371,0.027053813,0.999785214,0.055487524,0.522335316
-1.267,0.516652142,0.051306654,0.516652142,0.051306654,0.381539917,0.027053813,0.999785214,0.055487524,0.522335316,0.534218315,0.585366877,0.528535141,0.940306898,1.033777911,0.534011654,0.057318612,0.05305108,0.701613609,0.795644299,0.096548292,0.95558371,0.097325117,0.027053813,0.999785214,0.055487524,0.522335316,0.534218315,0.585366877,0.528535141,0.940306898,1.033777911,0.534011654,0.057318612,0.05305108,0.701613609,0.795644299,0.096548292,0.95558371,0.027053813,0.999785214,0.055487524,0.522335316
